Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
3080,P335298.3.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335298,3,1,none
3081,P335298.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335298,3,2,none
3082,P335298.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335298,3,3,none
3083,P335298.3.4,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335298,3,4,none
3084,P335298.3.5,nu,u,u,['𒉡'],𒉡,nu,['complete'],0.0,,,,,,P335298,3,5,none
3085,P335298.3.6,sa,u,u,['𒊓'],𒊓,sa,['complete'],0.0,,,,,,P335298,3,6,none
3086,P335298.3.7,⸢a⸣,u,u,['𒀀'],𒀀,⸢a⸣,['damaged'],0.5,,,,,,P335298,3,7,none
3087,P335298.3.8,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335298,3,8,none
3088,P335298.3.9,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335298,3,9,none
3089,P335298.3.10,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335298,3,10,none
3090,P335298.3.11,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335298,3,11,none
3091,P335298.3.12,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335298,3,12,none
3092,P335298.4.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335298,4,1,object sold
3093,P335298.4.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335298,4,2,object sold
3094,P335298.4.3,ina],ina[by]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,by,,,P335298,4,3,object sold
3095,P335298.4.4,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335298,4,4,object sold
3096,P335298.4.5,KUŠ₃,ammiti[a unit of length]N,N,['𒌑'],𒌑,KUŠ₃,['complete'],0.0,ammiti,ammatu,a unit of length,,,P335298,4,5,object sold
3097,P335298.4.6,GID₂.DA,mūruku[length]N,N,"['𒁍', '𒁕']",𒁍𒁕,GID₂.DA,"['complete', 'complete']",0.0,mūruku,mūraku,length,,,P335298,4,6,object sold
3098,P335298.4.7,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335298,4,7,object sold
3099,P335298.4.8,ina,ina[by]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,by,,,P335298,4,8,object sold
3100,P335298.4.9,01,n,n,['𒁹'],𒁹,[01],['missing'],1.0,,,,NUMBER,,P335298,4,9,object sold
3101,P335298.4.10,KUŠ₃,ammiti[a unit of length]N,N,['𒌑'],𒌑,[KUŠ₃],['missing'],1.0,ammiti,ammatu,a unit of length,,,P335298,4,10,object sold
3102,P335298.4.11,DAGAL],rupšu[width]N,N,['𒂼'],𒂼,[DAGAL],['missing'],1.0,rupšu,rupšu,width,,,P335298,4,11,object sold
3103,P335298.5.1,[SUHUR],ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,[SUHUR],['missing'],1.0,ṭēhi,ṭāhu,adjacent to,,,P335298,5,1,object sold
3104,P335298.5.2,{1}qi-li-i,Qili[1]PN$,PN,"['𒁹', '𒆥', '𒇷', '𒄿']",𒁹𒆥𒇷𒄿,{1}qi-li-i,"['complete', 'complete', 'complete', 'complete']",0.0,Qili,Qili,1,PN,,P335298,5,2,object sold
3105,P335298.5.3,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,,P335298,5,3,object sold
3106,P335298.5.4,⸢E₂⸣,bēt[house]N,N,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,bēt,bītu,house,,,P335298,5,4,object sold
3107,P335298.5.5,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335298,5,5,object sold
3108,P335298.5.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335298,5,6,object sold
3109,P335298.5.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335298,5,7,object sold
3110,P335298.6.1,[SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,[SUHUR],['missing'],1.0,ṭēhi,ṭāhu,adjacent to,,,P335298,6,1,object sold
