Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
7074,P224564.3.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224564,3,1,object sold
7075,P224564.3.2,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224564,3,2,object sold
7076,P224564.3.3,u,⸢x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224564,3,3,object sold
7077,P224564.3.4,u,x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224564,3,4,object sold
7078,P224564.3.5,u,x⸣,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224564,3,5,object sold
7079,P224564.3.6,u,ni,,u,['𒉌'],𒉌,ni,['complete'],0.0,,,,P224564,3,6,object sold
7080,P224564.3.7,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P224564,3,7,object sold
7081,P224564.3.8,+kapru[village//village]N'N$,kap-ru,,N,"['𒆏', '𒊒']",𒆏𒊒,kap-ru,"['complete', 'complete']",0.0,kapru,kapru,village,P224564,3,8,object sold
7082,P224564.3.9,u,x+[x,,u,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,,,P224564,3,9,object sold
7083,P224564.3.10,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224564,3,10,object sold
7084,P224564.4.1,bētu[estate]N,[E₂],,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,estate,P224564,4,1,object sold
7085,P224564.4.2,u,⸢x⸣,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224564,4,2,object sold
7086,P224564.4.3,imār[a unit of capacity]N,ANŠE,,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imār,imēru,a unit of capacity,P224564,4,3,object sold
7087,P224564.4.4,eqli[land]N,A.ŠA₃,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,land,P224564,4,4,object sold
7088,P224564.4.5,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224564,4,5,object sold
7089,P224564.4.6,mazarūte[(area or state of) cultivation]N,ma-za-ru-te,,N,"['𒈠', '𒍝', '𒊒', '𒋼']",𒈠𒍝𒊒𒋼,ma-za-ru-te,"['complete', 'complete', 'complete', 'complete']",0.0,mazarūte,mazrūtu,(area or state of) cultivation,P224564,4,6,object sold
7090,P224564.4.7,n,0,NUMBER,n,['0'],0,[0],['missing'],1.0,,,,P224564,4,7,object sold
7091,P224564.5.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224564,5,1,object sold
7092,P224564.5.2,u,x]+x-de-e,,u,"['X', 'X', '𒁲', '𒂊']",XX𒁲𒂊,[x]+x-de-e,"['missing', 'complete', 'complete', 'complete']",0.25,,,,P224564,5,2,object sold
7093,P224564.5.3,eqlu[field]N,A.ŠA₃,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,field,P224564,5,3,object sold
7094,P224564.5.4,ša[which]REL,ša,,REL,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,which,P224564,5,4,object sold
7095,P224564.5.5,issu[from]PRP,TA,,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issu,ištu,from,P224564,5,5,object sold
7096,P224564.5.6,pān[front]N,⸢pa-an⸣,,N,"['𒉺', '𒀭']",𒉺𒀭,⸢pa-an⸣,"['damaged', 'damaged']",0.5,pān,pānu,front,P224564,5,6,object sold
7097,P224564.5.7,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224564,5,7,object sold
7098,P224564.5.8,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224564,5,8,object sold
7099,P224564.6.1,+etēqu[proceed//pass]V'V$ettiqūni,[e-ti]-⸢qu⸣-u₂-ni,,V,"['𒂊', '𒋾', '𒄣', '𒌑', '𒉌']",𒂊𒋾𒄣𒌑𒉌,[e-ti]-⸢qu⸣-u₂-ni,"['missing', 'missing', 'damaged', 'complete', 'complete']",0.5,ettiqūni,etēqu,pass,P224564,6,1,object sold
7100,P224564.6.2,ṭēhi[adjacent to]PRP,SUHUR,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,P224564,6,2,object sold
7101,P224564.6.3,ša[that of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,that of,P224564,6,3,object sold
7102,P224564.6.4,u,{1}⸢nu⸣-[x,,u,"['𒁹', '𒉡', 'X']",𒁹𒉡X,{1}⸢nu⸣-[x],"['complete', 'damaged', 'missing']",0.5,,,,P224564,6,4,object sold
7103,P224564.6.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224564,6,5,object sold
7104,P224564.6.6,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224564,6,6,object sold
7105,P224564.7.1,uppišma[contract]V,[u₂]-⸢piš⸣-ma,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂]-⸢piš⸣-ma,"['missing', 'damaged', 'complete']",0.5,uppišma,epēšu,contract,P224564,7,1,initiation of transaction
7106,P224564.7.2,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224564,7,2,price
7107,P224564.7.3,libbi[interior]N,ŠA₃,,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,P224564,7,3,price
7108,P224564.7.4,n,20,NUMBER,n,['𒌋𒌋'],𒌋𒌋,20,['complete'],0.0,,,,P224564,7,4,price
7109,P224564.7.5,manā[a unit of weight]N,MA.NA,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,P224564,7,5,price
7110,P224564.7.6,šallussu[one-third]NU,03-su,,NU,"['0₃', '𒋢']",0₃𒋢,03-su,"['complete', 'complete']",0.0,šallussu,šalšu,one-third,P224564,7,6,price
7111,P224564.7.7,n,0,NUMBER,n,['0'],0,[0],['missing'],1.0,,,,P224564,7,7,none
7112,P224564.8.1,ana[to]PRP,[a-na],,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,ana,ana,to,P224564,8,1,completion of transaction
