Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word,annotation
5460,P514240.13.2,šuātu[this]'DP,šu-a-tu,šuātu,šuāti,this,IP,"['𒋗', '𒀀', '𒌅']",𒋗𒀀𒌅,šu-a-tu,"['complete', 'complete', 'complete']",0.0,,P514240,13,2,object sold
5461,P514240.13.3,ša[of]DET,[ša],ša,ša,of,DET,['𒊭'],𒊭,[ša],['missing'],1.0,,P514240,13,3,object sold
5462,P514240.13.4,Nabu-epuš[]PN$,{⸢m}{d⸣}PA-⸢DU₃-uš⸣,Nabu-epuš,Nabu-epuš,1,PN,"['𒁹', '𒀭', '𒉺', '𒆕', '𒍑']",𒁹𒀭𒉺𒆕𒍑,{⸢m⸣}{⸢d⸣}PA-⸢DU₃-uš⸣,"['damaged', 'damaged', 'complete', 'damaged', 'damaged']",0.4,PN,P514240,13,4,object sold
5463,P514240.13.5,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,P514240,13,5,object sold
5464,P514240.13.6,Nabu-reʾušunu[]PN$,{m}{d}PA-re-ʾu-šu-nu,Nabu-reʾušunu,Nabu-reʾušunu,1,PN,"['𒁹', '𒀭', '𒉺', '𒊑', '𒀪', '𒋗', '𒉡']",𒁹𒀭𒉺𒊑𒀪𒋗𒉡,{m}{d}PA-re-ʾu-šu-nu,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514240,13,6,object sold
5465,P514240.14.1,ša[of]DET,⸢ša,ša,ša,of,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,,P514240,14,1,object sold
5466,P514240.14.2,Nabu-eṭir-napšati[]PN$,{m}{d⸣}PA-⸢KAR⸣-[ir-ZI].⸢MEŠ⸣,Nabu-eṭir-napšati,Nabu-eṭir-napšati,1,PN,"['𒁹', '𒀭', '𒉺', '𒋼𒀀', '𒅕', '𒍣', '𒈨𒌍']",𒁹𒀭𒉺𒋼𒀀𒅕𒍣𒈨𒌍,{⸢m⸣}{⸢d⸣}PA-⸢KAR⸣-[ir-ZI].⸢MEŠ⸣,"['damaged', 'damaged', 'complete', 'damaged', 'missing', 'missing', 'damaged']",0.57,PN,P514240,14,2,object sold
5467,P514240.14.3,ša[of]DET,[ša],ša,ša,of,DET,['𒊭'],𒊭,[ša],['missing'],1.0,,P514240,14,3,object sold
5468,P514240.14.4,Pi-ahi[]PN$Pe-ahi,{[m]}pe₂-e-a-hi,Pe-ahi,Pi-ahi,1,PN,"['𒁹', '𒁉', '𒂊', '𒀀', '𒄭']",𒁹𒁉𒂊𒀀𒄭,{[m]}pe₂-e-a-hi,"['missing', 'complete', 'complete', 'complete', 'complete']",0.2,PN,P514240,14,4,object sold
5469,P514240.14.5,nuāri[singer]N,NAR,nuāri,nāru,singer,N,['𒈜'],𒈜,NAR,['complete'],0.0,,P514240,14,5,object sold
5470,P514240.15.1,ša[of]DET,[ša,ša,ša,of,DET,['𒊭'],𒊭,[ša],['missing'],1.0,,P514240,15,1,object sold
5471,P514240.15.2,u,{m}x]-na-mil-⸢gi⸣,,,,u,"['𒁹', 'X', '𒈾', '𒅖', '𒄀']",𒁹X𒈾𒅖𒄀,{[m]}[x]-na-mil-⸢gi⸣,"['missing', 'missing', 'complete', 'complete', 'damaged']",0.5,,P514240,15,2,object sold
5472,P514240.15.3,ina[in]PRP,[ina,ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,P514240,15,3,other clauses
5473,P514240.15.4,šattu[year]N$šatti,MU.AN.NA],šatti,šattu,year,N,"['𒈬', '𒀭', '𒈾']",𒈬𒀭𒈾,[MU].[AN].[NA],"['missing', 'missing', 'missing']",1.0,,P514240,15,4,other clauses
5474,P514240.15.5,kî[like]PRP,⸢ki⸣-i,kî,kī,like,PRP,"['𒆠', '𒄿']",𒆠𒄿,⸢ki⸣-i,"['damaged', 'complete']",0.25,,P514240,15,5,other clauses
5475,P514240.15.6,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,P514240,15,6,other clauses
5476,P514240.15.7,n,1,,,,n,['𒁹'],𒁹,1,['complete'],0.0,NUMBER,P514240,15,7,other clauses
5477,P514240.15.8,manû[unit//a unit of weight]N'N$manā,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P514240,15,8,other clauses
5478,P514240.15.9,erû[copper]N$erî,URUDU.MEŠ,erî,erû,copper,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU.MEŠ,"['complete', 'complete']",0.0,,P514240,15,9,other clauses
5479,P514240.16.1,n,n,,,,n,['X'],X,[n],['missing'],1.0,NUMBER,P514240,16,1,other clauses
5480,P514240.16.2,sūtu[a unit of capacity]N$sūt,BAN₂,sūt,sūtu,a unit of capacity,N,['𒑏'],𒑏,[BAN₂],['missing'],1.0,,P514240,16,2,other clauses
5481,P514240.16.3,kurummutu[ration//barley (ration)]N'N$kurummāti,ŠE].PAD.MEŠ,kurummāti,kurummutu,barley (ration),N,"['𒊺', '𒉻', '𒈨𒌍']",𒊺𒉻𒈨𒌍,[ŠE].PAD.MEŠ,"['missing', 'complete', 'complete']",0.33,,P514240,16,3,other clauses
5482,P514240.16.4,alāku[go//be worth]V'V$tallikūni,DU-⸢ku⸣-[u-ni,tallikūni,alāku,be worth,V,"['𒁺', '𒆪', '𒌋', '𒉌']",𒁺𒆪𒌋𒉌,DU-⸢ku⸣-[u-ni],"['complete', 'damaged', 'missing', 'missing']",0.62,,P514240,16,4,other clauses
5483,P514240.16.5,epēšu[do//contract]V'V$uppišūma,u₂-piš-u₂]-⸢ma⸣,uppišūma,epēšu,contract,V,"['𒌑', '𒄫', '𒌑', '𒈠']",𒌑𒄫𒌑𒈠,[u₂-piš-u₂]-⸢ma⸣,"['missing', 'missing', 'missing', 'damaged']",0.88,,P514240,16,5,initiation of transaction
5484,P514240.16.6,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514240,16,6,price
5485,P514240.16.7,libbi[interior]N,ŠA₃,libbi,libbu,interior,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,,P514240,16,7,price
5486,P514240.16.8,n,1,,,,n,['𒁹'],𒁹,1,['complete'],0.0,NUMBER,P514240,16,8,price
5487,P514240.16.9,meʾatu[(one) hundred]NU$mē,ME,mē,meʾatu,(one) hundred,NU,['𒈨'],𒈨,ME,['complete'],0.0,,P514240,16,9,price
5488,P514240.16.10,n,50,,,,n,['𒐐'],𒐐,50,['complete'],0.0,NUMBER,P514240,16,10,price
5489,P514240.16.11,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P514240,16,11,price
5490,P514240.16.12,erû[copper]N$erî,URUDU.⸢MEŠ⸣,erî,erû,copper,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU.⸢MEŠ⸣,"['complete', 'damaged']",0.25,,P514240,16,12,price
5491,P514240.17.1,ana[to]PRP,[a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,P514240,17,1,completion of transaction
5492,P514240.17.2,x-qibi[]PN$,{m}x]-qi-bi-⸢i⸣,x-qibi,x-qibi,1,PN,"['𒁹', 'X', '𒆥', '𒁉', '𒄿']",𒁹X𒆥𒁉𒄿,{[m]}[x]-qi-bi-⸢i⸣,"['missing', 'missing', 'complete', 'complete', 'damaged']",0.5,PN,P514240,17,2,completion of transaction
5493,P514240.17.3,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,P514240,17,3,completion of transaction
5494,P514240.17.4,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514240,17,4,completion of transaction
5495,P514240.17.5,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514240,17,5,completion of transaction
5496,P514240.17.6,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514240,17,6,completion of transaction
5497,P514240.17.7,u,(x)],,,,u,['X'],X,[x],['missing'],1.0,,P514240,17,7,completion of transaction
5498,P514240.17.8,išīmu[buy]V,⸢i⸣-ši-⸢mu⸣,išīmu,šâmu,buy,V,"['𒄿', '𒅆', '𒈬']",𒄿𒅆𒈬,⸢i⸣-ši-⸢mu⸣,"['damaged', 'complete', 'damaged']",0.33,,P514240,17,8,completion of transaction
5499,P514240.18.1,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,P514240,18,1,completion of transaction
5500,P514240.18.2,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514240,18,2,completion of transaction
5501,P514240.18.3,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514240,18,3,completion of transaction
5502,P514240.18.4,u,x],,,,u,['X'],X,[x],['missing'],1.0,,P514240,18,4,completion of transaction
5503,P514240.18.5,šalmu[intact//complete]AJ'AJ$,⸢šal⸣-mu,šalmu,šalmu,complete,AJ,"['𒊩', '𒈬']",𒊩𒈬,⸢šal⸣-mu,"['damaged', 'complete']",0.25,,P514240,18,5,completion of transaction
5504,P514240.18.6,kaspu[money]N,[kas-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,,P514240,18,6,confirmation of transfer 1
5505,P514240.18.7,gammur[finished]AJ,gam-mur,gammur,gammuru,finished,AJ,"['𒃵', '𒄯']",𒃵𒄯,[gam-mur],"['missing', 'missing']",1.0,,P514240,18,7,confirmation of transfer 1
5506,P514240.18.8,tadnu[given//paid]AJ'AJ$tadin,ta]-din,tadin,tadnu,paid,AJ,"['𒋫', '𒁷']",𒋫𒁷,[ta]-din,"['missing', 'complete']",0.5,,P514240,18,8,confirmation of transfer 1
5507,P514240.19.1,bētu[house]N,[E₂,bētu,bītu,house,N,['𒂍'],𒂍,[E₂],['missing'],1.0,,P514240,19,1,confirmation of transfer 2
5508,P514240.19.2,šuātu[this]'DP,šu-a-tu₂,šuātu,šuāti,this,IP,"['𒋗', '𒀀', '𒌓']",𒋗𒀀𒌓,[šu-a-tu₂],"['missing', 'missing', 'missing']",1.0,,P514240,19,2,confirmation of transfer 2
5509,P514240.19.3,zarip[purchased]AJ,za-rip],zarip,zarpu,purchased,AJ,"['𒍝', '𒆗']",𒍝𒆗,[za-rip],"['missing', 'missing']",1.0,,P514240,19,3,confirmation of transfer 2
5510,P514240.19.4,laqqi[acquired]AJ,⸢laq-qi₂⸣,laqqi,leqû,acquired,AJ,"['𒋃', '𒆠']",𒋃𒆠,⸢laq-qi₂⸣,"['damaged', 'damaged']",0.5,,P514240,19,4,confirmation of transfer 2
5511,P514240.19.5,tuāru[revocation]'N,[tu-a-ru,tuāru,târu,revocation,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,[tu-a-ru],"['missing', 'missing', 'missing']",1.0,,P514240,19,5,exclusion of litigation
5512,P514240.19.6,dēnu[lawsuit]N,de-e-nu,dēnu,dīnu,lawsuit,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,[de-e-nu],"['missing', 'missing', 'missing']",1.0,,P514240,19,6,exclusion of litigation
5513,P514240.19.7,dabābu[litigation]'N,DU₁₁.DU₁₁,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,[DU₁₁].[DU₁₁],"['missing', 'missing']",1.0,,P514240,19,7,exclusion of litigation
5514,P514240.19.8,lāšu[(there) is not]V,la]-⸢a-šu⸣,lāšu,laššu,(there) is not,V,"['𒆷', '𒀀', '𒋗']",𒆷𒀀𒋗,[la]-⸢a-šu⸣,"['missing', 'damaged', 'damaged']",0.67,,P514240,19,8,exclusion of litigation
5515,P514240.20.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,20,1,none
5516,P514240.20.2,u,⸢x,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514240,20,2,none
5517,P514240.20.3,u,x⸣-nu,,,,u,"['X', '𒉡']",X𒉡,⸢x⸣-nu,"['damaged', 'complete']",0.25,,P514240,20,3,none
5518,P514240.24.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,24,1,none
5519,P514240.24.2,Sebetti-ahu-uṣur[]PN$,{[m}{d]}IMIN.[BI-PAB.PAB],Sebetti-ahu-uṣur,Sebetti-ahu-uṣur,1,PN,"['𒁹', '𒀭', '𒅓', '𒁉', '𒉽', '𒉽']",𒁹𒀭𒅓𒁉𒉽𒉽,{[m]}{[d]}IMIN.[BI-PAB].[PAB],"['missing', 'missing', 'complete', 'missing', 'missing', 'missing']",0.83,PN,P514240,24,2,none
5520,P514240.25.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,25,1,none
5521,P514240.25.2,X,qi,,,,X,['𒆥'],𒆥,qi,['complete'],0.0,,P514240,25,2,none
5522,P514240.25.3,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,P514240,25,3,none
5523,P514240.25.4,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514240,25,4,none
5524,P514240.25.5,u,x],,,,u,['X'],X,[x],['missing'],1.0,,P514240,25,5,none
5525,P514240.26.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,P514240,26,1,none
5526,P514240.26.2,Qibit-Aššur[1]PN,{m}qi₂]-bit-aš+šur,Qibit-Aššur,Qibit-Aššur,1,PN,"['𒁹', '𒆠', '𒂍', '𒀸', '𒋩']",𒁹𒆠𒂍𒀸𒋩,{[m]}[qi₂]-bit-aš+šur,"['missing', 'missing', 'complete', 'complete', 'complete']",0.4,PN,P514240,26,2,none
5527,P514240.26.3,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,P514240,26,3,none
5528,P514240.26.4,u,x],,,,u,['X'],X,[x],['missing'],1.0,,P514240,26,4,none
5529,P514240.27.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,27,1,none
5530,P514240.27.2,u,⸢x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514240,27,2,none
5531,P514240.27.3,X,i,,,,X,['𒄿'],𒄿,i,['complete'],0.0,,P514240,27,3,none
5532,P514240.27.4,u,⸢x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514240,27,4,none
5533,P514240.27.5,u,[x],,,,u,['X'],X,[x],['missing'],1.0,,P514240,27,5,none
5534,P514240.28.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,28,1,none
5535,P514240.28.2,X,ra,,,,X,['𒊏'],𒊏,ra,['complete'],0.0,,P514240,28,2,none
5536,P514240.28.3,X,⸢iš⸣,,,,X,['𒅖'],𒅖,⸢iš⸣,['damaged'],0.5,,P514240,28,3,none
5537,P514240.28.4,u,[x],,,,u,['X'],X,[x],['missing'],1.0,,P514240,28,4,none
5538,P514240.29.1,x-Adad[]PN$,[...]-{⸢d⸣}IŠKUR,x-Adad,x-Adad,1,PN,"['x', '𒀭', '𒅎']",x𒀭𒅎,[x]{⸢d⸣}IŠKUR,"['missing', 'damaged', 'complete']",0.5,PN,P514240,29,1,none
5539,P514240.29.2,u,⸢x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514240,29,2,none
5540,P514240.29.3,u,[x],,,,u,['X'],X,[x],['missing'],1.0,,P514240,29,3,none
5541,P514240.30.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,30,1,none
5542,P514240.30.2,u,⸢x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514240,30,2,none
5543,P514240.30.3,X,i,,,,X,['𒄿'],𒄿,i,['complete'],0.0,,P514240,30,3,none
5544,P514240.30.4,u,⸢x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514240,30,4,none
5545,P514240.30.5,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,P514240,30,5,none
5546,P514240.30.6,u,x],,,,u,['X'],X,[x],['missing'],1.0,,P514240,30,6,none
5547,P514240.31.1,x-Šamaš[]PN$,[...]-⸢x⸣-{d}ša₂-[maš,x-Šamaš,x-Šamaš,1,PN,"['x', 'X', '𒀭', '𒃻', '𒈦']",xX𒀭𒃻𒈦,[x]⸢x⸣-{d}ša₂-[maš],"['missing', 'damaged', 'complete', 'complete', 'missing']",0.5,PN,P514240,31,1,none
5548,P514240.31.2,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514240,31,2,none
5549,P514240.31.3,u,x],,,,u,['X'],X,[x],['missing'],1.0,,P514240,31,3,none
5550,P514240.32.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,32,1,none
5551,P514240.32.2,u,⸢x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514240,32,2,none
5552,P514240.32.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,32,3,none
5553,P514240.33.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,33,1,none
5554,P514240.34.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,34,1,none
5555,P514240.35.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,35,1,none
5556,P514240.36.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,36,1,none
5557,P514240.36.2,u,⸢x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514240,36,2,none
5558,P514240.36.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,36,3,none
5559,P514240.37.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,37,1,none
5560,P514240.37.2,u,⸢x,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514240,37,2,none
5561,P514240.37.3,u,x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514240,37,3,none
5562,P514240.37.4,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,37,4,none
5563,P514240.38.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,38,1,none
5564,P514240.38.2,u,⸢x,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514240,38,2,none
5565,P514240.38.3,u,x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514240,38,3,none
5566,P514240.38.4,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,38,4,none
5567,P514240.39.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,39,1,none
5568,P514240.39.2,Ereš-x[]PN$,{m}APIN-[...],Ereš-x,Ereš-x,1,PN,"['𒁹', '𒀳', 'x']",𒁹𒀳x,{m}APIN-[x],"['complete', 'complete', 'missing']",0.33,PN,P514240,39,2,none
5569,P514240.40.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,P514240,40,1,none
5570,P514240.40.2,Aššur-x[]PN$,{m}aš+⸢šur⸣-[...],Aššur-x,Aššur-x,1,PN,"['𒁹', '𒀸', '𒋩', 'x']",𒁹𒀸𒋩x,{m}aš+⸢šur⸣-[x],"['complete', 'complete', 'damaged', 'missing']",0.38,PN,P514240,40,2,none
5571,P514240.43.1,kunuk[seal]N,{na₄}⸢KIŠIB⸣,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}⸢KIŠIB⸣,"['complete', 'damaged']",0.25,,P514240,43,1,seal identification
