Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
24330,P335368.5.1,E₂,bētu[plot of land]N,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,P335368,5,1,object sold
24331,P335368.5.2,02,n,NUMBER,n,['𒈫'],𒈫,02,['complete'],0.0,,,,,P335368,5,2,object sold
24332,P335368.5.3,ANŠE,imārī[a unit of capacity]N,,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imārī,imēru,a unit of capacity,,P335368,5,3,object sold
24333,P335368.5.4,[A.ŠA₃],eqlu[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,[A].[ŠA₃],"['missing', 'missing']",1.0,eqlu,eqlu,land,,P335368,5,4,object sold
24334,P335368.5.5,⸢SUHUR⸣,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,ṭēhi,ṭāhu,adjacent to,,P335368,5,5,object sold
24335,P335368.5.6,{1}man-nu—ki-⸢i—arba-il₃{ki⸣},Mannu-ki-Arbail[1]PN,PN,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒄿', '𒇹', '𒀭', '𒆠']",𒁹𒌋𒌋𒉡𒆠𒄿𒇹𒀭𒆠,{1}man-nu-ki-⸢i-arba-il₃⸣{⸢KI⸣},"['complete', 'complete', 'complete', 'complete', 'damaged', 'damaged', 'damaged', 'damaged']",0.25,Mannu-ki-Arbail,Mannu-ki-Arbail,1,,P335368,5,6,object sold
24336,P335368.6.1,{lu₂}{giš}⸢GIGIR⸣,sūsānu[horse groom]N,,N,"['𒇽', '𒄑', '𒇀']",𒇽𒄑𒇀,{LU₂}{GIŠ}⸢GIGIR⸣,"['complete', 'complete', 'damaged']",0.17,sūsānu,šušānu,horse groom,,P335368,6,1,object sold
24337,P335368.6.2,[SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,[SUHUR],['missing'],1.0,ṭēhi,ṭāhu,adjacent to,,P335368,6,2,object sold
24338,P335368.6.3,o],u,,u,['o'],o,[o],['missing'],1.0,,,,,P335368,6,3,object sold
24339,P335368.6.4,ID₂,nāri[river]N,,N,['𒀀𒇉'],𒀀𒇉,ID₂,['complete'],0.0,nāri,nāru,river,,P335368,6,4,object sold
24340,P335368.6.5,01,n,NUMBER,n,['𒁹'],𒁹,01,['complete'],0.0,,,,,P335368,6,5,object sold
24341,P335368.6.6,ANŠE,imārī[a unit of capacity]N,,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imārī,imēru,a unit of capacity,,P335368,6,6,object sold
24342,P335368.6.7,4(ban₂),n,NUMBER,n,['𒑒'],𒑒,4(ban₂),['complete'],0.0,,,,,P335368,6,7,object sold
24343,P335368.7.1,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335368,7,1,object sold
24344,P335368.7.2,{1}PAB—⸢qa⸣-[mu],Ahi-qamu[1]PN$,PN,PN,"['𒁹', '𒉽', '𒋡', '𒈬']",𒁹𒉽𒋡𒈬,{1}PAB-⸢qa⸣-[mu],"['complete', 'complete', 'damaged', 'missing']",0.38,Ahi-qamu,Ahi-qamu,1,,P335368,7,2,object sold
24345,P335368.7.3,⸢E₂⸣,bētu[plot of land]N,,N,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,bētu,bītu,plot of land,,P335368,7,3,object sold
24346,P335368.7.4,8(ban₂),n,NUMBER,n,['𒁹𒑐'],𒁹𒑐,8(ban₂),['complete'],0.0,,,,,P335368,7,4,object sold
24347,P335368.7.5,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335368,7,5,object sold
24348,P335368.7.6,{1}man-⸢nu⸣—ki—PAB-⸢MEŠ⸣,Mannu-ki-ahhe[1]PN,PN,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒉽', '𒈨𒌍']",𒁹𒌋𒌋𒉡𒆠𒉽𒈨𒌍,{1}man-⸢nu⸣-ki-PAB-⸢MEŠ⸣,"['complete', 'complete', 'damaged', 'complete', 'complete', 'damaged']",0.17,Mannu-ki-ahhe,Mannu-ki-ahhe,1,,P335368,7,6,object sold
24349,P335368.8.1,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335368,8,1,object sold
24350,P335368.8.2,⸢E₂⸣,bēt[house]N,,N,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,bēt,bītu,house,,P335368,8,2,object sold
24351,P335368.8.3,{1}x,u,,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,P335368,8,3,object sold
24352,P335368.8.4,x]-ma-ti-te,u,,u,"['x', '𒈠', '𒋾', '𒋼']",x𒈠𒋾𒋼,[x]-ma-ti-te,"['missing', 'complete', 'complete', 'complete']",0.25,,,,,P335368,8,4,object sold
24353,P335368.8.5,E₂,bētu[plot of land]N,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,P335368,8,5,object sold
24354,P335368.8.6,2(ban₂),n,NUMBER,n,['𒑐'],𒑐,2(ban₂),['complete'],0.0,,,,,P335368,8,6,object sold
24355,P335368.9.1,⸢SUHUR⸣,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,ṭēhi,ṭāhu,adjacent to,,P335368,9,1,object sold
24356,P335368.9.2,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335368,9,2,object sold
24357,P335368.9.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335368,9,3,object sold
24358,P335368.9.4,SUHUR],ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,[SUHUR],['missing'],1.0,ṭēhi,ṭāhu,adjacent to,,P335368,9,4,object sold
24359,P335368.9.5,⸢na⸣-hal,nahal[wadi]N,,N,"['𒈾', '𒄬']",𒈾𒄬,⸢na⸣-hal,"['damaged', 'complete']",0.25,nahal,nahallu,wadi,,P335368,9,5,object sold
24360,P335368.9.6,E₂,bētu[plot of land]N,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,P335368,9,6,object sold
24361,P335368.9.7,3(ban₂),n,NUMBER,n,['𒑑'],𒑑,3(ban₂),['complete'],0.0,,,,,P335368,9,7,object sold
