Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
6322,P528359.3.1,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P528359,3,1,none
6323,P528359.3.2,u,x]+x,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,,P528359,3,2,none
6324,P528359.3.3,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P528359,3,3,none
6325,P528359.3.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528359,3,4,none
6326,P528359.3.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528359,3,5,none
6327,P528359.3.6,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528359,3,6,none
6328,P528359.3.7,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528359,3,7,none
6329,P528359.4.1,X,[ina,X,['𒀸'],𒀸,[ina],['missing'],1.0,,,,,P528359,4,1,other clauses
6330,P528359.4.2,X,MU].AN.⸢NA⸣,X,"['𒈬', '𒀭', '𒈾']",𒈬𒀭𒈾,[MU].AN.⸢NA⸣,"['missing', 'complete', 'damaged']",0.5,,,,,P528359,4,2,other clauses
6331,P528359.4.3,X,[ša,X,['𒊭'],𒊭,[ša],['missing'],1.0,,,,,P528359,4,3,other clauses
6332,P528359.4.4,n,01,n,['01'],01,[01],['missing'],1.0,,,,NUMBER,P528359,4,4,other clauses
6333,P528359.4.5,X,MA.NA,X,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,,,,,P528359,4,5,other clauses
6334,P528359.4.6,X,URUDU,X,['𒍏'],𒍏,[URUDU],['missing'],1.0,,,,,P528359,4,6,other clauses
6335,P528359.4.7,X,ana,X,['𒁹'],𒁹,[ana],['missing'],1.0,,,,,P528359,4,7,other clauses
6336,P528359.4.8,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528359,4,8,other clauses
6337,P528359.4.9,X,BAN₂],X,['𒑏'],𒑏,[BAN₂],['missing'],1.0,,,,,P528359,4,9,other clauses
6338,P528359.5.1,X,{[še]}PAD.MEŠ,X,"['𒊺', '𒉻', '𒈨𒌍']",𒊺𒉻𒈨𒌍,{[ŠE]}PAD.MEŠ,"['missing', 'complete', 'complete']",0.33,,,,,P528359,5,1,other clauses
6339,P528359.5.2,X,[DU-ku-u-ni],X,"['𒁺', '𒆪', '𒌋', '𒉌']",𒁺𒆪𒌋𒉌,[DU-ku-u-ni],"['missing', 'missing', 'missing', 'missing']",1.0,,,,,P528359,5,2,other clauses
6340,P528359.6.1,X,⸢u₂⸣-piš-u₂-⸢ma⸣,X,"['𒌑', '𒄫', '𒌑', '𒈠']",𒌑𒄫𒌑𒈠,⸢u₂⸣-piš-u₂-⸢ma⸣,"['damaged', 'complete', 'complete', 'damaged']",0.25,,,,,P528359,6,1,initiation of transaction
6341,P528359.6.2,X,[ina,X,['𒀸'],𒀸,[ina],['missing'],1.0,,,,,P528359,6,2,price
6342,P528359.6.3,X,ŠA₃,X,['𒊮'],𒊮,[ŠA₃],['missing'],1.0,,,,,P528359,6,3,price
