Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
2525,P528258.2.1,X,{[na₄}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,,,P528258,2,1,seal identification
2526,P528258.2.2,x[1]PN,{m}x,PN,"['𒁹', 'X']",𒁹X,{[m]}[x],"['missing', 'missing']",1.0,x,x,1.0,PN,P528258,2,2,seal identification
2527,P528258.2.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528258,2,3,seal identification
2528,P528258.2.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528258,2,4,seal identification
2529,P528258.2.5,u,x]+x,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,,P528258,2,5,seal identification
2530,P528258.2.6,X,{⸢lu₂}ha⸣-za-nu,X,"['𒇽', '𒄩', '𒍝', '𒉡']",𒇽𒄩𒍝𒉡,{⸢LU₂⸣}⸢ha⸣-za-nu,"['damaged', 'damaged', 'complete', 'complete']",0.25,,,,,P528258,2,6,seal identification
2531,P528258.3.1,X,{[na₄}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,,,P528258,3,1,seal identification
2532,P528258.3.2,x[1]PN,{m}x,PN,"['𒁹', 'X']",𒁹X,{[m]}[x],"['missing', 'missing']",1.0,x,x,1.0,PN,P528258,3,2,seal identification
2533,P528258.3.3,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528258,3,3,seal identification
2534,P528258.3.4,X,{lu₂}ša₂-⸢UGU-URU⸣,X,"['𒇽', '𒃻', '𒌋𒅗', '𒌷']",𒇽𒃻𒌋𒅗𒌷,{LU₂}ša₂-⸢UGU-URU⸣,"['complete', 'complete', 'damaged', 'damaged']",0.25,,,,,P528258,3,4,seal identification
2535,P528258.4.1,X,{[na₄}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,,,P528258,4,1,seal identification
2536,P528258.4.2,x[1]PN,{m}x,PN,"['𒁹', 'X']",𒁹X,{[m]}[x],"['missing', 'missing']",1.0,x,x,1.0,PN,P528258,4,2,seal identification
2537,P528258.4.3,u,x]+x,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,,P528258,4,3,seal identification
2538,P528258.4.4,X,{lu₂}GAL-10-te,X,"['𒇽', '𒃲', '𒌋', '𒋼']",𒇽𒃲𒌋𒋼,{LU₂}GAL-10-te,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528258,4,4,seal identification
2539,P528258.4.5,X,ša,X,['𒊭'],𒊭,ša,['complete'],0.0,,,,,P528258,4,5,seal identification
2540,P528258.4.6,X,A.⸢BA⸣.[MEŠ],X,"['𒀀', '𒁀', '𒈨𒌍']",𒀀𒁀𒈨𒌍,A.⸢BA⸣.[MEŠ],"['complete', 'damaged', 'missing']",0.5,,,,,P528258,4,6,seal identification
2541,P528258.8.1,X,[kaq]-⸢qi-ri⸣,X,"['𒆕', '𒆥', '𒊑']",𒆕𒆥𒊑,[kaq]-⸢qi-ri⸣,"['missing', 'damaged', 'damaged']",0.67,,,,,P528258,8,1,object sold
2542,P528258.8.2,X,pu-ṣe-e,X,"['𒁍', '𒍢', '𒂊']",𒁍𒍢𒂊,pu-ṣe-e,"['complete', 'complete', 'complete']",0.0,,,,,P528258,8,2,object sold
2543,P528258.8.3,X,SUHUR,X,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,,,P528258,8,3,object sold
2544,P528258.8.4,X,E₂,X,['𒂍'],𒂍,E₂,['complete'],0.0,,,,,P528258,8,4,object sold
2545,P528258.8.5,X,{m}MU-{d}⸢aš-šur⸣,X,"['𒁹', '𒈬', '𒀭', '𒀸', '𒋩']",𒁹𒈬𒀭𒀸𒋩,{m}MU-{d}⸢aš-šur⸣,"['complete', 'complete', 'complete', 'damaged', 'damaged']",0.2,,,,,P528258,8,5,object sold
2546,P528258.8.6,X,DUMU,X,['𒌉'],𒌉,DUMU,['complete'],0.0,,,,,P528258,8,6,object sold
2547,P528258.8.7,X,{m}⸢pir⸣-[(a)-na]-a,X,"['𒁹', '𒌓', '𒀀', '𒈾', '𒀀']",𒁹𒌓𒀀𒈾𒀀,{m}⸢pir⸣-[a-na]-a,"['complete', 'damaged', 'missing', 'missing', 'complete']",0.5,,,,,P528258,8,7,object sold
2548,P528258.9.1,X,[SUHUR],X,['𒋦'],𒋦,[SUHUR],['missing'],1.0,,,,,P528258,9,1,object sold
2549,P528258.9.2,X,E₂,X,['𒂍'],𒂍,E₂,['complete'],0.0,,,,,P528258,9,2,object sold
2550,P528258.9.3,X,{m}aš-šur-be₂-sun₂,X,"['𒁹', '𒀸', '𒋩', '𒁉', '𒄢']",𒁹𒀸𒋩𒁉𒄢,{m}aš-šur-be₂-sun₂,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528258,9,3,object sold
2551,P528258.9.4,X,{lu₂}qur-ZAG,X,"['𒇽', '𒄥', '𒍠']",𒇽𒄥𒍠,{LU₂}qur-ZAG,"['complete', 'complete', 'complete']",0.0,,,,,P528258,9,4,object sold
2552,P528258.9.5,X,SUHUR,X,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,,,P528258,9,5,object sold
2553,P528258.9.6,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P528258,9,6,object sold
2554,P528258.9.7,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528258,9,7,object sold
2555,P528258.10.1,X,[SUHUR],X,['𒋦'],𒋦,[SUHUR],['missing'],1.0,,,,,P528258,10,1,object sold
2556,P528258.10.2,X,E₂,X,['𒂍'],𒂍,E₂,['complete'],0.0,,,,,P528258,10,2,object sold
2557,P528258.10.3,X,{m}ka-ka-a.a,X,"['𒁹', '𒅗', '𒅗', '𒀀', '𒀀']",𒁹𒅗𒅗𒀀𒀀,{m}ka-ka-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528258,10,3,object sold
