Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
2091,P335273.2.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P335273,2,1,seal identification
2092,P335273.2.2,{1}bi-ir—a-tar,Bir-Attar[1]PN$,PN,"['𒁹', '𒁉', '𒅕', '𒀀', '𒋻']",𒁹𒁉𒅕𒀀𒋻,{1}bi-ir-a-tar,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Bir-Attar,Bir-Attar,1,PN,,P335273,2,2,seal identification
2093,P335273.3.1,EN,bēl[owner]N,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,,P335273,3,1,seal identification
2094,P335273.3.2,E₂,!bēti[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēti,bītu,house,,,P335273,3,2,seal identification
2095,P335273.3.3,SUM-an,tadānu[giving]'N$tadān,V,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,tadān,tadānu,giving,,,P335273,3,3,seal identification
2096,P335273.7.1,E₂,bētu[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,house,,,P335273,7,1,object sold
2097,P335273.7.2,ep-šu₂,epšu[built]AJ,AJ,"['𒅁', '𒋙']",𒅁𒋙,ep-šu₂,"['complete', 'complete']",0.0,epšu,epšu,built,,,P335273,7,2,object sold
2098,P335273.7.3,a-di,adi[with]PRP,PRP,"['𒀀', '𒁲']",𒀀𒁲,a-di,"['complete', 'complete']",0.0,adi,adi,with,,,P335273,7,3,object sold
2099,P335273.7.4,{giš}UR₃-MEŠ-šu₂,gušūrīšu[log]N,N,"['𒄑', '𒃡', '𒈨𒌍', '𒋙']",𒄑𒃡𒈨𒌍𒋙,{GIŠ}UR₃-MEŠ-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,gušūrīšu,gušūru,log,,,P335273,7,4,object sold
2100,P335273.8.1,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335273,8,1,object sold
