Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
14992,P336036.2.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,2,1,object sold
14993,P336036.2.2,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,2,2,object sold
14994,P336036.2.3,⸢ša⸣,ša[of]DET,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,ša,ša,of,,,P336036,2,3,object sold
14995,P336036.2.4,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,2,4,object sold
14996,P336036.2.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,2,5,object sold
14997,P336036.2.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,2,6,object sold
14998,P336036.2.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,2,7,object sold
14999,P336036.3.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,3,1,object sold
15000,P336036.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,3,2,object sold
15001,P336036.3.3,x]+⸢x⸣-nu,u,u,"['x', 'x', '𒉡']",xx𒉡,[x]+⸢x⸣-nu,"['missing', 'damaged', 'complete']",0.5,,,,,,P336036,3,3,object sold
15002,P336036.3.4,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,3,4,object sold
15003,P336036.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,3,5,object sold
15004,P336036.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,3,6,object sold
15005,P336036.3.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,3,7,object sold
15006,P336036.5.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,5,1,object sold
15007,P336036.5.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,5,2,object sold
15008,P336036.5.3,x]+⸢x⸣-a.a,u,u,"['x', 'x', '𒀀', '𒀀']",xx𒀀𒀀,[x]+⸢x⸣-a.a,"['missing', 'damaged', 'complete', 'complete']",0.38,,,,,,P336036,5,3,object sold
15009,P336036.5.4,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,5,4,object sold
15010,P336036.5.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,5,5,object sold
15011,P336036.5.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,5,6,object sold
15012,P336036.6.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,6,1,object sold
15013,P336036.6.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,6,2,object sold
15014,P336036.6.3,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,6,3,object sold
15015,P336036.6.4,ga,u,u,['𒂵'],𒂵,ga,['complete'],0.0,,,,,,P336036,6,4,object sold
15016,P336036.6.5,tab,u,u,['𒋰'],𒋰,tab,['complete'],0.0,,,,,,P336036,6,5,object sold
15017,P336036.6.6,is,u,u,['𒄑'],𒄑,is,['complete'],0.0,,,,,,P336036,6,6,object sold
15018,P336036.6.7,PAB,gimru[total]N,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,,P336036,6,7,object sold
15019,P336036.6.8,07,n,n,['𒐌'],𒐌,07,['complete'],0.0,,,,NUMBER,,P336036,6,8,object sold
15020,P336036.6.9,qa,qâ[a unit of capacity]N,N,['𒋡'],𒋡,qa,['complete'],0.0,qâ,qû,a unit of capacity,,,P336036,6,9,object sold
15021,P336036.6.10,⸢x⸣+[x,u,u,"['x', 'x']",xx,⸢x⸣+[x],"['damaged', 'missing']",0.75,,,,,,P336036,6,10,object sold
15022,P336036.6.11,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,6,11,object sold
15023,P336036.7.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,7,1,object sold
15024,P336036.7.2,x]-⸢x⸣,u,u,"['x', 'x']",xx,[x]-⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P336036,7,2,object sold
15025,P336036.7.3,gab-di,gabdi[adjoining to]PRP,PRP,"['𒃮', '𒁲']",𒃮𒁲,gab-di,"['complete', 'complete']",0.0,gabdi,gabdi,adjoining to,,,P336036,7,3,object sold
15026,P336036.7.4,{1}DINGIR—AD—[x]+⸢x,u,u,"['𒁹', '𒀭', '𒀜', 'x', 'x']",𒁹𒀭𒀜xx,{1}DINGIR-AD-[x]+⸢x⸣,"['complete', 'complete', 'complete', 'missing', 'damaged']",0.3,,,,,,P336036,7,4,object sold
15027,P336036.7.5,x,u,u,['x'],x,⸢x⸣,['damaged'],0.5,,,,,,P336036,7,5,object sold
15028,P336036.7.6,du⸣,u,u,['𒁺'],𒁺,⸢du⸣,['damaged'],0.5,,,,,,P336036,7,6,object sold
15029,P336036.8.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,8,1,object sold
15030,P336036.8.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,8,2,object sold
15031,P336036.8.3,x]-⸢in⸣,u,u,"['x', '𒅔']",x𒅔,[x]-⸢in⸣,"['missing', 'damaged']",0.75,,,,,,P336036,8,3,object sold
15032,P336036.8.4,up-piš-ma,uppišma[contract]V,V,"['𒌒', '𒄫', '𒈠']",𒌒𒄫𒈠,up-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,,P336036,8,4,initiation of transaction
15033,P336036.8.5,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336036,8,5,initiation of transaction
