Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
27787,P335460.2.1,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P335460,2,1,object sold
27788,P335460.2.2,A.ŠA₃,eqli[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,,P335460,2,2,object sold
27789,P335460.2.3,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,2,3,object sold
27790,P335460.2.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,2,4,object sold
27791,P335460.2.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,2,5,object sold
27792,P335460.2.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,2,6,object sold
27793,P335460.2.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,2,7,object sold
27794,P335460.3.1,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,,P335460,3,1,object sold
27795,P335460.3.2,na-hal,nahal[wadi]N,N,"['𒈾', '𒄬']",𒈾𒄬,na-hal,"['complete', 'complete']",0.0,nahal,nahallu,wadi,,,P335460,3,2,object sold
27796,P335460.3.3,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,3,3,object sold
27797,P335460.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,3,4,object sold
27798,P335460.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,3,5,object sold
27799,P335460.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,3,6,object sold
27800,P335460.3.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,3,7,object sold
27801,P335460.4.1,E₂,bētu[plot of land]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,,P335460,4,1,object sold
27802,P335460.4.2,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335460,4,2,object sold
27803,P335460.4.3,ANŠE,imāru[a unit of capacity]N,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imāru,imēru,a unit of capacity,,,P335460,4,3,object sold
27804,P335460.4.4,A.[ŠA₃,eqlu[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.[ŠA₃],"['complete', 'missing']",0.5,eqlu,eqlu,field,,,P335460,4,4,object sold
27805,P335460.4.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,4,5,object sold
27806,P335460.4.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,4,6,object sold
27807,P335460.4.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,4,7,object sold
27808,P335460.4.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,4,8,object sold
27809,P335460.4.9,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,4,9,object sold
27810,P335460.5.1,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,,P335460,5,1,object sold
27811,P335460.5.2,E₂,bēti[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēti,bītu,house,,,P335460,5,2,object sold
27812,P335460.5.3,{1}ba-[x,u,u,"['𒁹', '𒁀', 'x']",𒁹𒁀x,{1}ba-[x],"['complete', 'complete', 'missing']",0.33,,,,,,P335460,5,3,object sold
27813,P335460.5.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,5,4,object sold
27814,P335460.5.5,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,5,5,object sold
27815,P335460.6.1,u₂-⸢piš-ma⸣,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-⸢piš-ma⸣,"['complete', 'damaged', 'damaged']",0.33,uppišma,epēšu,contract,,,P335460,6,1,initiation of transaction
27816,P335460.6.2,{1}⸢hu⸣-[x,u,u,"['𒁹', '𒄷', 'x']",𒁹𒄷x,{1}⸢hu⸣-[x],"['complete', 'damaged', 'missing']",0.5,,,,,,P335460,6,2,initiation of transaction
27817,P335460.6.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,6,3,initiation of transaction
27818,P335460.6.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,6,4,initiation of transaction
27819,P335460.6.5,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,6,5,initiation of transaction
27820,P335460.7.1,ina,ina[in+=for]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335460,7,1,price
27821,P335460.7.2,ŠA₃-bi,libbi[interior]N,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,,,P335460,7,2,price
27822,P335460.7.3,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335460,7,3,price
27823,P335460.7.4,me,mē[(one) hundred]NU,NU,['𒈨'],𒈨,me,['complete'],0.0,mē,meʾatu,(one) hundred,,,P335460,7,4,price
27824,P335460.7.5,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,7,5,none
27825,P335460.7.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335460,7,6,none
27826,P335460.7.7,URUDU-MEŠ],erî[copper]N,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,[URUDU-MEŠ],"['missing', 'missing']",1.0,erî,erû,copper,,,P335460,7,7,none
