Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
5276,P335401.3.1,[E₂,bētu[plot of land]N,,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,plot of land,,P335401,3,1,object sold
5277,P335401.3.2,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335401,3,2,object sold
5278,P335401.3.3,⸢ANŠE,imārī[a unit of capacity]N,,N,['𒀲'],𒀲,⸢ANŠE⸣,['damaged'],0.5,imārī,imēru,a unit of capacity,,P335401,3,3,object sold
5279,P335401.3.4,A⸣.[ŠA₃,eqlu[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,⸢A⸣.[ŠA₃],"['damaged', 'missing']",0.75,eqlu,eqlu,land,,P335401,3,4,object sold
5280,P335401.3.5,ina],ina[in]PRP,,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,P335401,3,5,object sold
5281,P335401.3.6,{⸢uru}ka-an⸣-[nu-uʾ],Kannuʾ[1]GN$,GN,GN,"['𒌷', '𒅗', '𒀭', '𒉡', '𒀪']",𒌷𒅗𒀭𒉡𒀪,{⸢URU⸣}⸢ka-an⸣-[nu-uʾ],"['damaged', 'damaged', 'damaged', 'missing', 'missing']",0.7,Kannuʾ,Kannuʾ,1,,P335401,3,6,object sold
5282,P335401.4.1,⸢SUHUR⸣,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,ṭēhi,ṭāhu,adjacent to,,P335401,4,1,object sold
5283,P335401.4.2,um-me,umme[side road?]N,,N,"['𒌝', '𒈨']",𒌝𒈨,um-me,"['complete', 'complete']",0.0,umme,ummu,side road?,,P335401,4,2,object sold
5284,P335401.4.3,⸢ša⸣,ša[of]DET,,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,ša,ša,of,,P335401,4,3,object sold
5285,P335401.4.4,{uru}ka-an-nu-[uʾ],Kannuʾ[1]GN$,GN,GN,"['𒌷', '𒅗', '𒀭', '𒉡', '𒀪']",𒌷𒅗𒀭𒉡𒀪,{URU}ka-an-nu-[uʾ],"['complete', 'complete', 'complete', 'complete', 'missing']",0.2,Kannuʾ,Kannuʾ,1,,P335401,4,4,object sold
