Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
2947,P522521.2.1,kūm[instead of]PRP,[ku]-um,PRP,"['𒆪', '𒌝']",𒆪𒌝,[ku]-um,"['missing', 'complete']",0.5,kūm,kūm,instead of,,P522521,2,1,seal identification
2948,P522521.2.2,kunukkīšu[seal]N,{na₄}KIŠIB-šu₂,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{NA₄}KIŠIB-šu₂,"['complete', 'complete', 'complete']",0.0,kunukkīšu,kunukku,seal,,P522521,2,2,seal identification
2949,P522521.2.3,ṣupuršu[fingernail]N,ṣu-pur-šu₂,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,ṣu-pur-šu₂,"['complete', 'complete', 'complete']",0.0,ṣupuršu,ṣupru,fingernail,,P522521,2,3,seal identification
2950,P522521.2.4,iškun[place]V,iš-kun,V,"['𒅖', '𒆲']",𒅖𒆲,iš-kun,"['complete', 'complete']",0.0,iškun,šakānu,place,,P522521,2,4,seal identification
2951,P522521.3.1,ṣupur[fingernail]N,⸢ṣu⸣-pur,N,"['𒍮', '𒁓']",𒍮𒁓,⸢ṣu⸣-pur,"['damaged', 'complete']",0.25,ṣupur,ṣupru,fingernail,,P522521,3,1,seal identification
2952,P522521.3.2,Šamaš-ahu-uṣur[1]PN,{1}{d}UTU-PAB-PAB,PN,"['𒁹', '𒀭', '𒌓', '𒉽', '𒉽']",𒁹𒀭𒌓𒉽𒉽,{1}{d}UTU-PAB-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šamaš-ahu-uṣur,Šamaš-ahu-uṣur,1,PN,P522521,3,2,seal identification
2953,P522521.3.3,bēl[owner]N,EN,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P522521,3,3,seal identification
2954,P522521.3.4,eqli[field]N,A.ŠA₃,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P522521,3,4,seal identification
2955,P522521.3.5,+tadānu[give//giving]V'N$tadāni,SUM-ni,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,P522521,3,5,seal identification
2956,P522521.7.1,bētu[estate]N,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,estate,,P522521,7,1,object sold
2957,P522521.7.2,n,03,n,['0₃'],0₃,03,['complete'],0.0,,,,NUMBER,P522521,7,2,object sold
2958,P522521.7.3,imār[a unit of capacity]N,ANŠE,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imār,imēru,a unit of capacity,,P522521,7,3,object sold
2959,P522521.7.4,eqli[field]N,A.ŠA₃,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P522521,7,4,object sold
2960,P522521.7.5,u,x+[x,u,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,,,,P522521,7,5,object sold
2961,P522521.7.6,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522521,7,6,object sold
2962,P522521.7.7,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522521,7,7,object sold
2963,P522521.7.8,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522521,7,8,object sold
2964,P522521.7.9,u,(x)],u,['X'],X,[x],['missing'],1.0,,,,,P522521,7,9,object sold
2965,P522521.7.10,ana[to]PRP,a-na,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,P522521,7,10,object sold
2966,P522521.7.11,u,{uru}[x-x-x]-qi-ni,u,"['𒌷', 'X', 'X', 'X', '𒆥', '𒉌']",𒌷XXX𒆥𒉌,{URU}[x-x-x]-qi-ni,"['complete', 'missing', 'missing', 'missing', 'complete', 'complete']",0.5,,,,,P522521,7,11,object sold
2967,P522521.8.1,u,⸢x,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522521,8,1,object sold
2968,P522521.8.2,u,x,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522521,8,2,object sold
2969,P522521.8.3,u,x⸣,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522521,8,3,object sold
2970,P522521.8.4,eqli[field]N,A.⸢ŠA₃⸣.GA,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.⸢ŠA₃⸣.GA,"['complete', 'damaged', 'complete']",0.17,eqli,eqlu,field,,P522521,8,4,object sold
2971,P522521.8.5,+Nabu-...[]PN$,{1}{d}PA-x+[x-x-x],PN,"['𒁹', '𒀭', '𒉺', 'X', 'X', 'X', 'X']",𒁹𒀭𒉺XXXX,{1}{d}PA-x+[x-x-x],"['complete', 'complete', 'complete', 'complete', 'missing', 'missing', 'missing']",0.43,Nabu-...,Nabu-...,1,PN,P522521,8,5,object sold
2972,P522521.9.1,ummušu[mother]N,AMA-šu₂,N,"['𒂼', '𒋙']",𒂼𒋙,AMA-šu₂,"['complete', 'complete']",0.0,ummušu,ummu,mother,,P522521,9,1,object sold
2973,P522521.9.2,+x-Adad[]PN$,{1}x]-ia-{d}IM,PN,"['𒁹', 'X', '𒅀', '𒀭', '𒅎']",𒁹X𒅀𒀭𒅎,{[1]}[x]-ia-{d}IM,"['missing', 'missing', 'complete', 'complete', 'complete']",0.4,x-Adad,x-Adad,1,PN,P522521,9,2,object sold
2974,P522521.9.3,pān[before]'PRP,IGI,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,before,,P522521,9,3,object sold
2975,P522521.9.4,+Kidianini[]PN$,{1}ki-di-a-ni-ni,PN,"['𒁹', '𒆠', '𒁲', '𒀀', '𒉌', '𒉌']",𒁹𒆠𒁲𒀀𒉌𒉌,{1}ki-di-a-ni-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Kidianini,Kidianini,1,PN,P522521,9,4,object sold
2976,P522521.9.5,n,0,n,['0'],0,[0],['missing'],1.0,,,,NUMBER,P522521,9,5,object sold
2977,P522521.9.6,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522521,9,6,object sold
2978,P522521.9.7,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522521,9,7,object sold
2979,P522521.9.8,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522521,9,8,object sold
2980,P522521.10.1,ṭēhi[adjacent to]PRP,SUHUR,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P522521,10,1,object sold
2981,P522521.10.2,eqli[field]N,A.ŠA₃.GA,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,eqli,eqlu,field,,P522521,10,2,object sold
2982,P522521.10.3,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522521,10,3,object sold
2983,P522521.10.4,Inurta-belu-uṣur[1]PN,{1}{d}MAŠ-EN-PAB,PN,"['𒁹', '𒀭', '𒈦', '𒂗', '𒉽']",𒁹𒀭𒈦𒂗𒉽,{1}{d}MAŠ-EN-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Inurta-belu-uṣur,Inurta-belu-uṣur,1,PN,P522521,10,4,object sold
2984,P522521.11.1,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522521,11,1,object sold
2985,P522521.11.2,Šamaš-ahu-uṣur[1]PN,{1}{d}UTU-PAB-PAB,PN,"['𒁹', '𒀭', '𒌓', '𒉽', '𒉽']",𒁹𒀭𒌓𒉽𒉽,{1}{d}UTU-PAB-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šamaš-ahu-uṣur,Šamaš-ahu-uṣur,1,PN,P522521,11,2,object sold
2986,P522521.11.3,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522521,11,3,object sold
2987,P522521.11.4,+Mannu-dan[]GN$,{uru}man-nu-KALAG-an,GN,"['𒌷', '𒌋𒌋', '𒉡', '𒆗', '𒀭']",𒌷𒌋𒌋𒉡𒆗𒀭,{URU}man-nu-KALAG-an,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Mannu-dan,Mannu-dan,1,GN,P522521,11,4,object sold
2988,P522521.12.1,uppišma[contract]V,u₂-piš-ma,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,P522521,12,1,initiation of transaction
