Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
12060,P335965.2.1,[ku-um],kūm[instead of]PRP,PRP,"['𒆪', '𒌝']",𒆪𒌝,[ku-um],"['missing', 'missing']",1.0,kūm,kūm,instead of,,,P335965,2,1,seal identification
12061,P335965.2.2,{⸢na₄⸣}KIŠIB-šu₂,kunukkīšu[seal]N,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{⸢NA₄⸣}KIŠIB-šu₂,"['damaged', 'complete', 'complete']",0.17,kunukkīšu,kunukku,seal,,,P335965,2,2,seal identification
12062,P335965.2.3,ṣu-pur-šu₂,ṣupuršu[fingernail]N,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,ṣu-pur-šu₂,"['complete', 'complete', 'complete']",0.0,ṣupuršu,ṣupru,fingernail,,,P335965,2,3,seal identification
12063,P335965.2.4,iš-kun-nu,iškunu[place]V,V,"['𒅖', '𒆲', '𒉡']",𒅖𒆲𒉡,iš-kun-nu,"['complete', 'complete', 'complete']",0.0,iškunu,šakānu,place,,,P335965,2,4,seal identification
12064,P335965.3.1,⸢ṣu⸣-pur,ṣupur[fingernail]N,N,"['𒍮', '𒁓']",𒍮𒁓,⸢ṣu⸣-pur,"['damaged', 'complete']",0.25,ṣupur,ṣupru,fingernail,,,P335965,3,1,seal identification
12065,P335965.3.2,{1}{d}MAŠ-i,Inurti[1]PN,PN,"['𒁹', '𒀭', '𒈦', '𒄿']",𒁹𒀭𒈦𒄿,{1}{d}MAŠ-i,"['complete', 'complete', 'complete', 'complete']",0.0,Inurti,Inurti,1,PN,,P335965,3,2,seal identification
12066,P335965.3.3,EN,bēl[owner]N,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,,P335965,3,3,seal identification
12067,P335965.3.4,A.ŠA₃,eqli[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,,P335965,3,4,seal identification
12068,P335965.3.5,SUM-ni,tadāni[giving]'N,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,,P335965,3,5,seal identification
12069,P335965.7.1,E₂,bētu[plot of land]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,,P335965,7,1,object sold
12070,P335965.7.2,02,n,n,['𒈫'],𒈫,02,['complete'],0.0,,,,NUMBER,,P335965,7,2,object sold
12071,P335965.7.3,ANŠE,imārī[a unit of area]N,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imārī,imēru,a unit of area,,,P335965,7,3,object sold
12072,P335965.7.4,A.ŠA₃,eqlu[land]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,land,,,P335965,7,4,object sold
12073,P335965.7.5,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,,P335965,7,5,object sold
12074,P335965.7.6,A.ŠA₃,eqli[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,,P335965,7,6,object sold
12075,P335965.7.7,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P335965,7,7,object sold
12076,P335965.7.8,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335965,7,8,object sold
12077,P335965.7.9,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335965,7,9,object sold
12078,P335965.7.10,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335965,7,10,object sold
12079,P335965.8.1,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,,P335965,8,1,object sold
12080,P335965.8.2,KASKAL,harrāni[road]N,N,['𒆜'],𒆜,KASKAL,['complete'],0.0,harrāni,harrānu,road,,,P335965,8,2,object sold
12081,P335965.8.3,ša,ša[that]REL,REL,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,that,,,P335965,8,3,object sold
12082,P335965.8.4,ina,ina[to]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,to,,,P335965,8,4,object sold
12083,P335965.8.5,{uru}IGI.2-MEŠ,Enati[1]GN$,GN,"['𒌷', '𒅆', '𒈫', '𒈨𒌍']",𒌷𒅆𒈫𒈨𒌍,{URU}IGI.2-MEŠ,"['complete', 'complete', 'complete', 'complete']",0.0,Enati,Enati,1,GN,,P335965,8,5,object sold
12084,P335965.8.6,DU-[u-ni],illakūni[lead]V,V,"['𒁺', '𒌋', '𒉌']",𒁺𒌋𒉌,DU-[u-ni],"['complete', 'missing', 'missing']",0.67,illakūni,alāku,lead,,,P335965,8,6,object sold
12085,P335965.9.1,E₂,bētu[plot of land]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,,P335965,9,1,object sold
12086,P335965.9.2,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335965,9,2,object sold
12087,P335965.9.3,ANŠE,imāru[a unit of area]N,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imāru,imēru,a unit of area,,,P335965,9,3,object sold
12088,P335965.9.4,6(ban₂),n,n,['𒁹'],𒁹,6(ban₂),['complete'],0.0,,,,NUMBER,,P335965,9,4,object sold
12089,P335965.9.5,A.ŠA₃,eqlu[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,field,,,P335965,9,5,object sold
12090,P335965.9.6,gab-di,gabdi[adjoining to]PRP,PRP,"['𒃮', '𒁲']",𒃮𒁲,gab-di,"['complete', 'complete']",0.0,gabdi,gabdi,adjoining to,,,P335965,9,6,object sold
12091,P335965.9.7,{1}man-[nu—ki—{d}IM],Mannu-ki-Adad[1]PN,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒀭', '𒅎']",𒁹𒌋𒌋𒉡𒆠𒀭𒅎,{1}man-[nu-ki]-{[d]}[IM],"['complete', 'complete', 'missing', 'missing', 'missing', 'missing']",0.67,Mannu-ki-Adad,Mannu-ki-Adad,1,PN,,P335965,9,7,object sold
12092,P335965.10.1,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,,P335965,10,1,object sold
12093,P335965.10.2,A.ŠA₃,eqli[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,,P335965,10,2,object sold
12094,P335965.10.3,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P335965,10,3,object sold
12095,P335965.10.4,{1}DUG₃.GA—d.EN,Ṭab-Bel[1]PN$,PN,"['𒁹', '𒄭', '𒂵', '𒀭', '𒂗']",𒁹𒄭𒂵𒀭𒂗,{1}DUG₃.GA-d.EN,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ṭab-Bel,Ṭab-Bel,1,PN,,P335965,10,4,object sold
12096,P335965.10.5,E₂,bētu[plot of land]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,,P335965,10,5,object sold
12097,P335965.10.6,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335965,10,6,object sold
12098,P335965.10.7,[ANŠE,imāru[a unit of area]N,N,['𒀲'],𒀲,[ANŠE],['missing'],1.0,imāru,imēru,a unit of area,,,P335965,10,7,object sold
12099,P335965.10.8,A.ŠA₃],eqlu[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,[A].[ŠA₃],"['missing', 'missing']",1.0,eqlu,eqlu,field,,,P335965,10,8,object sold
12100,P335965.11.1,gab-di,gabdi[adjoining to]PRP,PRP,"['𒃮', '𒁲']",𒃮𒁲,gab-di,"['complete', 'complete']",0.0,gabdi,gabdi,adjoining to,,,P335965,11,1,object sold
12101,P335965.11.2,{1}te-ir-ri,Teri[1]PN$,PN,"['𒁹', '𒋼', '𒅕', '𒊑']",𒁹𒋼𒅕𒊑,{1}te-ir-ri,"['complete', 'complete', 'complete', 'complete']",0.0,Teri,Teri,1,PN,,P335965,11,2,object sold
12102,P335965.11.3,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,,P335965,11,3,object sold
12103,P335965.11.4,{1}DINGIR—⸢x⸣+[x,u,u,"['𒁹', '𒀭', 'x', 'x']",𒁹𒀭xx,{1}DINGIR-⸢x⸣+[x],"['complete', 'complete', 'damaged', 'missing']",0.38,,,,,,P335965,11,4,object sold
12104,P335965.11.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335965,11,5,object sold
12105,P335965.11.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335965,11,6,object sold
12106,P335965.12.1,gab-di,gabdi[adjoining to]PRP,PRP,"['𒃮', '𒁲']",𒃮𒁲,gab-di,"['complete', 'complete']",0.0,gabdi,gabdi,adjoining to,,,P335965,12,1,object sold
12107,P335965.12.2,KASKAL,harrāni[road]N,N,['𒆜'],𒆜,KASKAL,['complete'],0.0,harrāni,harrānu,road,,,P335965,12,2,object sold
12108,P335965.12.3,EDIN,ṣēri[open country]N,N,['𒂔'],𒂔,EDIN,['complete'],0.0,ṣēri,ṣēru,open country,,,P335965,12,3,object sold
12109,P335965.12.4,E₂,bētu[plot of land]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,,P335965,12,4,object sold
12110,P335965.12.5,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335965,12,5,object sold
12111,P335965.12.6,⸢ANŠE⸣,imāru[a unit of area]N,N,['𒀲'],𒀲,⸢ANŠE⸣,['damaged'],0.5,imāru,imēru,a unit of area,,,P335965,12,6,object sold
