Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
773,P335338.3.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335338,3,1,object sold
774,P335338.3.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335338,3,2,object sold
775,P335338.3.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335338,3,3,object sold
776,P335338.3.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335338,3,4,object sold
777,P335338.3.5,x]+⸢x⸣,u,,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,P335338,3,5,object sold
778,P335338.3.6,A.⸢ŠA₃⸣,eqlu[field//land]N$,,N,"['𒀀', '𒊮']",𒀀𒊮,A.⸢ŠA₃⸣,"['complete', 'damaged']",0.25,eqlu,eqlu,land,,P335338,3,6,object sold
779,P335338.3.7,[SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,[SUHUR],['missing'],1.0,ṭēhi,ṭāhu,adjacent to,,P335338,3,7,object sold
780,P335338.3.8,{1}{⸢kur⸣}URI-⸢a⸣.[a,Urarṭayu[1]PN$Urarṭaya,PN,PN,"['𒁹', '𒆳', '𒌵', '𒀀', '𒀀']",𒁹𒆳𒌵𒀀𒀀,{[1]}{⸢KUR⸣}URI-⸢a⸣.[a],"['missing', 'damaged', 'complete', 'damaged', 'missing']",0.6,Urarṭaya,Urarṭayu,1,,P335338,3,8,object sold
781,P335338.3.9,SUHUR],ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,[SUHUR],['missing'],1.0,ṭēhi,ṭāhu,adjacent to,,P335338,3,9,object sold
782,P335338.4.1,[KASKAL,hūli[road]N,,N,['𒆜'],𒆜,[KASKAL],['missing'],1.0,hūli,hūlu,road,,P335338,4,1,object sold
783,P335338.4.2,ša₂,ša[to]'PRP,,DET,['𒃻'],𒃻,[ša₂],['missing'],1.0,ša,ša,to,,P335338,4,2,object sold
784,P335338.4.3,{uru}kal₃-ha],Kalha[1]GN,GN,GN,"['𒌷', '𒆕', '𒄩']",𒌷𒆕𒄩,{[URU]}[kal₃-ha],"['missing', 'missing', 'missing']",1.0,Kalha,Kalhu,1,,P335338,4,3,object sold
785,P335338.4.4,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335338,4,4,object sold
786,P335338.4.5,{1}za]-⸢bi⸣-ni,Zabinu[1]PN$Zabini,PN,PN,"['𒁹', '𒍝', '𒁉', '𒉌']",𒁹𒍝𒁉𒉌,{[1]}[za]-⸢bi⸣-ni,"['missing', 'missing', 'damaged', 'complete']",0.62,Zabini,Zabinu,1,,P335338,4,5,object sold
787,P335338.4.6,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335338,4,6,object sold
788,P335338.4.7,{1}⸢EN—TI⸣,Belu-lu-balaṭ[1]PN$,PN,PN,"['𒁹', '𒂗', '𒋾']",𒁹𒂗𒋾,{1}⸢EN-TI⸣,"['complete', 'damaged', 'damaged']",0.33,Belu-lu-balaṭ,Belu-lu-balaṭ,1,,P335338,4,7,object sold
789,P335338.5.1,[E₂,bītu[house//plot of land]N$bētu,,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,plot of land,,P335338,5,1,object sold
790,P335338.5.2,03,n,NUMBER,n,['𒐈'],𒐈,[03],['missing'],1.0,,,,,P335338,5,2,object sold
791,P335338.5.3,ANŠE,imārī[a unit of area]N,,N,['𒀲'],𒀲,[ANŠE],['missing'],1.0,imārī,imēru,a unit of area,,P335338,5,3,object sold
792,P335338.5.4,A].⸢ŠA₃⸣,eqlu[field//land]N$,,N,"['𒀀', '𒊮']",𒀀𒊮,[A].⸢ŠA₃⸣,"['missing', 'damaged']",0.75,eqlu,eqlu,land,,P335338,5,4,object sold
793,P335338.5.5,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335338,5,5,object sold
794,P335338.5.6,{1}[HE₂].NUN-a.a,Nuhšaya[1]PN,PN,PN,"['𒁹', '𒃶', '𒉣', '𒀀', '𒀀']",𒁹𒃶𒉣𒀀𒀀,{1}[HE₂].NUN-a.a,"['complete', 'missing', 'complete', 'complete', 'complete']",0.2,Nuhšaya,Nuhšaya,1,,P335338,5,6,object sold
795,P335338.5.7,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335338,5,7,object sold
796,P335338.5.8,{1}EN—⸢TI⸣,Belu-lu-balaṭ[1]PN$,PN,PN,"['𒁹', '𒂗', '𒋾']",𒁹𒂗𒋾,{1}EN-⸢TI⸣,"['complete', 'complete', 'damaged']",0.17,Belu-lu-balaṭ,Belu-lu-balaṭ,1,,P335338,5,8,object sold
797,P335338.6.1,{1}za-bi-ni],Zabinu[1]PN$Zabini,PN,PN,"['𒁹', '𒍝', '𒁉', '𒉌']",𒁹𒍝𒁉𒉌,{[1]}[za-bi-ni],"['missing', 'missing', 'missing', 'missing']",1.0,Zabini,Zabinu,1,,P335338,6,1,object sold
798,P335338.6.2,SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P335338,6,2,object sold
799,P335338.6.3,AMA,ummu[mother//side road?]N$ummi,,N,['𒂼'],𒂼,AMA,['complete'],0.0,ummi,ummu,side road?,,P335338,6,3,object sold
800,P335338.6.4,⸢ša₂⸣,ša[to]'PRP,,DET,['𒃻'],𒃻,⸢ša₂⸣,['damaged'],0.5,ša,ša,to,,P335338,6,4,object sold
801,P335338.6.5,{uru}ŠE—{1}zi-⸢zi⸣-[i],Kapar-Zizi[1]GN$,GN,GN,"['𒌷', '𒊺', '𒁹', '𒍣', '𒍣', '𒄿']",𒌷𒊺𒁹𒍣𒍣𒄿,{URU}ŠE-{1}zi-⸢zi⸣-[i],"['complete', 'complete', 'complete', 'complete', 'damaged', 'missing']",0.25,Kapar-Zizi,Kapar-Zizi,1,,P335338,6,5,object sold
802,P335338.7.1,[SUHUR,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,[SUHUR],['missing'],1.0,ṭēhi,ṭāhu,adjacent to,,P335338,7,1,object sold
803,P335338.7.2,{uru}{lu₂]}⸢BAHAR₂⸣-MEŠ,Alu-pahhari[Potter Town]GN$,GN,GN,"['𒌷', '𒇽', '𒁃', '𒈨𒌍']",𒌷𒇽𒁃𒈨𒌍,{[URU]}{[LU₂]}⸢BAHAR₂⸣-MEŠ,"['missing', 'missing', 'damaged', 'complete']",0.62,Alu-pahhari,Alu-pahhari,Potter Town,,P335338,7,2,object sold
