Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
5651,P522517.2.1,kūm[instead of]PRP,ku-um,PRP,"['𒆪', '𒌝']",𒆪𒌝,ku-um,"['complete', 'complete']",0.0,kūm,kūm,instead of,,P522517,2,1,seal identification
5652,P522517.2.2,kunukkīšu[seal]N,{na₄}KIŠIB-šu₂,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{NA₄}KIŠIB-šu₂,"['complete', 'complete', 'complete']",0.0,kunukkīšu,kunukku,seal,,P522517,2,2,seal identification
5653,P522517.2.3,ṣupuršu[fingernail]N,ṣu-pur-šu₂,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,ṣu-pur-šu₂,"['complete', 'complete', 'complete']",0.0,ṣupuršu,ṣupru,fingernail,,P522517,2,3,seal identification
5654,P522517.2.4,iškun[place]V,[iš-kun],V,"['𒅖', '𒆲']",𒅖𒆲,[iš-kun],"['missing', 'missing']",1.0,iškun,šakānu,place,,P522517,2,4,seal identification
5655,P522517.6.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522517,6,1,seal identification
5656,P522517.6.2,Kalbu[1]PN,{1}kal-bu,PN,"['𒁹', '𒆗', '𒁍']",𒁹𒆗𒁍,{1}kal-bu,"['complete', 'complete', 'complete']",0.0,Kalbu,Kalbu,1,PN,P522517,6,2,seal identification
5657,P522517.6.3,urdu[servant]N,ARAD,N,['𒀴'],𒀴,ARAD,['complete'],0.0,urdu,ardu,servant,,P522517,6,3,seal identification
5658,P522517.6.4,u,{lu₂}x+[x-(x)],u,"['𒇽', 'X', 'X', 'X']",𒇽XXX,{LU₂}x+[x-x],"['complete', 'complete', 'missing', 'missing']",0.5,,,,,P522517,6,4,seal identification
5659,P522517.7.1,ša[of]DET,[ša],DET,['𒊭'],𒊭,[ša],['missing'],1.0,ša,ša,of,,P522517,7,1,seal identification
5660,P522517.7.2,pāhiti[governor]N,{lu₂}EN.NAM,N,"['𒇽', '𒂗', '𒉆']",𒇽𒂗𒉆,{LU₂}EN.NAM,"['complete', 'complete', 'complete']",0.0,pāhiti,pīhātu,governor,,P522517,7,2,seal identification
5661,P522517.7.3,ana[to]PRP,a-na,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,P522517,7,3,seal identification
5662,P522517.7.4,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522517,7,4,seal identification
5663,P522517.7.5,eqli[field]N,A.ŠA₃,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P522517,7,5,seal identification
5664,P522517.7.6,u,UD,u,['𒌓'],𒌓,UD,['complete'],0.0,,,,,P522517,7,6,seal identification
5665,P522517.8.1,bētu[estate]N,⸢E₂⸣,N,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,bētu,bītu,estate,,P522517,8,1,object sold
5666,P522517.8.2,n,60,n,['𒐕'],𒐕,60,['complete'],0.0,,,,NUMBER,P522517,8,2,object sold
5667,P522517.8.3,imār[a unit of capacity]N,ANŠE,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imār,imēru,a unit of capacity,,P522517,8,3,object sold
5668,P522517.8.4,eqli[field]N,A.ŠA₃.GA,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,eqli,eqlu,field,,P522517,8,4,object sold
5669,P522517.8.5,ina[in]PRP,[i]-⸢na⸣,PRP,"['𒄿', '𒈾']",𒄿𒈾,[i]-⸢na⸣,"['missing', 'damaged']",0.75,ina,ina,in,,P522517,8,5,object sold
5670,P522517.8.6,mazarūte[(area or state of) cultivation]N,ma-za-ru-u-te,N,"['𒈠', '𒍝', '𒊒', '𒌋', '𒋼']",𒈠𒍝𒊒𒌋𒋼,ma-za-ru-u-te,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,mazarūte,mazrūtu,(area or state of) cultivation,,P522517,8,6,object sold
5671,P522517.9.1,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522517,9,1,object sold
5672,P522517.9.2,u,(x),u,['X'],X,[x],['missing'],1.0,,,,,P522517,9,2,object sold
5673,P522517.9.3,u,x]+x,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,,P522517,9,3,object sold
5674,P522517.9.4,ša[of]DET,ša,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P522517,9,4,object sold
5675,P522517.9.5,āli[town]N,⸢URU⸣,N,['𒌷'],𒌷,⸢URU⸣,['damaged'],0.5,āli,ālu,town,,P522517,9,5,object sold
5676,P522517.9.6,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522517,9,6,object sold
5677,P522517.9.7,u,x]+x-hi-ri-ma,u,"['X', 'X', '𒄭', '𒊑', '𒈠']",XX𒄭𒊑𒈠,[x]+x-hi-ri-ma,"['missing', 'complete', 'complete', 'complete', 'complete']",0.2,,,,,P522517,9,7,object sold
