Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
19950,P418948.3.1,⸢E₂⸣,bētu[house]N,N,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,bētu,bītu,house,,,P418948,3,1,object sold
19951,P418948.3.2,TA@v,issu[from+=from]PRP,PRP,['𒋬'],𒋬,TA@v,['complete'],0.0,issu,ištu,from,,,P418948,3,2,object sold
19952,P418948.3.3,IGI,pān[front]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,,,P418948,3,3,object sold
19953,P418948.3.4,{1}⸢x⸣+[x],u,u,"['𒁹', 'x', 'x']",𒁹xx,{1}⸢x⸣+[x],"['complete', 'damaged', 'missing']",0.5,,,,,,P418948,3,4,object sold
19954,P418948.3.5,⸢x⸣+[x,u,u,"['x', 'x']",xx,⸢x⸣+[x],"['damaged', 'missing']",0.75,,,,,,P418948,3,5,object sold
19955,P418948.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P418948,3,6,object sold
19956,P418948.3.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P418948,3,7,object sold
19957,P418948.3.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P418948,3,8,object sold
19958,P418948.3.9,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P418948,3,9,object sold
19959,P418948.4.1,{e₂}ub-sa-a-ti,bītu[house]N$bēt&abūsu[storehouse]N$ubsāti&ubsāti[storehouse]N,N,"['𒂍', '𒌒', '𒊓', '𒀀', '𒋾']",𒂍𒌒𒊓𒀀𒋾,{E₂}ub-sa-a-ti,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,bēt,bītu,house,,,P418948,4,1,object sold
19962,P418948.4.2,qa-[ni,+qannu[fringe//together with]N'PRP$qanni,N,"['𒋡', '𒉌']",𒋡𒉌,qa-[ni],"['complete', 'missing']",0.5,qanni,qannu,together with,,,P418948,4,2,object sold
19963,P418948.4.3,a-he-iš],+ahāmiš[one another//one another]AV'AV$ahēʾiš,AV,"['𒀀', '𒄭', '𒅖']",𒀀𒄭𒅖,[a-he-iš],"['missing', 'missing', 'missing']",1.0,ahēʾiš,ahāmiš,one another,,,P418948,4,3,object sold
19964,P418948.5.1,a-di,adi[within]PRP,PRP,"['𒀀', '𒁲']",𒀀𒁲,a-di,"['complete', 'complete']",0.0,adi,adi,within,,,P418948,5,1,object sold
19965,P418948.5.2,ga-mir-⸢ti⸣-[šu₂,gimirtu[totality]N$gamirtīšu,N,"['𒂵', '𒂇', '𒋾', '𒋙']",𒂵𒂇𒋾𒋙,ga-mir-⸢ti⸣-[šu₂],"['complete', 'complete', 'damaged', 'missing']",0.38,gamirtīšu,gimirtu,totality,,,P418948,5,2,object sold
19966,P418948.5.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P418948,5,3,object sold
19967,P418948.5.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P418948,5,4,object sold
19968,P418948.5.5,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P418948,5,5,object sold
19969,P418948.6.1,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,,P418948,6,1,object sold
