Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
3439,P528275.2.1,X,{na₄}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,,,P528275,2,1,seal identification
3440,P528275.2.2,n,06,n,['0₆'],0₆,06,['complete'],0.0,,,,NUMBER,P528275,2,2,seal identification
3441,P528275.2.3,X,PAB.MEŠ-e,X,"['𒉽', '𒈨𒌍', '𒂊']",𒉽𒈨𒌍𒂊,PAB.MEŠ-e,"['complete', 'complete', 'complete']",0.0,,,,,P528275,2,3,seal identification
3442,P528275.3.1,X,DUMU,X,['𒌉'],𒌉,DUMU,['complete'],0.0,,,,,P528275,3,1,seal identification
3443,P528275.3.2,X,{m}mu-SIG₅-aš-šur,X,"['𒁹', '𒈬', '𒅆𒂟', '𒀸', '𒋩']",𒁹𒈬𒅆𒂟𒀸𒋩,{m}mu-SIG₅-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528275,3,2,seal identification
3444,P528275.3.3,X,hu-dir-a,X,"['𒄷', '𒋛𒀀', '𒀀']",𒄷𒋛𒀀𒀀,hu-dir-a,"['complete', 'complete', 'complete']",0.0,,,,,P528275,3,3,seal identification
3445,P528275.4.1,Bel[1]DN,EN,DN,['𒂗'],𒂗,EN,['complete'],0.0,Bel,Bel,1.0,DN,P528275,4,1,seal identification
3446,P528275.4.2,X,HA.LA,X,"['𒄩', '𒆷']",𒄩𒆷,HA.LA,"['complete', 'complete']",0.0,,,,,P528275,4,2,seal identification
3447,P528275.4.3,X,ba-ta-qi,X,"['𒁀', '𒋫', '𒆥']",𒁀𒋫𒆥,ba-ta-qi,"['complete', 'complete', 'complete']",0.0,,,,,P528275,4,3,seal identification
3448,P528275.8.1,X,E₂,X,['𒂍'],𒂍,E₂,['complete'],0.0,,,,,P528275,8,1,object sold
3449,P528275.8.2,X,GIBIL,X,['𒉋'],𒉋,GIBIL,['complete'],0.0,,,,,P528275,8,2,object sold
3450,P528275.8.3,X,a-di,X,"['𒀀', '𒁲']",𒀀𒁲,a-di,"['complete', 'complete']",0.0,,,,,P528275,8,3,object sold
3451,P528275.8.4,X,E₂.SIG₄.MEŠ-šu₂,X,"['𒂍', '𒋞', '𒈨𒌍', '𒋙']",𒂍𒋞𒈨𒌍𒋙,E₂.SIG₄.MEŠ-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528275,8,4,object sold
3452,P528275.9.1,X,{m}aš-šur-NIGIN-ra,X,"['𒁹', '𒀸', '𒋩', '𒆸𒆸', '𒊏']",𒁹𒀸𒋩𒆸𒆸𒊏,{m}aš-šur-NIGIN-ra,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528275,9,1,object sold
3453,P528275.9.2,X,{mi₂}taš-me-tu₂-TUK-ši,X,"['𒊩', '𒌨', '𒈨', '𒌓', '𒌇', '𒅆']",𒊩𒌨𒈨𒌓𒌇𒅆,{MI₂}taš-me-tu₂-TUK-ši,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528275,9,2,object sold
3454,P528275.10.1,X,{mi₂}ur-kit-EN-PAB,X,"['𒊩', '𒌨', '𒆤', '𒂗', '𒉽']",𒊩𒌨𒆤𒂗𒉽,{MI₂}ur-kit-EN-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528275,10,1,object sold
3455,P528275.10.2,X,PAB,X,['𒉽'],𒉽,PAB,['complete'],0.0,,,,,P528275,10,2,object sold
3456,P528275.10.3,n,03,n,['0₃'],0₃,03,['complete'],0.0,,,,NUMBER,P528275,10,3,object sold
3457,P528275.10.4,X,ZI.MEŠ,X,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI.MEŠ,"['complete', 'complete']",0.0,,,,,P528275,10,4,object sold
3458,P528275.11.1,n,03-su,n,"['0₃', '𒋢']",0₃𒋢,03-su,"['complete', 'complete']",0.0,,,,NUMBER,P528275,11,1,object sold
3459,P528275.11.2,X,ša₂,X,['𒃻'],𒃻,ša₂,['complete'],0.0,,,,,P528275,11,2,object sold
3460,P528275.11.3,X,E₂,X,['𒂍'],𒂍,E₂,['complete'],0.0,,,,,P528275,11,3,object sold
3461,P528275.11.4,X,GIBIL,X,['𒉋'],𒉋,GIBIL,['complete'],0.0,,,,,P528275,11,4,object sold
3462,P528275.11.5,X,HA.LA,X,"['𒄩', '𒆷']",𒄩𒆷,HA.LA,"['complete', 'complete']",0.0,,,,,P528275,11,5,object sold
3463,P528275.12.1,X,ša,X,['𒊭'],𒊭,ša,['complete'],0.0,,,,,P528275,12,1,object sold
3464,P528275.12.2,Nabu-eriba[1]PN,{m}{d}PA-SU,PN,"['𒁹', '𒀭', '𒉺', '𒋢']",𒁹𒀭𒉺𒋢,{m}{d}PA-SU,"['complete', 'complete', 'complete', 'complete']",0.0,Nabu-eriba,Nabu-eriba,1.0,PN,P528275,12,2,object sold
3465,P528275.12.3,X,DUMU,X,['𒌉'],𒌉,DUMU,['complete'],0.0,,,,,P528275,12,3,object sold
3466,P528275.12.4,n,02-u,n,"['0₂', '𒌋']",0₂𒌋,02-u,"['complete', 'complete']",0.0,,,,NUMBER,P528275,12,4,object sold
3467,P528275.14.1,Mannu-ki-Aššur[1]PN,{m}man-nu-ki-aš-šur,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒀸', '𒋩']",𒁹𒌋𒌋𒉡𒆠𒀸𒋩,{m}man-nu-ki-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Mannu-ki-Aššur,Mannu-ki-Aššur,1.0,PN,P528275,14,1,object sold
3468,P528275.14.2,X,{mi₂}ur-kit-TUK-ši,X,"['𒊩', '𒌨', '𒆤', '𒌇', '𒅆']",𒊩𒌨𒆤𒌇𒅆,{MI₂}ur-kit-TUK-ši,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528275,14,2,object sold
3469,P528275.15.1,X,{mi₂}15-EN-PAB,X,"['𒊩', '𒌋𒐊', '𒂗', '𒉽']",𒊩𒌋𒐊𒂗𒉽,{MI₂}15-EN-PAB,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528275,15,1,object sold
3470,P528275.15.2,X,PAB,X,['𒉽'],𒉽,PAB,['complete'],0.0,,,,,P528275,15,2,object sold
3471,P528275.15.3,n,03,n,['0₃'],0₃,03,['complete'],0.0,,,,NUMBER,P528275,15,3,object sold
3472,P528275.15.4,X,ZI.MEŠ,X,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,ZI.MEŠ,"['complete', 'complete']",0.0,,,,,P528275,15,4,object sold
3473,P528275.16.1,n,03-su,n,"['0₃', '𒋢']",0₃𒋢,03-su,"['complete', 'complete']",0.0,,,,NUMBER,P528275,16,1,object sold
3474,P528275.16.2,X,ša,X,['𒊭'],𒊭,ša,['complete'],0.0,,,,,P528275,16,2,object sold
3475,P528275.16.3,X,E₂,X,['𒂍'],𒂍,E₂,['complete'],0.0,,,,,P528275,16,3,object sold
3476,P528275.16.4,X,GIBIL,X,['𒉋'],𒉋,GIBIL,['complete'],0.0,,,,,P528275,16,4,object sold
3477,P528275.17.1,X,HA.LA,X,"['𒄩', '𒆷']",𒄩𒆷,HA.LA,"['complete', 'complete']",0.0,,,,,P528275,17,1,object sold
3478,P528275.17.2,X,ša₂,X,['𒃻'],𒃻,ša₂,['complete'],0.0,,,,,P528275,17,2,object sold
3479,P528275.17.3,X,{m}aš-šur-bal-liṭ-sun₂,X,"['𒁹', '𒀸', '𒋩', '𒁄', '𒀖', '𒄢']",𒁹𒀸𒋩𒁄𒀖𒄢,{m}aš-šur-bal-liṭ-sun₂,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,,,P528275,17,3,object sold
3480,P528275.19.1,Aššur-duri[1]PN,{m}aš-šur-BAD₃,PN,"['𒁹', '𒀸', '𒋩', '𒂦']",𒁹𒀸𒋩𒂦,{m}aš-šur-BAD₃,"['complete', 'complete', 'complete', 'complete']",0.0,Aššur-duri,Aššur-duri,1.0,PN,P528275,19,1,object sold
3481,P528275.19.2,X,{mi₂}15-GIL-PAB,X,"['𒊩', '𒌋𒐊', '𒄃', '𒉽']",𒊩𒌋𒐊𒄃𒉽,{MI₂}15-GIL-PAB,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528275,19,2,object sold
3482,P528275.20.1,X,URUDU,X,['𒍏'],𒍏,URUDU,['complete'],0.0,,,,,P528275,20,1,object sold
3483,P528275.20.2,X,di-qa-ru,X,"['𒁲', '𒋡', '𒊒']",𒁲𒋡𒊒,di-qa-ru,"['complete', 'complete', 'complete']",0.0,,,,,P528275,20,2,object sold
3484,P528275.20.3,X,ina,X,['𒀸'],𒀸,ina,['complete'],0.0,,,,,P528275,20,3,object sold
3485,P528275.20.4,X,UGU-hi-ša₂,X,"['𒌋𒅗', '𒄭', '𒃻']",𒌋𒅗𒄭𒃻,UGU-hi-ša₂,"['complete', 'complete', 'complete']",0.0,,,,,P528275,20,4,object sold
3486,P528275.21.1,X,PAB,X,['𒉽'],𒉽,PAB,['complete'],0.0,,,,,P528275,21,1,object sold
3487,P528275.21.2,n,02,n,['0₂'],0₂,02,['complete'],0.0,,,,NUMBER,P528275,21,2,object sold
3488,P528275.21.3,X,{lu₂}ZI.MEŠ,X,"['𒇽', '𒍣', '𒈨𒌍']",𒇽𒍣𒈨𒌍,{LU₂}ZI.MEŠ,"['complete', 'complete', 'complete']",0.0,,,,,P528275,21,3,object sold
3489,P528275.22.1,n,03-su,n,"['0₃', '𒋢']",0₃𒋢,03-su,"['complete', 'complete']",0.0,,,,NUMBER,P528275,22,1,object sold
3490,P528275.22.2,X,ša,X,['𒊭'],𒊭,ša,['complete'],0.0,,,,,P528275,22,2,object sold
3491,P528275.22.3,X,E₂,X,['𒂍'],𒂍,E₂,['complete'],0.0,,,,,P528275,22,3,object sold
3492,P528275.22.4,X,⸢GIBIL⸣,X,['𒉋'],𒉋,⸢GIBIL⸣,['damaged'],0.5,,,,,P528275,22,4,object sold
3493,P528275.23.1,X,HA.LA,X,"['𒄩', '𒆷']",𒄩𒆷,HA.LA,"['complete', 'complete']",0.0,,,,,P528275,23,1,object sold
3494,P528275.23.2,X,ša₂,X,['𒃻'],𒃻,ša₂,['complete'],0.0,,,,,P528275,23,2,object sold
3495,P528275.23.3,X,{m}aš-šur-⸢AD⸣,X,"['𒁹', '𒀸', '𒋩', '𒀜']",𒁹𒀸𒋩𒀜,{m}aš-šur-⸢AD⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,,,,P528275,23,3,object sold
3496,P528275.26.1,X,kal-lu,X,"['𒆗', '𒇻']",𒆗𒇻,kal-lu,"['complete', 'complete']",0.0,,,,,P528275,26,1,other clauses
3497,P528275.26.2,X,sa-ha-ru,X,"['𒊓', '𒄩', '𒊒']",𒊓𒄩𒊒,sa-ha-ru,"['complete', 'complete', 'complete']",0.0,,,,,P528275,26,2,other clauses
3498,P528275.27.1,X,ša₂,X,['𒃻'],𒃻,ša₂,['complete'],0.0,,,,,P528275,27,1,other clauses
3499,P528275.27.2,X,E₂-AD-šu₂-nu,X,"['𒂍', '𒀜', '𒋙', '𒉡']",𒂍𒀜𒋙𒉡,E₂-AD-šu₂-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528275,27,2,other clauses
3500,P528275.27.3,X,ib-ta-⸢at⸣-[qu],X,"['𒅁', '𒋫', '𒀜', '𒄣']",𒅁𒋫𒀜𒄣,ib-ta-⸢at⸣-[qu],"['complete', 'complete', 'damaged', 'missing']",0.38,,,,,P528275,27,3,other clauses
3501,P528275.28.1,X,TA,X,['𒋫'],𒋫,TA,['complete'],0.0,,,,,P528275,28,1,other clauses
3502,P528275.28.2,X,IGI,X,['𒅆'],𒅆,IGI,['complete'],0.0,,,,,P528275,28,2,other clauses
3503,P528275.28.3,X,a-he-iš,X,"['𒀀', '𒄭', '𒅖']",𒀀𒄭𒅖,a-he-iš,"['complete', 'complete', 'complete']",0.0,,,,,P528275,28,3,other clauses
3504,P528275.28.4,X,uṭ-ṭu-⸢ru⸣,X,"['𒌓', '𒂅', '𒊒']",𒌓𒂅𒊒,uṭ-ṭu-⸢ru⸣,"['complete', 'complete', 'damaged']",0.17,,,,,P528275,28,4,other clauses
3505,P528275.29.1,X,man-nu,X,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,,,,P528275,29,1,penalties for litigation: contravention
3506,P528275.29.2,X,ša₂,X,['𒃻'],𒃻,ša₂,['complete'],0.0,,,,,P528275,29,2,penalties for litigation: contravention
3507,P528275.29.3,X,ib-bal-kat₃-u-⸢ni⸣,X,"['𒅁', '𒁄', '𒆑', '𒌋', '𒉌']",𒅁𒁄𒆑𒌋𒉌,ib-bal-kat₃-u-⸢ni⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,,,,,P528275,29,3,penalties for litigation: contravention
3508,P528275.30.1,Aššur[1]DN,aš-šur,DN,"['𒀸', '𒋩']",𒀸𒋩,aš-šur,"['complete', 'complete']",0.0,Aššur,Aššur,1.0,DN,P528275,30,1,penalties for litigation: penalty
3509,P528275.30.2,Šamaš[1]DN,{d}UTU,DN,"['𒀭', '𒌓']",𒀭𒌓,{d}UTU,"['complete', 'complete']",0.0,Šamaš,Šamaš,1.0,DN,P528275,30,2,penalties for litigation: penalty
3510,P528275.30.3,X,lu-u,X,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,,,,P528275,30,3,penalties for litigation: penalty
3511,P528275.30.4,X,EN-de-ni-šu₂,X,"['𒂗', '𒁲', '𒉌', '𒋙']",𒂗𒁲𒉌𒋙,EN-de-ni-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528275,30,4,penalties for litigation: penalty
3512,P528275.32.1,X,IGI,X,['𒅆'],𒅆,IGI,['complete'],0.0,,,,,P528275,32,1,witness
3513,P528275.32.2,Susu[1]PN,{m}su-u-su,PN,"['𒁹', '𒋢', '𒌋', '𒋢']",𒁹𒋢𒌋𒋢,{m}su-u-su,"['complete', 'complete', 'complete', 'complete']",0.0,Susu,Susu,1.0,PN,P528275,32,2,witness
3514,P528275.32.3,X,GAL-hu-dir-a,X,"['𒃲', '𒄷', '𒋛𒀀', '𒀀']",𒃲𒄷𒋛𒀀𒀀,GAL-hu-dir-a,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528275,32,3,witness
