Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
6768,P224595.2.1,ṣupur[fingernail]N,⸢ṣu-pur⸣,,N,"['𒍮', '𒁓']",𒍮𒁓,⸢ṣu-pur⸣,"['damaged', 'damaged']",0.5,ṣupur,ṣupru,fingernail,P224595,2,1,seal identification
6769,P224595.2.2,Bel-duri[1]PN,{1}⸢EN⸣-[BAD₃],PN,PN,"['𒁹', '𒂗', '𒂦']",𒁹𒂗𒂦,{1}⸢EN⸣-[BAD₃],"['complete', 'damaged', 'missing']",0.5,Bel-duri,Bel-duri,1,P224595,2,2,seal identification
6770,P224595.3.1,bēl[owner]N,⸢EN⸣,,N,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,bēl,bēlu,owner,P224595,3,1,seal identification
6771,P224595.3.2,eqli[land]N,A.ŠA₃,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,land,P224595,3,2,seal identification
6772,P224595.3.3,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224595,3,3,seal identification
6773,P224595.3.4,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224595,3,4,seal identification
6774,P224595.7.1,bētu[estate]N,⸢E₂⸣,,N,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,bētu,bītu,estate,P224595,7,1,object sold
6775,P224595.7.2,n,01,NUMBER,n,['01'],01,01,['complete'],0.0,,,,P224595,7,2,object sold
6776,P224595.7.3,imār[a unit of capacity]N,ANŠE,,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imār,imēru,a unit of capacity,P224595,7,3,object sold
6777,P224595.7.4,eqli[land]N,A.ŠA₃.GA,,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,eqli,eqlu,land,P224595,7,4,object sold
6778,P224595.8.1,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224595,8,1,object sold
6779,P224595.8.2,šadê[mountain]N,KUR-e,,N,"['𒆳', '𒂊']",𒆳𒂊,KUR-e,"['complete', 'complete']",0.0,šadê,šadû,mountain,P224595,8,2,object sold
6780,P224595.8.3,uppišma[contract]V,u₂-piš-ma,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,P224595,8,3,initiation of transaction
6781,P224595.9.1,Kurbanu[1]PN,{1}kur-ba-nu,PN,PN,"['𒁹', '𒆳', '𒁀', '𒉡']",𒁹𒆳𒁀𒉡,{1}kur-ba-nu,"['complete', 'complete', 'complete', 'complete']",0.0,Kurbanu,Kurbanu,1,P224595,9,1,initiation of transaction
6782,P224595.9.2,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224595,9,2,price
6783,P224595.9.3,libbi[interior]N,ŠA₃-bi,,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,P224595,9,3,price
6784,P224595.10.1,n,16,NUMBER,n,['𒌋𒐋'],𒌋𒐋,16,['complete'],0.0,,,,P224595,10,1,price
6785,P224595.10.2,manā[a unit of weight]N,MA.NA,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,P224595,10,2,price
6786,P224595.10.3,erî[copper]N,URUDU-MEŠ,,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU-MEŠ,"['complete', 'complete']",0.0,erî,erû,copper,P224595,10,3,price
6787,P224595.11.1,issu[from]PRP,TA,,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issu,ištu,from,P224595,11,1,completion of transaction
6788,P224595.11.2,pān[front]N,IGI,,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,P224595,11,2,completion of transaction
6789,P224595.11.3,Bel-duri[1]PN,{1}EN-BAD₃,PN,PN,"['𒁹', '𒂗', '𒂦']",𒁹𒂗𒂦,{1}EN-BAD₃,"['complete', 'complete', 'complete']",0.0,Bel-duri,Bel-duri,1,P224595,11,3,completion of transaction
6790,P224595.11.4,ilqi[purchase]V,il-qi,,V,"['𒅋', '𒆥']",𒅋𒆥,il-qi,"['complete', 'complete']",0.0,ilqi,leqû,purchase,P224595,11,4,completion of transaction
6791,P224595.12.1,kaspu[money]N,kas-pu,,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,P224595,12,1,confirmation of transfer 1
