Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
9041,P224504.2.1,kūmu[instead of]PRP,ku-mu,,PRP,"['𒆪', '𒈬']",𒆪𒈬,ku-mu,"['complete', 'complete']",0.0,kūmu,kūm,instead of,P224504,2,1,seal identification
9042,P224504.2.2,kunukkīšu[seal]N,{na₄}KIŠIB-šu₂,,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{NA₄}KIŠIB-šu₂,"['complete', 'complete', 'complete']",0.0,kunukkīšu,kunukku,seal,P224504,2,2,seal identification
9043,P224504.3.1,ṣubaršu[fingernail]N,ṣu-bar-šu₂,,N,"['𒍮', '𒁇', '𒋙']",𒍮𒁇𒋙,ṣu-bar-šu₂,"['complete', 'complete', 'complete']",0.0,ṣubaršu,ṣupru,fingernail,P224504,3,1,seal identification
9044,P224504.3.2,iškun[place]V,iš-kun,,V,"['𒅖', '𒆲']",𒅖𒆲,iš-kun,"['complete', 'complete']",0.0,iškun,šakānu,place,P224504,3,2,seal identification
9045,P224504.5.1,ṣupur[fingernail]N,ṣu-pur,,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,P224504,5,1,seal identification
9046,P224504.5.2,+Kukunati[]PN$Kukunate,{1}ku-ku-na-a-te,PN,PN,"['𒁹', '𒆪', '𒆪', '𒈾', '𒀀', '𒋼']",𒁹𒆪𒆪𒈾𒀀𒋼,{1}ku-ku-na-a-te,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Kukunate,Kukunati,1,P224504,5,2,seal identification
9047,P224504.6.1,mār[son]N,DUMU,,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,P224504,6,1,seal identification
9048,P224504.6.2,+Ṣabuʾa[]PN$,{1}ṣa-bu-u₂-ia,PN,PN,"['𒁹', '𒍝', '𒁍', '𒌑', '𒅀']",𒁹𒍝𒁍𒌑𒅀,{1}ṣa-bu-u₂-ia,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ṣabuʾa,Ṣabuʾa,1,P224504,6,2,seal identification
9049,P224504.7.1,+kirû[garden//garden]N'N$kirie,{giš}SAR,,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,kirie,kirû,garden,P224504,7,1,object sold
9050,P224504.7.2,+šammu[plant(s)//herb]N'N$šamme,U₂,,N,['𒌑'],𒌑,U₂,['complete'],0.0,šamme,šammu,herb,P224504,7,2,object sold
9051,P224504.7.3,+ina[in//within]PRP'PRP$,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,within,P224504,7,3,object sold
9052,P224504.7.4,+bābu[gate//gate]N'N$bābātīšu,KA₂-MEŠ-šu₂,,N,"['𒆍', '𒈨𒌍', '𒋙']",𒆍𒈨𒌍𒋙,KA₂-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,bābātīšu,bābu,gate,P224504,7,4,object sold
9053,P224504.8.1,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P224504,8,1,object sold
9054,P224504.8.2,bēt[house]N,E₂,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēt,bītu,house,P224504,8,2,object sold
9055,P224504.8.3,+Eriba-Marduk[]PN$,{1}SU-{d}AMAR.UTU,PN,PN,"['𒁹', '𒋢', '𒀭', '𒀫', '𒌓']",𒁹𒋢𒀭𒀫𒌓,{1}SU-{d}AMAR.UTU,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Eriba-Marduk,Eriba-Marduk,1,P224504,8,3,object sold
9056,P224504.9.1,n,46,NUMBER,n,['𒐏𒐋'],𒐏𒐋,46,['complete'],0.0,,,,P224504,9,1,object sold
9057,P224504.9.2,arku[long]AJ,GID₂,,AJ,['𒁍'],𒁍,GID₂,['complete'],0.0,arku,arku,long,P224504,9,2,object sold
9058,P224504.9.3,n,30,NUMBER,n,['𒌍'],𒌍,30,['complete'],0.0,,,,P224504,9,3,object sold
9059,P224504.9.4,rapšu[wide]AJ,DAGAL,,AJ,['𒂼'],𒂼,DAGAL,['complete'],0.0,rapšu,rapšu,wide,P224504,9,4,object sold
9060,P224504.10.1,ana[to]PRP,⸢a-na⸣,,PRP,"['𒀀', '𒈾']",𒀀𒈾,⸢a-na⸣,"['damaged', 'damaged']",0.5,ana,ana,to,P224504,10,1,initiation of transaction
9061,P224504.10.2,Eriba-Marduk[1]PN,{1}SU-{d}AMAR.UTU,PN,PN,"['𒁹', '𒋢', '𒀭', '𒀫', '𒌓']",𒁹𒋢𒀭𒀫𒌓,{1}SU-{d}AMAR.UTU,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Eriba-Marduk,Eriba-Marduk,1,P224504,10,2,initiation of transaction
9062,P224504.11.1,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224504,11,1,price
9063,P224504.11.2,libbi[interior]N,ŠA₃,,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,P224504,11,2,price
9064,P224504.11.3,n,05,NUMBER,n,['0₅'],0₅,⸢05⸣,['damaged'],0.5,,,,P224504,11,3,price
9065,P224504.11.4,manā[a unit of weight]N,MA.NA,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,P224504,11,4,price
9066,P224504.11.5,erî[copper]N,URUDU-MEŠ,,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU-MEŠ,"['complete', 'complete']",0.0,erî,erû,copper,P224504,11,5,price
