Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
27063,P335373.2.1,{na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P335373,2,1,seal identification
27064,P335373.2.2,{1}{d}PA—KAR-ir—ZI-MEŠ,Nabu-eṭir-napšati[1]PN$,PN,PN,"['𒁹', '𒀭', '𒉺', '𒋼𒀀', '𒅕', '𒍣', '𒈨𒌍']",𒁹𒀭𒉺𒋼𒀀𒅕𒍣𒈨𒌍,{1}{d}PA-KAR-ir-ZI-MEŠ,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-eṭir-napšati,Nabu-eṭir-napšati,1,,P335373,2,2,seal identification
27065,P335373.3.1,DUMU,mār[son]N,,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,P335373,3,1,seal identification
27066,P335373.3.2,{1}ib-ni\p-ia,Ibnaya[1]PN$,PN,PN,"['𒁹', '𒅁', '𒉌', '𒅀']",𒁹𒅁𒉌𒅀,{1}ib-ni-ia,"['complete', 'complete', 'complete', 'complete']",0.0,Ibnaya,Ibnaya,1,,P335373,3,2,seal identification
27067,P335373.3.3,{lu₂}A.BA,ṭupšarru[scribe]N,,N,"['𒇽', '𒀀', '𒁀']",𒇽𒀀𒁀,{LU₂}A.BA,"['complete', 'complete', 'complete']",0.0,ṭupšarru,ṭupšarru,scribe,,P335373,3,3,seal identification
27068,P335373.4.1,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335373,4,1,seal identification
27069,P335373.4.2,A.ŠA₃,eqli[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,land,,P335373,4,2,seal identification
27070,P335373.4.3,UN-MEŠ,nišē[people]N,,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,nišē,nišu,people,,P335373,4,3,seal identification
27071,P335373.4.4,SUM-ni,tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,P335373,4,4,seal identification
27072,P335373.8.1,E₂,bētu[plot of land]N,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,P335373,8,1,object sold
27073,P335373.8.2,20,n,NUMBER,n,['𒌋𒌋'],𒌋𒌋,20,['complete'],0.0,,,,,P335373,8,2,object sold
27074,P335373.8.3,ANŠE,imārī[a unit of capacity]N,,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imārī,imēru,a unit of capacity,,P335373,8,3,object sold
27075,P335373.8.4,A.ŠA₃,eqlu[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,land,,P335373,8,4,object sold
27076,P335373.8.5,u₂-gar-ru,ugāru[(communally controlled) meadow//irrigated field]N$,,N,"['𒌑', '𒃻', '𒊒']",𒌑𒃻𒊒,u₂-gar-ru,"['complete', 'complete', 'complete']",0.0,ugāru,ugāru,irrigated field,,P335373,8,5,object sold
27077,P335373.9.1,{giš}SAR,kiriu[garden]N,,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,kiriu,kirû,garden,,P335373,9,1,object sold
27078,P335373.9.2,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335373,9,2,object sold
27079,P335373.9.3,{u₂}SAR,arqu[green//vegetable]AJ'N$urqi,,AJ,"['𒌑', '𒊬']",𒌑𒊬,{U₂}SAR,"['complete', 'complete']",0.0,urqi,arqu,vegetable,,P335373,9,3,object sold
27080,P335373.9.4,⸢ša⸣,ša[of]DET,,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,ša,ša,of,,P335373,9,4,object sold
