Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
11799,P224570.2.1,ṣupur[fingernail]N,ṣu-pur,,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,P224570,2,1,seal identification
11800,P224570.2.2,+Kiqillanu[]PN$Kiqillani,{1}ki-qi-la-a-ni,PN,PN,"['𒁹', '𒆠', '𒆥', '𒆷', '𒀀', '𒉌']",𒁹𒆠𒆥𒆷𒀀𒉌,{1}ki-qi-la-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Kiqillani,Kiqillanu,1,P224570,2,2,seal identification
11801,P224570.3.1,urdu[servant]N,ARAD,,N,['𒀴'],𒀴,ARAD,['complete'],0.0,urdu,ardu,servant,P224570,3,1,seal identification
11802,P224570.3.2,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P224570,3,2,seal identification
11803,P224570.3.3,Bel-isseʾa[1]PN,{1}EN-KI-ia,PN,PN,"['𒁹', '𒂗', '𒆠', '𒅀']",𒁹𒂗𒆠𒅀,{1}EN-KI-ia,"['complete', 'complete', 'complete', 'complete']",0.0,Bel-isseʾa,Bel-isseʾa,1,P224570,3,3,seal identification
11804,P224570.4.1,rab[big one]N&ālāni[city]N,{⸢lu₂⸣}GAL-URU-MEŠ-ni,,N,"['𒇽', '𒃲', '𒌷', '𒈨𒌍', '𒉌']",𒇽𒃲𒌷𒈨𒌍𒉌,{⸢LU₂⸣}GAL-URU-MEŠ-ni,"['damaged', 'complete', 'complete', 'complete', 'complete']",0.1,rab,rabû,big one,P224570,4,1,seal identification
11806,P224570.8.1,bēl[owner]N,EN,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,P224570,8,1,seal identification
11807,P224570.8.2,bēt[house]N&qāti[hand]N,E₂-ŠU.2,,N,"['𒂍', '𒋗', '𒈫']",𒂍𒋗𒈫,E₂-ŠU.2,"['complete', 'complete', 'complete']",0.0,bēt,bītu,house,P224570,8,2,seal identification
11809,P224570.8.3,+bītu[house]N$bēt&+qātu[hand]N$qāti,E₂-qa-ti,,N,"['𒂍', '𒋡', '𒋾']",𒂍𒋡𒋾,E₂-qa-ti,"['complete', 'complete', 'complete']",0.0,bēt,bītu,house,P224570,8,3,object sold
11811,P224570.9.1,ana[in]PRP,a-na,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,in favour of,P224570,9,1,object sold
11812,P224570.9.2,gimirtīšu[totality]N,gi-mir-ti-šu₂,,N,"['𒄀', '𒂇', '𒋾', '𒋙']",𒄀𒂇𒋾𒋙,gi-mir-ti-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,gimirtīšu,gimirtu,totality,P224570,9,2,object sold
11813,P224570.10.1,+epēšu[do//contract]V'V$uppišu,u₂-piš-šu₂,,V,"['𒌑', '𒄫', '𒋙']",𒌑𒄫𒋙,u₂-piš-šu₂,"['complete', 'complete', 'complete']",0.0,uppišu,epēšu,contract,P224570,10,1,initiation of transaction
11814,P224570.10.2,Ṣabu-damqu[1]PN,{1}ERIM-MEŠ-SIG,PN,PN,"['𒁹', '𒂟', '𒈨𒌍', '𒋝']",𒁹𒂟𒈨𒌍𒋝,{1}ERIM-MEŠ-SIG,"['complete', 'complete', 'complete', 'complete']",0.0,Ṣabu-damqu,Ṣabu-damqu,1,P224570,10,2,initiation of transaction
11815,P224570.11.1,Šamaš-šezib[1]PN,{1}{d}UTU-še-zib,PN,PN,"['𒁹', '𒀭', '𒌓', '𒊺', '𒍦']",𒁹𒀭𒌓𒊺𒍦,{1}{d}UTU-še-zib,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šamaš-šezib,Šamaš-šezib,1,P224570,11,1,initiation of transaction
11816,P224570.11.2,ina[in]PRP,i-na,,PRP,"['𒄿', '𒈾']",𒄿𒈾,i-na,"['complete', 'complete']",0.0,ina,ina,in,P224570,11,2,price
11817,P224570.11.3,n,01,NUMBER,n,['01'],01,01,['complete'],0.0,,,,P224570,11,3,price
11818,P224570.11.4,bilat[a unit of weight]N,GU₂.UN,,N,"['𒄘', '𒌦']",𒄘𒌦,GU₂.UN,"['complete', 'complete']",0.0,bilat,biltu,a unit of weight,P224570,11,4,price
11819,P224570.11.5,erî[copper]N,URUDU-MEŠ,,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU-MEŠ,"['complete', 'complete']",0.0,erî,erû,copper,P224570,11,5,price
11820,P224570.12.1,issu[from]PRP,TA,,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issu,ištu,from,P224570,12,1,completion of transaction
11821,P224570.12.2,pān[front]N,IGI,,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,P224570,12,2,completion of transaction
11822,P224570.12.3,Kiqillani[1]PN,{1}ki-qi-la-a-ni,PN,PN,"['𒁹', '𒆠', '𒆥', '𒆷', '𒀀', '𒉌']",𒁹𒆠𒆥𒆷𒀀𒉌,{1}ki-qi-la-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Kiqillani,Kiqillanu,1,P224570,12,3,completion of transaction
11823,P224570.13.1,+leqû[take//purchase]V'V$ilqiu,TI-qi-u₂,,V,"['𒋾', '𒆥', '𒌑']",𒋾𒆥𒌑,TI-qi-u₂,"['complete', 'complete', 'complete']",0.0,ilqiu,leqû,purchase,P224570,13,1,completion of transaction
11824,P224570.13.2,kaspu[money]N,kas-pu,,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,P224570,13,2,confirmation of transfer 1
11825,P224570.13.3,gammur[completed]AJ,ga-mur,,AJ,"['𒂵', '𒄯']",𒂵𒄯,ga-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,P224570,13,3,confirmation of transfer 1
11826,P224570.14.1,tadni[paid]AJ,SUM-ni,,AJ,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadni,tadnu,paid,P224570,14,1,confirmation of transfer 1
11827,P224570.14.2,bēt[house]N&qāti[hand]N,E₂-ŠU.2,,N,"['𒂍', '𒋗', '𒈫']",𒂍𒋗𒈫,E₂-ŠU.2,"['complete', 'complete', 'complete']",0.0,bēt,bītu,house,P224570,14,2,confirmation of transfer 2
11829,P224570.14.3,šuātu[that]'DP,šu-a-tu₂,,IP,"['𒋗', '𒀀', '𒌓']",𒋗𒀀𒌓,šu-a-tu₂,"['complete', 'complete', 'complete']",0.0,šuātu,šuāti,that,P224570,14,3,confirmation of transfer 2
11830,P224570.15.1,zarpat[purchased]AJ,za-(ar)-pa-at,,AJ,"['𒍝', '𒅈', '𒉺', '𒀜']",𒍝𒅈𒉺𒀜,za-ar-pa-at,"['complete', 'complete', 'complete', 'complete']",0.0,zarpat,zarpu,purchased,P224570,15,1,confirmation of transfer 2
11831,P224570.15.2,laqiat[acquired]AJ,la-qi-at,,AJ,"['𒆷', '𒆥', '𒀜']",𒆷𒆥𒀜,la-qi-at,"['complete', 'complete', 'complete']",0.0,laqiat,leqû,acquired,P224570,15,2,confirmation of transfer 2
