Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
4756,P225202.1.1,kunuk[seal]N,{na₄}KIŠIB,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P225202,1,1,seal identification
4757,P225202.1.2,+Milki-yatunu[]PN$,{1}mil-ki-ia-[tu]-⸢nu⸣,PN,"['𒁹', '𒅖', '𒆠', '𒅀', '𒌅', '𒉡']",𒁹𒅖𒆠𒅀𒌅𒉡,{1}mil-ki-ia-[tu]-⸢nu⸣,"['complete', 'complete', 'complete', 'complete', 'missing', 'damaged']",0.25,Milki-yatunu,Milki-yatunu,1,PN,P225202,1,2,seal identification
4758,P225202.2.1,mār[son]N,A,N,['𒀀'],𒀀,A,['complete'],0.0,mār,māru,son,,P225202,2,1,seal identification
4759,P225202.2.2,+Abdi-lisupu[]PN$,{1}ab-di-li-su-pu,PN,"['𒁹', '𒀊', '𒁲', '𒇷', '𒋢', '𒁍']",𒁹𒀊𒁲𒇷𒋢𒁍,{1}ab-di-li-su-pu,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Abdi-lisupu,Abdi-lisupu,1,PN,P225202,2,2,seal identification
4760,P225202.3.1,bēl[owner]N,EN,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P225202,3,1,seal identification
4761,P225202.3.2,eqli[field]N,A.ŠA₃,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P225202,3,2,seal identification
4762,P225202.3.3,+tadānu[give//giving]V'N$tadanni,ta-da-an-ni,V,"['𒋫', '𒁕', '𒀭', '𒉌']",𒋫𒁕𒀭𒉌,ta-da-an-ni,"['complete', 'complete', 'complete', 'complete']",0.0,tadanni,tadānu,giving,,P225202,3,3,seal identification
4763,P225202.7.1,imār[a unit of capacity]N,⸢ANŠE⸣,N,['𒀲'],𒀲,⸢ANŠE⸣,['damaged'],0.5,imār,imēru,a unit of capacity,,P225202,7,1,object sold
4764,P225202.7.2,eqli[field]N,A.ŠA₃,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P225202,7,2,object sold
4765,P225202.7.3,+bītu[house//plot of land]N'N$bēt,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēt,bītu,plot of land,,P225202,7,3,object sold
4766,P225202.7.4,šīqi[irrigation]N,ši-⸢qi⸣,N,"['𒅆', '𒆥']",𒅆𒆥,ši-⸢qi⸣,"['complete', 'damaged']",0.25,šīqi,šīqu,irrigation,,P225202,7,4,object sold
4767,P225202.8.1,ina[in]PRP,⸢ina,PRP,['𒀸'],𒀸,⸢ina⸣,['damaged'],0.5,ina,ina,in,,P225202,8,1,object sold
4768,P225202.8.2,+Mazanu[]GN$Mazani,{uru⸣}ma-ZA-⸢ni⸣,GN,"['𒌷', '𒈠', '𒍝', '𒉌']",𒌷𒈠𒍝𒉌,{⸢URU⸣}ma-ZA-⸢ni⸣,"['damaged', 'complete', 'complete', 'damaged']",0.25,Mazani,Mazanu,1,GN,P225202,8,2,object sold
4769,P225202.8.3,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P225202,8,3,object sold
4770,P225202.8.4,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P225202,8,4,object sold
4771,P225202.9.1,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P225202,9,1,none
4772,P225202.9.2,u,x]+x,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,,P225202,9,2,none
4773,P225202.9.3,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P225202,9,3,none
4774,P225202.9.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225202,9,4,none
4775,P225202.9.5,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P225202,9,5,none
4776,P225202.10.1,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P225202,10,1,none
4777,P225202.10.2,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225202,10,2,none
4778,P225202.10.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225202,10,3,none
4779,P225202.10.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P225202,10,4,none
