Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
5354,P522528.2.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522528,2,1,seal identification
5355,P522528.2.2,+Ahuni[]PN$,{1}PAB-ni-i,PN,"['𒁹', '𒉽', '𒉌', '𒄿']",𒁹𒉽𒉌𒄿,{1}PAB-ni-i,"['complete', 'complete', 'complete', 'complete']",0.0,Ahuni,Ahuni,1,PN,P522528,2,2,seal identification
5356,P522528.2.3,bēl[owner]N,EN,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P522528,2,3,seal identification
5357,P522528.2.4,eqli[field]N,A.ŠA₃,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P522528,2,4,seal identification
5358,P522528.6.1,n,05,n,['0₅'],0₅,05,['complete'],0.0,,,,NUMBER,P522528,6,1,object sold
5359,P522528.6.2,qa[a unit of capacity]N,qa,N,['𒋡'],𒋡,qa,['complete'],0.0,qa,qû,a unit of capacity,,P522528,6,2,object sold
5360,P522528.6.3,eqli[field]N,A.ŠA₃,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P522528,6,3,object sold
5361,P522528.6.4,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522528,6,4,object sold
5362,P522528.6.5,bāb[gate]N,KA₂,N,['𒆍'],𒆍,KA₂,['complete'],0.0,bāb,bābu,gate,,P522528,6,5,object sold
5363,P522528.6.6,āli[town]N,URU,N,['𒌷'],𒌷,URU,['complete'],0.0,āli,ālu,town,,P522528,6,6,object sold
5364,P522528.6.7,u,me,u,['𒈨'],𒈨,me,['complete'],0.0,,,,,P522528,6,7,object sold
5365,P522528.6.8,ṭēhi[adjacent to]PRP,SUHUR,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P522528,6,8,object sold
5366,P522528.6.9,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522528,6,9,object sold
5367,P522528.6.10,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522528,6,10,object sold
5368,P522528.6.11,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522528,6,11,object sold
5369,P522528.6.12,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522528,6,12,object sold
5370,P522528.7.1,ṭēhi[adjacent to]PRP,SUHUR,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P522528,7,1,object sold
5371,P522528.7.2,+Šehayu[]PN$Šehaya,{1}še-ha-a-a,PN,"['𒁹', '𒊺', '𒄩', '𒀀', '𒀀']",𒁹𒊺𒄩𒀀𒀀,{1}še-ha-a-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šehaya,Šehayu,1,PN,P522528,7,2,object sold
5372,P522528.7.3,ṭēhi[adjacent to]PRP,SUHUR,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,P522528,7,3,object sold
5373,P522528.7.4,u,{1}{d}⸢x,u,"['𒁹', '𒀭', 'X']",𒁹𒀭X,{1}{d}⸢x⸣,"['complete', 'complete', 'damaged']",0.17,,,,,P522528,7,4,object sold
5374,P522528.7.5,u,x⸣,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,,P522528,7,5,object sold
5375,P522528.8.1,ūtappiš[contract]V,u₂-tap-piš,V,"['𒌑', '𒋰', '𒄫']",𒌑𒋰𒄫,u₂-tap-piš,"['complete', 'complete', 'complete']",0.0,ūtappiš,epēšu,contract,,P522528,8,1,initiation of transaction
5376,P522528.8.2,+Rizi-ilu[]PN$,{1}ri-zi-DINGIR,PN,"['𒁹', '𒊑', '𒍣', '𒀭']",𒁹𒊑𒍣𒀭,{1}ri-zi-DINGIR,"['complete', 'complete', 'complete', 'complete']",0.0,Rizi-ilu,Rizi-ilu,1,PN,P522528,8,2,initiation of transaction
5377,P522528.9.1,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522528,9,1,price
5378,P522528.9.2,libbi[interior]N,ŠA₃,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,P522528,9,2,price
5379,P522528.9.3,n,02,n,['0₂'],0₂,02,['complete'],0.0,,,,NUMBER,P522528,9,3,price
5380,P522528.9.4,manā[a unit of weight]N,MA.NA,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,,P522528,9,4,price
5381,P522528.9.5,erî[copper]N,URUDU-MEŠ,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU-MEŠ,"['complete', 'complete']",0.0,erî,erû,copper,,P522528,9,5,price
5382,P522528.10.1,issu[from]PRP,[TA],PRP,['𒋫'],𒋫,[TA],['missing'],1.0,issu,ištu,from,,P522528,10,1,completion of transaction
5383,P522528.10.2,pān[front]N,pa-an,N,"['𒉺', '𒀭']",𒉺𒀭,pa-an,"['complete', 'complete']",0.0,pān,pānu,front,,P522528,10,2,completion of transaction
5384,P522528.10.3,Ahuni[1]PN,{1}PAB-ni-i,PN,"['𒁹', '𒉽', '𒉌', '𒄿']",𒁹𒉽𒉌𒄿,{1}PAB-ni-i,"['complete', 'complete', 'complete', 'complete']",0.0,Ahuni,Ahuni,1,PN,P522528,10,3,completion of transaction
5385,P522528.10.4,ilqi[purchase]V,il-qi,V,"['𒅋', '𒆥']",𒅋𒆥,il-qi,"['complete', 'complete']",0.0,ilqi,leqû,purchase,,P522528,10,4,completion of transaction
5386,P522528.11.1,kaspu[money]N,[kas-pu,N,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,kaspu,kaspu,money,,P522528,11,1,confirmation of transfer 1
5387,P522528.11.2,gammur[completed]AJ,ga]-mur,AJ,"['𒂵', '𒄯']",𒂵𒄯,[ga]-mur,"['missing', 'complete']",0.5,gammur,gammuru,completed,,P522528,11,2,confirmation of transfer 1
5388,P522528.11.3,tadin[paid]AJ,ta-din,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,tadin,tadnu,paid,,P522528,11,3,confirmation of transfer 1
5389,P522528.12.1,eqlu[field]N,[A.ŠA₃],N,"['𒀀', '𒊮']",𒀀𒊮,[A].[ŠA₃],"['missing', 'missing']",1.0,eqli,eqlu,field,,P522528,12,1,confirmation of transfer 2
5390,P522528.12.2,zarip[purchased]AJ,za-rip,AJ,"['𒍝', '𒆗']",𒍝𒆗,za-rip,"['complete', 'complete']",0.0,zarip,zarpu,purchased,,P522528,12,2,confirmation of transfer 2
5391,P522528.12.3,laqqi[acquired]AJ,laq-qi,AJ,"['𒋃', '𒆥']",𒋃𒆥,laq-qi,"['complete', 'complete']",0.0,laqqi,leqû,acquired,,P522528,12,3,confirmation of transfer 2
5392,P522528.13.1,tuāru[revocation]'N,tu-a-ru,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,tuāru,târu,revocation,,P522528,13,1,exclusion of litigation
5393,P522528.13.2,dēnu[lawsuit]N,de-nu,N,"['𒁲', '𒉡']",𒁲𒉡,de-nu,"['complete', 'complete']",0.0,dēnu,dīnu,lawsuit,,P522528,13,2,exclusion of litigation
5394,P522528.13.3,dabābu[litigation]'N,DUG₄.DUG₄,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,dabābu,dabābu,litigation,,P522528,13,3,exclusion of litigation
5395,P522528.14.1,laššu[(there) is not]V,la-aš₂-šu,V,"['𒆷', '𒀾', '𒋗']",𒆷𒀾𒋗,la-aš₂-šu,"['complete', 'complete', 'complete']",0.0,laššu,laššu,(there) is not,,P522528,14,1,exclusion of litigation
5396,P522528.14.2,mannu[whoever]'XP,man-nu,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,mannu,mannu,whoever,,P522528,14,2,penalties for litigation: contravention
5397,P522528.14.3,ša[who]REL,ša,REL,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,who,,P522528,14,3,penalties for litigation: contravention
