Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
15392,P527246.2.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527246,2,1,seal identification
15393,P527246.2.2,+Arli[]PN$,{m}ar-li-i,Arli,Arli,1,PN,"['𒁹', '𒅈', '𒇷', '𒄿']",𒁹𒅈𒇷𒄿,{m}ar-li-i,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527246,2,2,seal identification
15394,P527246.4.1,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,,P527246,4,1,seal identification
15395,P527246.4.2,+Salmanu-barha[]PN$,{m}DI-man-bar-ha,Salmanu-barha,Salmanu-barha,1,PN,"['𒁹', '𒁲', '𒌋𒌋', '𒁇', '𒄩']",𒁹𒁲𒌋𒌋𒁇𒄩,{m}DI-man-bar-ha,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527246,4,2,seal identification
15396,P527246.5.1,bēl[owner]N,⸢EN⸣,bēl,bēlu,owner,N,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,,,P527246,5,1,seal identification
15397,P527246.5.2,X,E₂,,,,X,['𒂍'],𒂍,E₂,['complete'],0.0,,,P527246,5,2,seal identification
15398,P527246.5.3,X,SUM-an,,,,X,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,,,P527246,5,3,seal identification
15399,P527246.6.1,X,u₂-piš-ma,,,,X,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,,,P527246,6,1,initiation of transaction
15400,P527246.6.2,+Nabu-kenu-uṣur[]PN$,{m}{d}PA-kin-PAB,Nabu-kenu-uṣur,Nabu-kenu-uṣur,1,PN,"['𒁹', '𒀭', '𒉺', '𒆥', '𒉽']",𒁹𒀭𒉺𒆥𒉽,{m}{d}PA-kin-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527246,6,2,initiation of transaction
15401,P527246.7.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527246,7,1,price
15402,P527246.7.2,X,ŠA₃-bi,,,,X,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,,,P527246,7,2,price
15403,P527246.7.3,n,07,,,,n,['0₇'],0₇,07,['complete'],0.0,NUMBER,,P527246,7,3,price
15404,P527246.7.4,šiqlī[a unit of weight]N,GIN₂.MEŠ,šiqlī,šiqlu,a unit of weight,N,"['𒂆', '𒈨𒌍']",𒂆𒈨𒌍,GIN₂.MEŠ,"['complete', 'complete']",0.0,,,P527246,7,4,price
15405,P527246.7.5,X,KU₃.BABBAR,,,,X,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,,P527246,7,5,price
15406,P527246.8.1,X,TA,,,,X,['𒋫'],𒋫,TA,['complete'],0.0,,,P527246,8,1,completion of transaction
15407,P527246.8.2,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527246,8,2,completion of transaction
15408,P527246.8.3,+Arli[]PN$,{m}ar-li-i,Arli,Arli,1,PN,"['𒁹', '𒅈', '𒇷', '𒄿']",𒁹𒅈𒇷𒄿,{m}ar-li-i,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527246,8,3,completion of transaction
15409,P527246.8.4,ilqe[purchase]V,TI-qe₂,ilqe,leqû,purchase,V,"['𒋾', '𒆠']",𒋾𒆠,TI-qe₂,"['complete', 'complete']",0.0,,,P527246,8,4,completion of transaction
15410,P527246.9.1,X,kas-pu,,,,X,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,,P527246,9,1,confirmation of transfer 1
15411,P527246.9.2,X,gam-mur,,,,X,"['𒃵', '𒄯']",𒃵𒄯,gam-mur,"['complete', 'complete']",0.0,,,P527246,9,2,confirmation of transfer 1
15412,P527246.9.3,X,ta-din,,,,X,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,,,P527246,9,3,confirmation of transfer 1
