Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
183,P528322.2.1,X,{na₄}KIŠIB,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,,,P528322,2,1,seal identification
184,P528322.2.2,x[1]PN,{[m}x,PN,"['𒁹', 'X']",𒁹X,{[m]}[x],"['missing', 'missing']",1.0,x,x,1,PN,P528322,2,2,seal identification
185,P528322.2.3,u,x]+x,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,,P528322,2,3,seal identification
186,P528322.2.4,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P528322,2,4,seal identification
187,P528322.2.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528322,2,5,seal identification
188,P528322.2.6,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528322,2,6,seal identification
189,P528322.3.1,X,DUMU,X,['𒌉'],𒌉,DUMU,['complete'],0.0,,,,,P528322,3,1,seal identification
190,P528322.3.2,u,{m}DI-mu-[x,u,"['𒁹', '𒁲', '𒈬', 'X']",𒁹𒁲𒈬X,{m}DI-mu-[x],"['complete', 'complete', 'complete', 'missing']",0.25,,,,,P528322,3,2,seal identification
191,P528322.3.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528322,3,3,seal identification
192,P528322.3.4,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528322,3,4,seal identification
193,P528322.4.1,Bel[1]DN,EN,DN,['𒂗'],𒂗,EN,['complete'],0.0,Bel,Bel,1,DN,P528322,4,1,seal identification
194,P528322.4.2,X,A.ŠA₃.GA,X,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,,,,,P528322,4,2,seal identification
195,P528322.4.3,X,⸢ta-da⸣-[ni],X,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,⸢ta-da⸣-[ni],"['damaged', 'damaged', 'missing']",0.67,,,,,P528322,4,3,seal identification
196,P528322.8.1,X,E₂,X,['𒂍'],𒂍,E₂,['complete'],0.0,,,,,P528322,8,1,object sold
197,P528322.8.2,n,03,n,['0₃'],0₃,03,['complete'],0.0,,,,NUMBER,P528322,8,2,object sold
198,P528322.8.3,X,ANŠE,X,['𒀲'],𒀲,ANŠE,['complete'],0.0,,,,,P528322,8,3,object sold
199,P528322.8.4,X,A.ŠA₃.GA,X,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,,,,,P528322,8,4,object sold
200,P528322.8.5,n,0,n,['0'],0,[0],['missing'],1.0,,,,NUMBER,P528322,8,5,object sold
201,P528322.9.1,X,ina,X,['𒀸'],𒀸,ina,['complete'],0.0,,,,,P528322,9,1,object sold
202,P528322.9.2,X,GIŠ.BAN₂,X,"['𒄑', '𒑏']",𒄑𒑏,GIŠ.BAN₂,"['complete', 'complete']",0.0,,,,,P528322,9,2,object sold
203,P528322.9.3,X,ša₂,X,['𒃻'],𒃻,ša₂,['complete'],0.0,,,,,P528322,9,3,object sold
204,P528322.9.4,Adad[1]DN,10,DN,['𒌋'],𒌋,10,['complete'],0.0,Adad,Adad,1,DN,P528322,9,4,object sold
205,P528322.9.5,X,qa,X,['𒋡'],𒋡,qa,['complete'],0.0,,,,,P528322,9,5,object sold
206,P528322.9.6,X,ina,X,['𒀸'],𒀸,ina,['complete'],0.0,,,,,P528322,9,6,object sold
207,P528322.9.7,n,01,n,['01'],01,01,['complete'],0.0,,,,NUMBER,P528322,9,7,object sold
208,P528322.9.8,X,qa,X,['𒋡'],𒋡,qa,['complete'],0.0,,,,,P528322,9,8,object sold
209,P528322.9.9,Aššuraya[Assyrian]EN,aš-šur-⸢a⸣.[a],EN,"['𒀸', '𒋩', '𒀀', '𒀀']",𒀸𒋩𒀀𒀀,aš-šur-⸢a⸣.[a],"['complete', 'complete', 'damaged', 'missing']",0.38,Aššuraya,Aššuraya,Assyrian,,P528322,9,9,object sold
210,P528322.10.1,X,ina,X,['𒀸'],𒀸,ina,['complete'],0.0,,,,,P528322,10,1,object sold
211,P528322.10.2,X,ma-za-ru-te,X,"['𒈠', '𒍝', '𒊒', '𒋼']",𒈠𒍝𒊒𒋼,ma-za-ru-te,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528322,10,2,object sold
212,P528322.10.3,u,{uru}E₂-x+[x,u,"['𒌷', '𒂍', 'X', 'X']",𒌷𒂍XX,{URU}E₂-x+[x],"['complete', 'complete', 'complete', 'missing']",0.25,,,,,P528322,10,3,object sold
213,P528322.10.4,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528322,10,4,object sold
214,P528322.11.1,X,SUHUR,X,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,,,P528322,11,1,object sold
215,P528322.11.2,X,A.ŠA₃.GA,X,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,,,,,P528322,11,2,object sold
216,P528322.11.3,X,ša₂,X,['𒃻'],𒃻,ša₂,['complete'],0.0,,,,,P528322,11,3,object sold
217,P528322.11.4,X,{m}šu₂-nu-PAB-⸢MEŠ⸣,X,"['𒁹', '𒋙', '𒉡', '𒉽', '𒈨𒌍']",𒁹𒋙𒉡𒉽𒈨𒌍,{m}šu₂-nu-PAB-⸢MEŠ⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,,,,,P528322,11,4,object sold
218,P528322.11.5,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P528322,11,5,object sold
219,P528322.11.6,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528322,11,6,object sold
220,P528322.12.1,X,SUHUR,X,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,,,P528322,12,1,object sold
221,P528322.12.2,X,A.ŠA₃.GA,X,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,,,,,P528322,12,2,object sold
222,P528322.12.3,X,ša₂,X,['𒃻'],𒃻,ša₂,['complete'],0.0,,,,,P528322,12,3,object sold
223,P528322.12.4,X,{m}ZALAG₂-d.UTU,X,"['𒁹', '𒂟', '𒀭', '𒌓']",𒁹𒂟𒀭𒌓,{m}ZALAG₂-d.UTU,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528322,12,4,object sold
224,P528322.12.5,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P528322,12,5,object sold
225,P528322.12.6,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528322,12,6,object sold
226,P528322.12.7,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P528322,12,7,object sold
227,P528322.13.1,X,SUHUR,X,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,,,P528322,13,1,object sold
228,P528322.13.2,X,A.ŠA₃.GA,X,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,,,,,P528322,13,2,object sold
