Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
867,P522830.2.1,ṣupur[fingernail]N,[ṣu]-pur,,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu]-pur,"['missing', 'complete']",0.5,ṣupur,ṣupru,fingernail,P522830,2,1,seal identification
868,P522830.2.2,Samaʾ[1]PN,{m}⸢sa⸣-[ma-a],PN,PN,"['𒁹', '𒊓', '𒈠', '𒀀']",𒁹𒊓𒈠𒀀,{m}⸢sa⸣-[ma-a],"['complete', 'damaged', 'missing', 'missing']",0.62,Samaʾ,Samaʾ,1,P522830,2,2,seal identification
869,P522830.3.1,bēl[owner]N,[EN],,N,['𒂗'],𒂗,[EN],['missing'],1.0,bēl,bēlu,owner,P522830,3,1,seal identification
870,P522830.3.2,eqli[field]N,⸢A.ŠA₃,,N,"['𒀀', '𒊮']",𒀀𒊮,⸢A⸣.⸢ŠA₃⸣,"['damaged', 'damaged']",0.5,eqli,eqlu,field,P522830,3,2,seal identification
871,P522830.3.3,tadāni[giving]'N,ta⸣-da-ni,,V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,⸢ta⸣-da-ni,"['damaged', 'complete', 'complete']",0.17,tadāni,tadānu,giving,P522830,3,3,seal identification
872,P522830.5.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P522830,5,1,object sold
873,P522830.5.2,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P522830,5,2,object sold
874,P522830.5.3,imār[a unit of capacity]N,⸢ANŠE⸣,,N,['𒀲'],𒀲,⸢ANŠE⸣,['damaged'],0.5,imār,imēru,a unit of capacity,P522830,5,3,object sold
875,P522830.5.4,eqli[field]N,A.ŠA₃,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,P522830,5,4,object sold
876,P522830.5.5,ṭēhi[adjacent to]PRP,⸢SUHUR⸣,,PRP,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,ṭēhi,ṭāhu,adjacent to,P522830,5,5,object sold
877,P522830.5.6,Ṭab-šar-Nabu[1]PN,{m}DUG₃.GA-IM-{⸢d}PA⸣,PN,PN,"['𒁹', '𒄭', '𒂵', '𒅎', '𒀭', '𒉺']",𒁹𒄭𒂵𒅎𒀭𒉺,{m}DUG₃.GA-IM-{⸢d⸣}⸢PA⸣,"['complete', 'complete', 'complete', 'complete', 'damaged', 'damaged']",0.17,Ṭab-šar-Nabu,Ṭab-šar-Nabu,1,P522830,5,6,object sold
878,P522830.6.1,ṭēhi[adjacent to]PRP,[SUHUR,,PRP,['𒋦'],𒋦,[SUHUR],['missing'],1.0,ṭēhi,ṭāhu,adjacent to,P522830,6,1,object sold
879,P522830.6.2,Šamaš-kenu-dugul[1]PN,{m]}{d}UTU-GIN-du-gul,PN,PN,"['𒁹', '𒀭', '𒌓', '𒁺', '𒁺', '𒄢']",𒁹𒀭𒌓𒁺𒁺𒄢,{[m]}{d}UTU-GIN-du-gul,"['missing', 'complete', 'complete', 'complete', 'complete', 'complete']",0.17,Šamaš-kenu-dugul,Šamaš-kenu-dugul,1,P522830,6,2,object sold
880,P522830.7.1,ṭēhi[adjacent to]PRP,[SUHUR],,PRP,['𒋦'],𒋦,[SUHUR],['missing'],1.0,ṭēhi,ṭāhu,adjacent to,P522830,7,1,object sold
881,P522830.7.2,hūl[road]N&šarri[king]N,⸢KASKAL⸣-MAN,,N,"['𒆜', '𒌋𒌋']",𒆜𒌋𒌋,⸢KASKAL⸣-MAN,"['damaged', 'complete']",0.25,hūl,hūlu,road,P522830,7,2,object sold
883,P522830.7.3,ina[by]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,by,P522830,7,3,object sold
884,P522830.7.4,+Bit-sangi[]GN$,{uru}E₂-{lu₂}SANGA,GN,GN,"['𒌷', '𒂍', '𒇽', '𒋃']",𒌷𒂍𒇽𒋃,{URU}E₂-{LU₂}SANGA,"['complete', 'complete', 'complete', 'complete']",0.0,Bit-sangi,Bit-sangi,1,P522830,7,4,object sold
885,P522830.8.1,uppišma[contract]V,[u₂]-⸢piš⸣-ma,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂]-⸢piš⸣-ma,"['missing', 'damaged', 'complete']",0.5,uppišma,epēšu,contract,P522830,8,1,initiation of transaction
886,P522830.8.2,+Ribayu[]PN$,{m}SU-⸢ba⸣-a-a,PN,PN,"['𒁹', '𒋢', '𒁀', '𒀀', '𒀀']",𒁹𒋢𒁀𒀀𒀀,{m}SU-⸢ba⸣-a-a,"['complete', 'complete', 'damaged', 'complete', 'complete']",0.1,Ribayu,Ribayu,1,P522830,8,2,initiation of transaction
887,P522830.9.1,issu[from]PRP,[TA],,PRP,['𒋫'],𒋫,[TA],['missing'],1.0,issu,ištu,from,P522830,9,1,completion of transaction
888,P522830.9.2,pān[presence]N,IGI,,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,presence,P522830,9,2,completion of transaction
889,P522830.9.3,Samaʾ[1]PN,{m}sa-⸢ma⸣-a,PN,PN,"['𒁹', '𒊓', '𒈠', '𒀀']",𒁹𒊓𒈠𒀀,{m}sa-⸢ma⸣-a,"['complete', 'complete', 'damaged', 'complete']",0.12,Samaʾ,Samaʾ,1,P522830,9,3,completion of transaction
890,P522830.10.1,ina[in]PRP,[ina],,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,P522830,10,1,price
891,P522830.10.2,libbi[interior]N,⸢ŠA₃⸣,,N,['𒊮'],𒊮,⸢ŠA₃⸣,['damaged'],0.5,libbi,libbu,interior,P522830,10,2,price
892,P522830.10.3,n,01,NUMBER,n,['01'],01,01,['complete'],0.0,,,,P522830,10,3,price
893,P522830.10.4,manā[a unit of weight]N,⸢MA⸣.[NA],,N,"['𒈠', '𒈾']",𒈠𒈾,⸢MA⸣.[NA],"['damaged', 'missing']",0.75,manā,manû,a unit of weight,P522830,10,4,price
894,P522830.10.5,n,05,NUMBER,n,['0₅'],0₅,⸢05⸣,['damaged'],0.5,,,,P522830,10,5,price
895,P522830.10.6,šiqlī[a unit of weight]N,[GIN₂],,N,['𒂆'],𒂆,[GIN₂],['missing'],1.0,šiqlī,šiqlu,a unit of weight,P522830,10,6,price
896,P522830.10.7,erî[copper]N,⸢URUDU⸣.MEŠ,,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,⸢URUDU⸣.MEŠ,"['damaged', 'complete']",0.25,erî,erû,copper,P522830,10,7,price
897,P522830.11.1,ana[to]PRP,⸢a⸣-na,,PRP,"['𒀀', '𒈾']",𒀀𒈾,⸢a⸣-na,"['damaged', 'complete']",0.25,ana,ana,to,P522830,11,1,completion of transaction
898,P522830.11.2,+paṭāru[loosen//releasing]V'N$paṭūri,pa-⸢ṭu-ri,,V,"['𒉺', '𒂅', '𒊑']",𒉺𒂅𒊑,pa-⸢ṭu-ri⸣,"['complete', 'damaged', 'damaged']",0.33,paṭūri,paṭāru,releasing,P522830,11,2,completion of transaction
899,P522830.11.3,issiqi[purchase]V,i-si-qi₂⸣,,V,"['𒄿', '𒋛', '𒆠']",𒄿𒋛𒆠,⸢i-si-qi₂⸣,"['damaged', 'damaged', 'damaged']",0.5,issiqi,leqû,purchase,P522830,11,3,completion of transaction
900,P522830.12.1,n,10,NUMBER,n,['𒌋'],𒌋,[10],['missing'],1.0,,,,P522830,12,1,other clauses
901,P522830.12.2,mēriše[(year of) cultivation]N,me-ri-[še],,N,"['𒈨', '𒊑', '𒊺']",𒈨𒊑𒊺,me-ri-[še],"['complete', 'complete', 'missing']",0.33,mēriše,mērešu,(year of) cultivation,P522830,12,2,other clauses
902,P522830.12.3,n,10,NUMBER,n,['𒌋'],𒌋,10,['complete'],0.0,,,,P522830,12,3,other clauses
903,P522830.12.4,karaphi[fallow land]N,ka-rap-hi,,N,"['𒅗', '𒊐', '𒄭']",𒅗𒊐𒄭,ka-rap-hi,"['complete', 'complete', 'complete']",0.0,karaphi,karaphu,fallow land,P522830,12,4,other clauses
904,P522830.13.1,u,[x],,u,['X'],X,[x],['missing'],1.0,,,,P522830,13,1,other clauses
905,P522830.13.2,n,20,NUMBER,n,['𒌋𒌋'],𒌋𒌋,20,['complete'],0.0,,,,P522830,13,2,other clauses
906,P522830.13.3,šatti[year]N,⸢MU.AN⸣.NA,,N,"['𒈬', '𒀭', '𒈾']",𒈬𒀭𒈾,⸢MU⸣.⸢AN⸣.NA,"['damaged', 'damaged', 'complete']",0.33,šatti,šattu,year,P522830,13,3,other clauses
907,P522830.13.4,edānu[fixed time]N,e-da-nu,,N,"['𒂊', '𒁕', '𒉡']",𒂊𒁕𒉡,e-da-nu,"['complete', 'complete', 'complete']",0.0,edānu,edānu,fixed time,P522830,13,4,other clauses
908,P522830.14.1,šakin[placed]AJ,[ša₂]-kin₂,,AJ,"['𒃻', '𒄯']",𒃻𒄯,[ša₂]-kin₂,"['missing', 'complete']",0.5,šakin,šaknu,placed,P522830,14,1,other clauses
909,P522830.14.2,kaspu[money]N,⸢kas-pu⸣,,N,"['𒆜', '𒁍']",𒆜𒁍,⸢kas-pu⸣,"['damaged', 'damaged']",0.5,kaspu,kaspu,money,P522830,14,2,other clauses
910,P522830.14.3,ana[to]PRP,a-⸢na⸣,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-⸢na⸣,"['complete', 'damaged']",0.25,ana,ana,to,P522830,14,3,other clauses
911,P522830.14.4,muhhi[skull]N,UGU-hi,,N,"['𒌋𒅗', '𒄭']",𒌋𒅗𒄭,UGU-hi,"['complete', 'complete']",0.0,muhhi,muhhu,skull,P522830,14,4,other clauses
912,P522830.15.1,taramme[grain heap]N,{[še}ta]-⸢ra⸣-me,,N,"['𒊺', '𒋫', '𒊏', '𒈨']",𒊺𒋫𒊏𒈨,{[ŠE]}[ta]-⸢ra⸣-me,"['missing', 'missing', 'damaged', 'complete']",0.62,taramme,tarammu,grain heap,P522830,15,1,other clauses
913,P522830.15.2,išakkan[place]V,i-ša₂-kan,,V,"['𒄿', '𒃻', '𒃶']",𒄿𒃻𒃶,i-ša₂-kan,"['complete', 'complete', 'complete']",0.0,išakkan,šakānu,place,P522830,15,2,other clauses
914,P522830.16.1,eqlīšu[field]N,[A.ŠA₃-šu₂],,N,"['𒀀', '𒊮', '𒋙']",𒀀𒊮𒋙,[A].[ŠA₃-šu₂],"['missing', 'missing', 'missing']",1.0,eqlīšu,eqlu,field,P522830,16,1,other clauses
915,P522830.16.2,X,i-še-ṣa,,X,"['𒄿', '𒊺', '𒍝']",𒄿𒊺𒍝,i-še-ṣa,"['complete', 'complete', 'complete']",0.0,,,,P522830,16,2,other clauses
916,P522830.18.1,šību[witness]N,[IGI,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,P522830,18,1,witness
917,P522830.18.2,+Marduk-x-ni[]PN$,{m]}{d}AMAR.[UTU-x-x]-⸢ni⸣,PN,PN,"['𒁹', '𒀭', '𒀫', '𒌓', 'X', 'X', '𒉌']",𒁹𒀭𒀫𒌓XX𒉌,{[m]}{d}AMAR.[UTU-x-x]-⸢ni⸣,"['missing', 'complete', 'complete', 'missing', 'missing', 'missing', 'damaged']",0.64,Marduk-x-ni,Marduk-x-ni,1,P522830,18,2,witness
918,P522830.19.1,šību[witness]N,[IGI,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,P522830,19,1,witness
