Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
19976,P527180.2.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527180,2,1,seal identification
19977,P527180.2.2,+Rapaʾ[]PN$,{m}ra-pa-aʾ,Rapaʾ,Rapaʾ,1,PN,"['𒁹', '𒊏', '𒉺', '𒀪']",𒁹𒊏𒉺𒀪,{m}ra-pa-aʾ,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527180,2,2,seal identification
19978,P527180.4.1,mār[son]N,[A],mār,māru,son,N,['𒀀'],𒀀,[A],['missing'],1.0,,,P527180,4,1,seal identification
19979,P527180.4.2,Adad-ṭab[1]PN,{m}10-[DUG₃.GA],Adad-ṭab,Adad-ṭab,1,PN,"['𒁹', '𒌋', '𒄭', '𒂵']",𒁹𒌋𒄭𒂵,{m}10-[DUG₃].[GA],"['complete', 'complete', 'missing', 'missing']",0.5,PN,,P527180,4,2,seal identification
19980,P527180.5.1,bēl[owner]N,EN,bēl,bēlu,owner,N,['𒂗'],𒂗,EN,['complete'],0.0,,,P527180,5,1,seal identification
19981,P527180.5.2,eqli[field]N,A.ŠA₃.[GA,eqli,eqlu,field,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.[GA],"['complete', 'complete', 'missing']",0.33,,,P527180,5,2,seal identification
19982,P527180.5.3,tadāni[giving]'N,SUM-ni],tadāni,tadānu,giving,V,"['𒋧', '𒉌']",𒋧𒉌,[SUM-ni],"['missing', 'missing']",1.0,,,P527180,5,3,seal identification
19983,P527180.6.1,bētu[estate]N,E₂,bētu,bītu,estate,N,['𒂍'],𒂍,E₂,['complete'],0.0,,,P527180,6,1,object sold
19984,P527180.6.2,n,01,,,,n,['01'],01,01,['complete'],0.0,NUMBER,,P527180,6,2,object sold
19985,P527180.6.3,imār[a unit of capacity]N,ANŠE,imār,imēru,a unit of capacity,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,,,P527180,6,3,object sold
19986,P527180.6.4,eqlu[field]N,[A.ŠA₃.GA],eqlu,eqlu,field,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,[A].[ŠA₃].[GA],"['missing', 'missing', 'missing']",1.0,,,P527180,6,4,object sold
19987,P527180.7.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527180,7,1,object sold
19988,P527180.7.2,+battu[side//side (of river)]N'N$batte,bat-e,batte,battu,side (of river),N,"['𒁁', '𒂊']",𒁁𒂊,bat-e,"['complete', 'complete']",0.0,,,P527180,7,2,object sold
19989,P527180.7.3,ammete[that]DP,⸢am⸣-[me-te],ammete,ammiu,that,DP,"['𒄠', '𒈨', '𒋼']",𒄠𒈨𒋼,⸢am⸣-[me-te],"['damaged', 'missing', 'missing']",0.83,,,P527180,7,3,object sold
19990,P527180.8.1,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,P527180,8,1,object sold
19991,P527180.8.2,+Ma-x[]PN$,{m}⸢ma⸣-x-[x-x-x],Ma-x,Ma-x,1,PN,"['𒁹', '𒈠', 'X', 'X', 'X', 'X']",𒁹𒈠XXXX,{m}⸢ma⸣-x-[x-x-x],"['complete', 'damaged', 'complete', 'missing', 'missing', 'missing']",0.58,PN,,P527180,8,2,object sold
