Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,lang,mask,text,line,word,annotation
1358,P522567.6.2,ugāri[irrigated field]N,A.QAR,ugāri,ugāru,irrigated field,N,"['𒀀', '𒃼']",𒀀𒃼,A.QAR,"['complete', 'complete']",0.0,,,P522567,6,2,object sold
1359,P522567.6.3,Marqasu[1]GN,{uru}mar-BAN,Marqasu,Marqasu,1,GN,"['𒌷', '𒈥', '𒉼']",𒌷𒈥𒉼,{URU}mar-BAN,"['complete', 'complete', 'complete']",0.0,,GN,P522567,6,3,object sold
1360,P522567.7.1,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,P522567,7,1,object sold
1361,P522567.7.2,+kirû[garden]N$kirie,{giš}SAR,kirie,kirû,garden,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,,,P522567,7,2,object sold
1362,P522567.7.3,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,P522567,7,3,object sold
1363,P522567.7.4,La-qepu[1]PN,{m}la-qe-pi,La-qepu,La-qepu,1,PN,"['𒁹', '𒆷', '𒆥', '𒉿']",𒁹𒆷𒆥𒉿,{m}la-qe-pi,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522567,7,4,object sold
1364,P522567.8.1,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,P522567,8,1,object sold
1365,P522567.8.2,eqli[field]N,A.ŠA₃,eqli,eqlu,field,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,,,P522567,8,2,object sold
1366,P522567.8.3,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,P522567,8,3,object sold
1367,P522567.8.4,Nargi[1]PN,{m}nir-gi-i,Nargi,Nargi,1,PN,"['𒁹', '𒉪', '𒄀', '𒄿']",𒁹𒉪𒄀𒄿,{m}nir-gi-i,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522567,8,4,object sold
1368,P522567.9.1,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,P522567,9,1,object sold
1369,P522567.9.2,+kirû[garden]N$kirie,{giš}SAR,kirie,kirû,garden,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,,,P522567,9,2,object sold
1370,P522567.9.3,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,P522567,9,3,object sold
1371,P522567.9.4,Kisasame[1]PN,{m}ki-sa-sa-me,Kisasame,Kisasame,1,PN,"['𒁹', '𒆠', '𒊓', '𒊓', '𒈨']",𒁹𒆠𒊓𒊓𒈨,{m}ki-sa-sa-me,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522567,9,4,object sold
1372,P522567.10.1,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,P522567,10,1,object sold
1373,P522567.10.2,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,P522567,10,2,object sold
1374,P522567.10.3,Hirapi[1]PN,{m}hi-ra-pi,Hirapi,Hirapi,1,PN,"['𒁹', '𒄭', '𒊏', '𒉿']",𒁹𒄭𒊏𒉿,{m}hi-ra-pi,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522567,10,3,object sold
1375,P522567.11.1,uppišma[contract]V,u₂-piš-ma,uppišma,epēšu,contract,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,,,P522567,11,1,initiation of transaction
1376,P522567.11.2,La-qepi[1]PN,{m}la-qe-pu,La-qepi,La-qepu,1,PN,"['𒁹', '𒆷', '𒆥', '𒁍']",𒁹𒆷𒆥𒁍,{m}la-qe-pu,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522567,11,2,initiation of transaction
1377,P522567.12.1,issu[from]PRP,TA,issu,ištu,from,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,,P522567,12,1,completion of transaction
1378,P522567.12.2,pān[presence]N,IGI,pān,pānu,presence,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522567,12,2,completion of transaction
1379,P522567.12.3,Dadi-suri[1]PN,{m}da-di-su-ri,Dadi-suri,Dadi-suri,1,PN,"['𒁹', '𒁕', '𒁲', '𒋢', '𒊑']",𒁹𒁕𒁲𒋢𒊑,{m}da-di-su-ri,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522567,12,3,completion of transaction
1380,P522567.13.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P522567,13,1,price
1381,P522567.13.2,libbi[interior]N,ŠA₃,libbi,libbu,interior,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,,,P522567,13,2,price
1382,P522567.13.3,n,10,,,,n,['𒌋'],𒌋,10,['complete'],0.0,,NUMBER,P522567,13,3,price
1383,P522567.13.4,šiqil[a unit of weight]N,GIN₂,šiqil,šiqlu,a unit of weight,N,['𒂆'],𒂆,GIN₂,['complete'],0.0,,,P522567,13,4,price
1384,P522567.13.5,ṣarpi[silver]N,KU₃.BABBAR,ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,,P522567,13,5,price
1385,P522567.14.1,izzirip[purchase]V,i-zi-rip,izzirip,zarāpu,purchase,V,"['𒄿', '𒍣', '𒆗']",𒄿𒍣𒆗,i-zi-rip,"['complete', 'complete', 'complete']",0.0,,,P522567,14,1,completion of transaction
1386,P522567.14.2,issiqi[purchase]V,i-si-qi,issiqi,leqû,purchase,V,"['𒄿', '𒋛', '𒆥']",𒄿𒋛𒆥,i-si-qi,"['complete', 'complete', 'complete']",0.0,,,P522567,14,2,completion of transaction
1387,P522567.16.1,kaspu[money]N,kas-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,,P522567,16,1,confirmation of transfer 1
1388,P522567.16.2,gammur[completed]AJ,ga-mur,gammur,gammuru,completed,AJ,"['𒂵', '𒄯']",𒂵𒄯,ga-mur,"['complete', 'complete']",0.0,,,P522567,16,2,confirmation of transfer 1
1389,P522567.16.3,tadin[paid]AJ,ta-din,tadin,tadnu,paid,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,,,P522567,16,3,confirmation of transfer 1
1390,P522567.17.1,kiriu[garden]N,{giš}SAR,kiriu,kirû,garden,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,,,P522567,17,1,confirmation of transfer 2
1391,P522567.17.2,šuāte[that]'DP,šu-a-te,šuāte,šuāti,that,IP,"['𒋗', '𒀀', '𒋼']",𒋗𒀀𒋼,šu-a-te,"['complete', 'complete', 'complete']",0.0,,,P522567,17,2,confirmation of transfer 2
1392,P522567.18.1,zarip[purchased]AJ,za-rip,zarip,zarpu,purchased,AJ,"['𒍝', '𒆗']",𒍝𒆗,za-rip,"['complete', 'complete']",0.0,,,P522567,18,1,confirmation of transfer 2
1393,P522567.18.2,laqi[acquired]AJ,la-qi,laqi,leqû,acquired,AJ,"['𒆷', '𒆥']",𒆷𒆥,la-qi,"['complete', 'complete']",0.0,,,P522567,18,2,confirmation of transfer 2
1394,P522567.20.1,tuāru[revocation]'N,tu-a-ru,tuāru,târu,revocation,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,,,P522567,20,1,exclusion of litigation
1395,P522567.20.2,dēnu[lawsuit]N,de-e-nu,dēnu,dīnu,lawsuit,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,,,P522567,20,2,exclusion of litigation
1396,P522567.21.1,dabābu[litigation]'N,DUG₄.DUG₄,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,,,P522567,21,1,exclusion of litigation
1397,P522567.21.2,laššu[(there) is not]V,la-aš₂-šu,laššu,laššu,(there) is not,V,"['𒆷', '𒀾', '𒋗']",𒆷𒀾𒋗,la-aš₂-šu,"['complete', 'complete', 'complete']",0.0,,,P522567,21,2,exclusion of litigation
1398,P522567.22.1,mannu[whoever]'XP,man-nu,mannu,mannu,whoever,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,,P522567,22,1,penalties for litigation: contravention
1399,P522567.22.2,ša[whoever]REL,ša,ša,ša,whoever,REL,['𒊭'],𒊭,ša,['complete'],0.0,,,P522567,22,2,penalties for litigation: contravention
1400,P522567.22.3,ibbalkatūni[transgress]V,ib-bal-kat₃-u-ni,ibbalkatūni,nabalkutu,transgress,V,"['𒅁', '𒁄', '𒆑', '𒌋', '𒉌']",𒅁𒁄𒆑𒌋𒉌,ib-bal-kat₃-u-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,P522567,22,3,penalties for litigation: contravention
1401,P522567.23.1,n,10,,,,n,['𒌋'],𒌋,10,['complete'],0.0,,NUMBER,P522567,23,1,penalties for litigation: penalty
1402,P522567.23.2,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,,P522567,23,2,penalties for litigation: penalty
1403,P522567.23.3,ṣarpu[silver]N,KU₃.BABBAR,ṣarpu,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,,P522567,23,3,penalties for litigation: penalty
1404,P522567.23.4,iddan[pay]V,SUM-an,iddan,tadānu,pay,V,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,,,P522567,23,4,penalties for litigation: penalty
1405,P522567.24.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522567,24,1,witness
1406,P522567.24.2,Gutiapa[1]PN,{m}gu-ti-a-pa,Gutiapa,Gudiapa,1,PN,"['𒁹', '𒄖', '𒋾', '𒀀', '𒉺']",𒁹𒄖𒋾𒀀𒉺,{m}gu-ti-a-pa,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522567,24,2,witness
1407,P522567.25.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522567,25,1,witness
1408,P522567.25.2,Tammu[1]PN,{m}tam-mu-u,Tammu,Tammu,1,PN,"['𒁹', '𒌓', '𒈬', '𒌋']",𒁹𒌓𒈬𒌋,{m}tam-mu-u,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522567,25,2,witness
1409,P522567.26.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522567,26,1,witness
1410,P522567.26.2,Huzi[1]PN,{m}hu-zi-i,Huzi,Huzi,1,PN,"['𒁹', '𒄷', '𒍣', '𒄿']",𒁹𒄷𒍣𒄿,{m}hu-zi-i,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522567,26,2,witness
1411,P522567.27.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522567,27,1,witness
1412,P522567.27.2,Banitu-tereš[1]PN,{m}DU₃-tu₂-APIN-eš,Banitu-tereš,Banitu-tereš,1,PN,"['𒁹', '𒆕', '𒌓', '𒀳', '𒌍']",𒁹𒆕𒌓𒀳𒌍,{m}DU₃-tu₂-APIN-eš,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522567,27,2,witness
1413,P522567.28.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522567,28,1,witness
1414,P522567.28.2,Nabu-šezib[1]PN,{m}{d}PA-še-zib,Nabu-šezib,Nabu-šezib,1,PN,"['𒁹', '𒀭', '𒉺', '𒊺', '𒍦']",𒁹𒀭𒉺𒊺𒍦,{m}{d}PA-še-zib,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522567,28,2,witness
1415,P522567.28.3,hazannu[mayor]N,{lu₂}ha-za-nu,hazannu,hazannu,mayor,N,"['𒇽', '𒄩', '𒍝', '𒉡']",𒇽𒄩𒍝𒉡,{LU₂}ha-za-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,,P522567,28,3,witness
1416,P522567.29.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522567,29,1,witness
1417,P522567.29.2,+Šaddayu[]PN$Šaddaya,{m}KUR-a,Šaddaya,Šaddayu,1,PN,"['𒁹', '𒆳', '𒀀']",𒁹𒆳𒀀,{m}KUR-a,"['complete', 'complete', 'complete']",0.0,,PN,P522567,29,2,witness
1418,P522567.30.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522567,30,1,witness
1419,P522567.30.2,Kisu[1]PN,{m}ki-su-u,Kisu,Kisu,1,PN,"['𒁹', '𒆠', '𒋢', '𒌋']",𒁹𒆠𒋢𒌋,{m}ki-su-u,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522567,30,2,witness
1420,P522567.31.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522567,31,1,witness
1421,P522567.31.2,Nabu-maqtu-šatbi[1]PN,{m}{d}PA-ŠUB-ZI,Nabu-maqtu-šatbi,Nabu-maqtu-šatbi,1,PN,"['𒁹', '𒀭', '𒉺', '𒊒', '𒍣']",𒁹𒀭𒉺𒊒𒍣,{m}{d}PA-ŠUB-ZI,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522567,31,2,witness
1422,P522567.32.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522567,32,1,witness
1423,P522567.32.2,Aplaya[1]PN,{m}DUMU.UŠ-ia,Aplaya,Aplaya,1,PN,"['𒁹', '𒌉', '𒍑', '𒅀']",𒁹𒌉𒍑𒅀,{m}DUMU.UŠ-ia,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522567,32,2,witness
1424,P522567.33.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522567,33,1,witness
1425,P522567.33.2,Nabu-nadin-šumi[1]PN,{m}PA-SUM-MU,Nabu-nadin-šumi,Nabu-nadin-šumi,1,PN,"['𒁹', '𒉺', '𒋧', '𒈬']",𒁹𒉺𒋧𒈬,{m}PA-SUM-MU,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522567,33,2,witness
1426,P522567.34.1,Kanunu[1]MN,{iti}AB,Kanunu,Kanunu,1,MN,"['𒌗', '𒀊']",𒌗𒀊,{ITI}AB,"['complete', 'complete']",0.0,,MN,P522567,34,1,date
1427,P522567.34.2,u,UD-17-KAM₂,,,,u,"['𒌓', '𒌋𒐌', '𒆚']",𒌓𒌋𒐌𒆚,UD-17-KAM₂,"['complete', 'complete', 'complete']",0.0,,,P522567,34,2,date
1428,P522567.35.1,limmu[eponym (of year)]N,lim-mu,limmu,līmu,eponym (of year),N,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,,P522567,35,1,date
1429,P522567.35.2,Ṭab-šar-Sin[1]PN,{m}DUG₃-IM-{d}30,Ṭab-šar-Sin,Ṭab-šar-Sin,1,PN,"['𒁹', '𒄭', '𒅎', '𒀭', '𒌍']",𒁹𒄭𒅎𒀭𒌍,{m}DUG₃-IM-{d}30,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522567,35,2,date
1430,P522567.37.1,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,,P522567,37,1,object sold
1431,P522567.37.2,Tarhunza-pi[1]PN,{m}tar-hu-za-pi,Tarhunza-pi,Tarhunza-pi,1,PN,"['𒁹', '𒋻', '𒄷', '𒍝', '𒉿']",𒁹𒋻𒄷𒍝𒉿,{m}tar-hu-za-pi,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522567,37,2,object sold
