Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
8385,P335404.3.1,E₂,bētu[plot of land]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,,P335404,3,1,object sold
8386,P335404.3.2,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335404,3,2,object sold
8387,P335404.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335404,3,3,object sold
8388,P335404.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335404,3,4,object sold
8389,P335404.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335404,3,5,object sold
8390,P335404.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335404,3,6,object sold
8391,P335404.3.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335404,3,7,object sold
8392,P335404.3.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335404,3,8,object sold
8393,P335404.3.9,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335404,3,9,object sold
8394,P335404.3.10,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335404,3,10,object sold
8395,P335404.3.11,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335404,3,11,object sold
8396,P335404.4.1,[gab]-di,gabdi[adjoining to]PRP,PRP,"['𒃮', '𒁲']",𒃮𒁲,[gab]-di,"['missing', 'complete']",0.5,gabdi,gabdi,adjoining to,,,P335404,4,1,object sold
8397,P335404.4.2,hi-ri-⸢ti⸣,hirīti[ditch]N,N,"['𒄭', '𒊑', '𒋾']",𒄭𒊑𒋾,hi-ri-⸢ti⸣,"['complete', 'complete', 'damaged']",0.17,hirīti,hirītu,ditch,,,P335404,4,2,object sold
8398,P335404.4.3,[u₂-piš-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš-ma],"['missing', 'missing', 'missing']",1.0,uppišma,epēšu,contract,,,P335404,4,3,initiation of transaction
8399,P335404.4.4,{1}30—I],Sin-naʾdi[1]PN,PN,"['𒁹', '𒌍', '𒄿']",𒁹𒌍𒄿,{[1]}[30-I],"['missing', 'missing', 'missing']",1.0,Sin-naʾdi,Sin-naʾdi,1,PN,,P335404,4,4,initiation of transaction
8400,P335404.5.1,ina,ina[in+=for]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335404,5,1,price
8401,P335404.5.2,ŠA₃-bi,libbi[interior]N,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,,,P335404,5,2,price
8402,P335404.5.3,06,n,n,['𒐋'],𒐋,06,['complete'],0.0,,,,NUMBER,,P335404,5,3,price
8403,P335404.5.4,MA.[NA,manê[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,MA.[NA],"['complete', 'missing']",0.5,manê,manû,a unit of weight,,,P335404,5,4,price
8404,P335404.5.5,KUG.UD,ṣarpu[silver]N,N,"['𒆬', '𒌓']",𒆬𒌓,[KUG].[UD],"['missing', 'missing']",1.0,ṣarpu,ṣarpu,silver,,,P335404,5,5,price
8405,P335404.5.6,il-qi],ilqi[purchase]V,V,"['𒅋', '𒆥']",𒅋𒆥,[il-qi],"['missing', 'missing']",1.0,ilqi,leqû,purchase,,,P335404,5,6,completion of transaction
8406,P335404.6.1,kas-pu,kaspu[money]N,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,,,P335404,6,1,confirmation of transfer 1
8407,P335404.6.2,gam-mur,gammur[completed]AJ,AJ,"['𒃵', '𒄯']",𒃵𒄯,gam-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,,,P335404,6,2,confirmation of transfer 1
8408,P335404.6.3,⸢ta⸣-[ad-din],taddin[paid]AJ,AJ,"['𒋫', '𒀜', '𒁷']",𒋫𒀜𒁷,⸢ta⸣-[ad-din],"['damaged', 'missing', 'missing']",0.83,taddin,tadnu,paid,,,P335404,6,3,confirmation of transfer 1
