Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
20219,P336742.3.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,3,1,none
20220,P336742.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,3,2,none
20221,P336742.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,3,3,none
20222,P336742.3.4,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,3,4,none
20223,P336742.3.5,{1}ba-⸢x⸣+[x,u,u,"['𒁹', '𒁀', 'x', 'x']",𒁹𒁀xx,{1}ba-⸢x⸣+[x],"['complete', 'complete', 'damaged', 'missing']",0.38,,,,,,P336742,3,5,none
20224,P336742.3.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,3,6,none
20225,P336742.4.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,4,1,none
20226,P336742.4.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,4,2,none
20227,P336742.4.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,4,3,none
20228,P336742.4.4,x]+⸢x⸣,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P336742,4,4,none
20229,P336742.4.5,ša₂,ša[of]DET,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,of,,,P336742,4,5,none
20230,P336742.4.6,{1}ka-⸢x⸣+[x,u,u,"['𒁹', '𒅗', 'x', 'x']",𒁹𒅗xx,{1}ka-⸢x⸣+[x],"['complete', 'complete', 'damaged', 'missing']",0.38,,,,,,P336742,4,6,none
20231,P336742.4.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,4,7,none
20232,P336742.4.8,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,4,8,none
20233,P336742.5.1,[u₂-piš-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš-ma],"['missing', 'missing', 'missing']",1.0,uppišma,epēšu,contract,,,P336742,5,1,initiation of transaction
20234,P336742.5.2,{1}{d]}⸢IM—x⸣+[x,u,u,"['𒁹', '𒀭', '𒅎', 'x', 'x']",𒁹𒀭𒅎xx,{[1]}{[d]}⸢IM-x⸣+[x],"['missing', 'missing', 'damaged', 'damaged', 'missing']",0.8,,,,,,P336742,5,2,initiation of transaction
20235,P336742.5.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,5,3,initiation of transaction
20236,P336742.5.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,5,4,initiation of transaction
20237,P336742.5.5,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,5,5,initiation of transaction
20238,P336742.6.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,6,1,none
20239,P336742.6.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,6,2,none
20240,P336742.6.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,6,3,none
20241,P336742.6.4,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,6,4,none
20242,P336742.6.5,TA@v,issu[from+=from]PRP,PRP,['𒋬'],𒋬,TA@v,['complete'],0.0,issu,ištu,from,,,P336742,6,5,completion of transaction
20243,P336742.6.6,IGI,pān[front]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,,,P336742,6,6,completion of transaction
20244,P336742.6.7,{1}⸢x⸣+[x,u,u,"['𒁹', 'x', 'x']",𒁹xx,{1}⸢x⸣+[x],"['complete', 'damaged', 'missing']",0.5,,,,,,P336742,6,7,completion of transaction
20245,P336742.6.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,6,8,completion of transaction
20246,P336742.6.9,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336742,6,9,completion of transaction
20247,P336742.7.1,[TA@v,issu[from+=from]PRP,PRP,['𒋬'],𒋬,[TA@v],['missing'],1.0,issu,ištu,from,,,P336742,7,1,completion of transaction
20248,P336742.7.2,IGI,pān[front]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,pān,pānu,front,,,P336742,7,2,completion of transaction
20249,P336742.7.3,{1}x]—{d}15,u,u,"['𒁹', 'x', '𒀭', '15']",𒁹x𒀭15,{[1]}[x]-{d}15,"['missing', 'missing', 'complete', 'complete']",0.5,,,,,,P336742,7,3,completion of transaction
20250,P336742.7.4,ina,ina[in+=for]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P336742,7,4,completion of transaction
20251,P336742.7.5,ŠA₃,libbi[interior]N,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,,P336742,7,5,completion of transaction
