Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
22648,P527247.2.1,kunuk[seal]N,{[na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,,P527247,2,1,seal identification
22649,P527247.2.2,+Bel-ereš[]PN$,{m}EN-KAM-eš],Bel-ereš,Bel-ereš,1,PN,"['𒁹', '𒂗', '𒄰', '𒌍']",𒁹𒂗𒄰𒌍,{[m]}[EN-KAM-eš],"['missing', 'missing', 'missing', 'missing']",1.0,PN,,P527247,2,2,seal identification
22650,P527247.4.1,+Raṣappayu[of Raṣappa]EN$Raṣappaya,{kur}ra-ṣa-pa-a-a,Raṣappaya,Raṣappayu,of Raṣappa,EN,"['𒆳', '𒊏', '𒍝', '𒉺', '𒀀', '𒀀']",𒆳𒊏𒍝𒉺𒀀𒀀,{KUR}ra-ṣa-pa-a-a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,P527247,4,1,seal identification
22651,P527247.4.2,u,{lu₂}[x-x-(x)],,,,u,"['𒇽', 'X', 'X', 'X']",𒇽XXX,{LU₂}[x-x-x],"['complete', 'missing', 'missing', 'missing']",0.75,,,P527247,4,2,seal identification
22652,P527247.5.1,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,P527247,5,1,seal identification
22653,P527247.5.2,+Aššur-šumu-ibni[]PN$,{m}aš-šur-MU-DU₃,Aššur-šumu-ibni,Aššur-šumu-ibni,1,PN,"['𒁹', '𒀸', '𒋩', '𒈬', '𒆕']",𒁹𒀸𒋩𒈬𒆕,{m}aš-šur-MU-DU₃,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527247,5,2,seal identification
22654,P527247.5.3,X,tur-[tan],,,,X,"['𒌉', '𒆗']",𒌉𒆗,tur-[tan],"['complete', 'missing']",0.5,,,P527247,5,3,seal identification
22655,P527247.7.1,X,⸢E₂⸣,,,,X,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,,,P527247,7,1,object sold
22656,P527247.7.2,n,14,,,,n,['𒌋𒐉'],𒌋𒐉,14,['complete'],0.0,NUMBER,,P527247,7,2,object sold
22657,P527247.7.3,X,ANŠE,,,,X,['𒀲'],𒀲,ANŠE,['complete'],0.0,,,P527247,7,3,object sold
