Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
26140,P335358.2.1,ku-um,kūm[instead of]PRP,,PRP,"['𒆪', '𒌝']",𒆪𒌝,ku-um,"['complete', 'complete']",0.0,kūm,kūm,instead of,,P335358,2,1,seal identification
26141,P335358.2.2,{na₄}KIŠIB-MEŠ-šu₂-nu,kunukku[seal]N$kunukkīšunu,,N,"['𒉌𒌓', '𒈩', '𒈨𒌍', '𒋙', '𒉡']",𒉌𒌓𒈩𒈨𒌍𒋙𒉡,{NA₄}KIŠIB-MEŠ-šu₂-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,kunukkīšunu,kunukku,seal,,P335358,2,2,seal identification
26142,P335358.2.3,ṣu-pur-šu₂-nu,ṣupru[nail//fingernail]N$ṣupuršunu,,N,"['𒍮', '𒁓', '𒋙', '𒉡']",𒍮𒁓𒋙𒉡,ṣu-pur-šu₂-nu,"['complete', 'complete', 'complete', 'complete']",0.0,ṣupuršunu,ṣupru,fingernail,,P335358,2,3,seal identification
26143,P335358.2.4,iš-kun-nu,šakānu[put//place]V$iškunu,,V,"['𒅖', '𒆲', '𒉡']",𒅖𒆲𒉡,iš-kun-nu,"['complete', 'complete', 'complete']",0.0,iškunu,šakānu,place,,P335358,2,4,seal identification
26144,P335358.6.1,ṣu-pur,ṣupur[fingernail]N,,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P335358,6,1,seal identification
26145,P335358.6.2,{1}{d}PA—MAŠ,Nabu-ašared[1]PN$,PN,PN,"['𒁹', '𒀭', '𒉺', '𒈦']",𒁹𒀭𒉺𒈦,{1}{d}PA-MAŠ,"['complete', 'complete', 'complete', 'complete']",0.0,Nabu-ašared,Nabu-ašared,1,,P335358,6,2,seal identification
26146,P335358.6.3,ṣu-pur,ṣupur[fingernail]N,,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P335358,6,3,seal identification
26147,P335358.6.4,{1}mu-DI—aš-šur,Mušallim-Aššur[1]PN$,PN,PN,"['𒁹', '𒈬', '𒁲', '𒀸', '𒋩']",𒁹𒈬𒁲𒀸𒋩,{1}mu-DI-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Mušallim-Aššur,Mušallim-Aššur,1,,P335358,6,4,seal identification
26148,P335358.7.1,ṣu-pur,ṣupur[fingernail]N,,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P335358,7,1,seal identification
26149,P335358.7.2,{1}aš-šur—KUR—LAL-in,Aššur-matu-taqqin[1]PN$,PN,PN,"['𒁹', '𒀸', '𒋩', '𒆳', '𒇲', '𒅔']",𒁹𒀸𒋩𒆳𒇲𒅔,{1}aš-šur-KUR-LAL-in,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Aššur-matu-taqqin,Aššur-matu-taqqin,1,,P335358,7,2,seal identification
26150,P335358.7.3,ṣu-pur,ṣupur[fingernail]N,,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P335358,7,3,seal identification
26151,P335358.7.4,{1}{d}PA—⸢I⸣,Nabu-naʾid[1]PN$,PN,PN,"['𒁹', '𒀭', '𒉺', '𒄿']",𒁹𒀭𒉺𒄿,{1}{d}PA-⸢I⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,Nabu-naʾid,Nabu-naʾid,1,,P335358,7,4,seal identification
26152,P335358.8.1,PAB,gimru[total]N,,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P335358,8,1,seal identification
26153,P335358.8.2,04,n,NUMBER,n,['𒐉'],𒐉,04,['complete'],0.0,,,,,P335358,8,2,seal identification
26154,P335358.8.3,DUMU,mār[son]N,,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,P335358,8,3,seal identification
26155,P335358.8.4,{1}{kur}i-tu₂-ʾa-a.a,Ituʾayu[1]PN$Ituʾaya,PN,PN,"['𒁹', '𒆳', '𒄿', '𒌓', '𒀪', '𒀀', '𒀀']",𒁹𒆳𒄿𒌓𒀪𒀀𒀀,{1}{KUR}i-tu₂-ʾa-a.a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ituʾaya,Ituʾayu,1,,P335358,8,4,seal identification
26156,P335358.8.5,EN,bēlu[lord//owner]N$bēl,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335358,8,5,seal identification
26157,P335358.8.6,A.ŠA₃-MEŠ,eqlu[field//land]N$eqlāti,,N,"['𒀀', '𒊮', '𒈨𒌍']",𒀀𒊮𒈨𒌍,A.ŠA₃-MEŠ,"['complete', 'complete', 'complete']",0.0,eqlāti,eqlu,land,,P335358,8,6,seal identification
26158,P335358.9.1,E₂,bītu[house//plot of land]N$bētu,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,P335358,9,1,object sold
26159,P335358.9.2,14,n,NUMBER,n,['𒌋𒐉'],𒌋𒐉,14,['complete'],0.0,,,,,P335358,9,2,object sold
26160,P335358.9.3,ANŠE,imārī[a unit of area]N,,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imārī,imēru,a unit of area,,P335358,9,3,object sold
26161,P335358.9.4,A.ŠA₃,eqlu[field]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,field,,P335358,9,4,object sold
26162,P335358.9.5,ina,ina[in]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335358,9,5,object sold
26163,P335358.9.6,ma-az-za-ru-⸢ti⸣,mazrūtu[(area or state of)cultivation]N$mazarūti,,N,"['𒈠', '𒊍', '𒍝', '𒊒', '𒋾']",𒈠𒊍𒍝𒊒𒋾,ma-az-za-ru-⸢ti⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,mazarūti,mazrūtu,(area or state of) cultivation,,P335358,9,6,object sold
26164,P335358.10.1,⸢E₂⸣,bītu[house]N$bētu,,N,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,bētu,bītu,house,,P335358,10,1,object sold
26165,P335358.10.2,ad-ru,adru[threshing floor]N,,N,"['𒀜', '𒊒']",𒀜𒊒,ad-ru,"['complete', 'complete']",0.0,adru,adru,threshing floor,,P335358,10,2,object sold
26166,P335358.10.3,{giš}SAR,kiriu[garden]N,,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,kiriu,kirû,garden,,P335358,10,3,object sold
26167,P335358.10.4,ina,ina[in+=in]PRP$,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335358,10,4,object sold
26168,P335358.10.5,ŠA₃,libbu[interior]N$libbi,,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,P335358,10,5,object sold
26169,P335358.10.6,{uru}SIMUG.KUG.⸢GI⸣,Alu-ṣarrapi[Goldsmith Town]GN$,GN,GN,"['𒌷', '𒌣', '𒆬', '𒄀']",𒌷𒌣𒆬𒄀,{URU}SIMUG.KUG.⸢GI⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,Alu-ṣarrapi,Alu-ṣarrapi,Goldsmith Town,,P335358,10,6,object sold
26170,P335358.11.1,[u₂]-piš-ma,uppišma[contract]V,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂]-piš-ma,"['missing', 'complete', 'complete']",0.33,uppišma,epēšu,contract,,P335358,11,1,initiation of transaction
26171,P335358.11.2,{1}MU—⸢GIŠ⸣,Šumu-lešir[1]PN$,PN,PN,"['𒁹', '𒈬', '𒄑']",𒁹𒈬𒄑,{1}MU-⸢GIŠ⸣,"['complete', 'complete', 'damaged']",0.17,Šumu-lešir,Šumu-lešir,1,,P335358,11,2,initiation of transaction
