Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
14440,P335982.3.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,3,1,object sold
14441,P335982.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,3,2,object sold
14442,P335982.3.3,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,3,3,object sold
14443,P335982.3.4,ina,ina[in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335982,3,4,object sold
14444,P335982.3.5,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,3,5,object sold
14445,P335982.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,3,6,object sold
14446,P335982.3.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,3,7,object sold
14447,P335982.3.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,3,8,object sold
14448,P335982.3.9,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,3,9,object sold
14449,P335982.4.1,⸢SUHUR⸣,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,ṭēhi,ṭāhu,adjacent to,,,P335982,4,1,object sold
14450,P335982.4.2,A.ŠA₃,eqli[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,,P335982,4,2,object sold
14451,P335982.4.3,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,4,3,object sold
14452,P335982.4.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,4,4,object sold
14453,P335982.4.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,4,5,object sold
14454,P335982.4.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,4,6,object sold
14455,P335982.4.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,4,7,object sold
14456,P335982.5.1,⸢E₂⸣,bētu[plot of land]N,N,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,bētu,bītu,plot of land,,,P335982,5,1,object sold
14457,P335982.5.2,2(ban₂),n,n,['𒑐'],𒑐,2(ban₂),['complete'],0.0,,,,NUMBER,,P335982,5,2,object sold
14458,P335982.5.3,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,5,3,object sold
14459,P335982.5.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,5,4,object sold
14460,P335982.5.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,5,5,object sold
14461,P335982.5.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,5,6,object sold
14462,P335982.5.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,5,7,object sold
14463,P335982.6.1,⸢SUHUR⸣,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,ṭēhi,ṭāhu,adjacent to,,,P335982,6,1,object sold
14464,P335982.6.2,{1}SUHUŠ—[x,u,u,"['𒁹', '𒁼', 'x']",𒁹𒁼x,{1}SUHUŠ-[x],"['complete', 'complete', 'missing']",0.33,,,,,,P335982,6,2,object sold
14465,P335982.6.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,6,3,object sold
14466,P335982.6.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,6,4,object sold
14467,P335982.6.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,6,5,object sold
14468,P335982.6.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,6,6,object sold
14469,P335982.7.1,[x]+⸢x⸣,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P335982,7,1,object sold
14470,P335982.7.2,[x]+⸢x⸣,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P335982,7,2,object sold
14471,P335982.7.3,2(ban₂),n,n,['𒑐'],𒑐,2(ban₂),['complete'],0.0,,,,NUMBER,,P335982,7,3,object sold
14472,P335982.7.4,⸢SUHUR⸣,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,ṭēhi,ṭāhu,adjacent to,,,P335982,7,4,object sold
14473,P335982.7.5,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,7,5,object sold
14474,P335982.7.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,7,6,object sold
14475,P335982.7.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,7,7,object sold
14476,P335982.7.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,7,8,object sold
14477,P335982.7.9,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,7,9,object sold
14478,P335982.8.1,E₂,bētu[plot of land]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,,P335982,8,1,object sold
14479,P335982.8.2,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335982,8,2,object sold
14480,P335982.8.3,ANŠE,imārī[a unit of capacity]N,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imārī,imēru,a unit of capacity,,,P335982,8,3,object sold
14481,P335982.8.4,5(ban₂),n,n,['𒑔'],𒑔,5(ban₂),['complete'],0.0,,,,NUMBER,,P335982,8,4,object sold
14482,P335982.8.5,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,8,5,object sold
14483,P335982.8.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,8,6,object sold
14484,P335982.8.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,8,7,object sold
14485,P335982.8.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335982,8,8,object sold
