Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
11439,P336195.2.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P336195,2,1,seal identification
11440,P336195.2.2,{1}ab-di—si-⸢ku⸣-[ni],Abdi-Sikuni[1]PN$,PN,"['𒁹', '𒀊', '𒁲', '𒋛', '𒆪', '𒉌']",𒁹𒀊𒁲𒋛𒆪𒉌,{1}ab-di-si-⸢ku⸣-[ni],"['complete', 'complete', 'complete', 'complete', 'damaged', 'missing']",0.25,Abdi-Sikuni,Abdi-Sikuni,1,PN,,P336195,2,2,seal identification
11441,P336195.3.1,{lu₂}ṣi-du-na-a.a,Ṣidunaya[Sidonite]EN$,EN,"['𒇽', '𒍢', '𒁺', '𒈾', '𒀀', '𒀀']",𒇽𒍢𒁺𒈾𒀀𒀀,{LU₂}ṣi-du-na-a.a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ṣidunaya,Ṣidunaya,Sidonite,,,P336195,3,1,seal identification
11442,P336195.3.2,ša,ša[in]'PRP,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,in,,,P336195,3,2,seal identification
11443,P336195.3.3,ŠU.2,qātē[hand]N,N,"['𒋗', '𒈫']",𒋗𒈫,ŠU.2,"['complete', 'complete']",0.0,qātē,qātu,hand,,,P336195,3,3,seal identification
11444,P336195.3.4,{1}⸢da⸣-[x,u,u,"['𒁹', '𒁕', 'x']",𒁹𒁕x,{1}⸢da⸣-[x],"['complete', 'damaged', 'missing']",0.5,,,,,,P336195,3,4,seal identification
11445,P336195.3.5,(x)],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336195,3,5,seal identification
11446,P336195.4.1,{lu₂}GAR-ni,šakni[prefect]N,N,"['𒇽', '𒃻', '𒉌']",𒇽𒃻𒉌,{LU₂}GAR-ni,"['complete', 'complete', 'complete']",0.0,šakni,šaknu,prefect,,,P336195,4,1,seal identification
11447,P336195.4.2,EN,bēl[owner]N,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,,P336195,4,2,seal identification
11448,P336195.4.3,E₂,bētu[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,house,,,P336195,4,3,seal identification
11449,P336195.4.4,ta-da-ni,tadāni[giving]'N,V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,ta-da-ni,"['complete', 'complete', 'complete']",0.0,tadāni,tadānu,giving,,,P336195,4,4,seal identification
11450,P336195.8.1,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P336195,8,1,object sold
11451,P336195.8.2,E₂,bētu[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,house,,,P336195,8,2,object sold
11452,P336195.8.3,{giš}[x,u,u,"['𒄑', 'x']",𒄑x,{GIŠ}[x],"['complete', 'missing']",0.5,,,,,,P336195,8,3,object sold
11453,P336195.8.4,(x)]+⸢x⸣+[x,u,u,"['x', 'x', 'x']",xxx,[x]+⸢x⸣+[x],"['missing', 'damaged', 'missing']",0.83,,,,,,P336195,8,4,object sold
11454,P336195.8.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336195,8,5,object sold
11455,P336195.8.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336195,8,6,object sold
11456,P336195.9.1,ha-⸢x⸣+[x,u,u,"['𒄩', 'x', 'x']",𒄩xx,ha-⸢x⸣+[x],"['complete', 'damaged', 'missing']",0.5,,,,,,P336195,9,1,object sold
11457,P336195.9.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336195,9,2,object sold
11458,P336195.9.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336195,9,3,object sold
11459,P336195.9.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336195,9,4,object sold
11460,P336195.9.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336195,9,5,object sold
11461,P336195.9.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336195,9,6,object sold
11462,P336195.9.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336195,9,7,object sold
11463,P336195.10.1,E₂,bētu[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,house,,,P336195,10,1,object sold
11464,P336195.10.2,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336195,10,2,object sold
11465,P336195.10.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336195,10,3,object sold
11466,P336195.10.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336195,10,4,object sold
11467,P336195.10.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336195,10,5,object sold
11468,P336195.10.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336195,10,6,object sold
11469,P336195.10.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336195,10,7,object sold
11470,P336195.14.1,ina,ina[in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P336195,14,1,penalties for litigation: penalty
11471,P336195.14.2,la,lā[not]MOD,MOD,['𒆷'],𒆷,la,['complete'],0.0,lā,lā,not,,,P336195,14,2,penalties for litigation: penalty
11472,P336195.14.3,de-ni-šu₂,dēnīšu[lawsuit]N,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,dēnīšu,dīnu,lawsuit,,,P336195,14,3,penalties for litigation: penalty
11473,P336195.14.4,⸢DUG₄⸣.[DUG₄-ma,idabbubma[contest]V,V,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,⸢DUG₄⸣.[DUG₄-ma],"['damaged', 'missing', 'missing']",0.83,idabbubma,dabābu,contest,,,P336195,14,4,penalties for litigation: penalty
11474,P336195.14.5,la₃,lā[not]MOD,MOD,['𒉡'],𒉡,[la₃],['missing'],1.0,lā,lā,not,,,P336195,14,5,penalties for litigation: penalty
