Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
478,P335653.3.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,3,1,object sold
479,P335653.3.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,3,2,object sold
480,P335653.3.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,3,3,object sold
481,P335653.3.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,3,4,object sold
482,P335653.3.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,3,5,object sold
483,P335653.3.6,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,3,6,object sold
484,P335653.3.7,ŠA₃,libbi[interior]N,,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,P335653,3,7,object sold
485,P335653.3.8,⸢lu⸣,u,,u,['𒇻'],𒇻,⸢lu⸣,['damaged'],0.5,,,,,P335653,3,8,object sold
486,P335653.3.9,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,3,9,object sold
487,P335653.3.10,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,3,10,object sold
488,P335653.3.11,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,3,11,object sold
489,P335653.3.12,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,3,12,object sold
490,P335653.4.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,4,1,object sold
491,P335653.4.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,4,2,object sold
492,P335653.4.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,4,3,object sold
493,P335653.4.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,4,4,object sold
494,P335653.4.5,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,4,5,object sold
495,P335653.4.6,⸢SUHUR⸣,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,ṭēhi,ṭāhu,adjacent to,,P335653,4,6,object sold
496,P335653.4.7,ID₂,nāri[river]N,,N,['𒀀𒇉'],𒀀𒇉,ID₂,['complete'],0.0,nāri,nāru,river,,P335653,4,7,object sold
497,P335653.4.8,⸢SUHUR⸣,ṭēhi[adjacent to]PRP,,PRP,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,ṭēhi,ṭāhu,adjacent to,,P335653,4,8,object sold
498,P335653.4.9,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,4,9,object sold
499,P335653.4.10,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,4,10,object sold
500,P335653.4.11,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,4,11,object sold
501,P335653.4.12,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,4,12,object sold
502,P335653.4.13,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,4,13,object sold
503,P335653.5.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,5,1,object sold
504,P335653.5.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,5,2,object sold
505,P335653.5.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,5,3,object sold
506,P335653.5.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,5,4,object sold
507,P335653.5.5,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,5,5,object sold
508,P335653.5.6,E₂,bēti[house]N,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēti,bītu,house,,P335653,5,6,object sold
509,P335653.5.7,{1}PAB—SIG₅,Ahu-damqu[1]PN$,PN,PN,"['𒁹', '𒉽', '𒅆𒂟']",𒁹𒉽𒅆𒂟,{1}PAB-SIG₅,"['complete', 'complete', 'complete']",0.0,Ahu-damqu,Ahu-damqu,1,,P335653,5,7,object sold
510,P335653.5.8,{1}{d}⸢U.GUR⸣—u₂-⸢bal⸣-[liṭ],Nergal-uballiṭ[1]PN$,PN,PN,"['𒁹', '𒀭', '𒌋', '𒄥', '𒌑', '𒁄', '𒀖']",𒁹𒀭𒌋𒄥𒌑𒁄𒀖,{1}{d}⸢U⸣.⸢GUR⸣-u₂-⸢bal⸣-[liṭ],"['complete', 'complete', 'damaged', 'damaged', 'complete', 'damaged', 'missing']",0.36,Nergal-uballiṭ,Nergal-uballiṭ,1,,P335653,5,8,object sold
511,P335653.6.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,6,1,object sold
512,P335653.6.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,6,2,object sold
513,P335653.6.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335653,6,3,object sold
514,P335653.6.4,x]+⸢x⸣,u,,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,P335653,6,4,object sold
515,P335653.6.5,MI₂-šu₂,issušu[woman]N,,N,"['𒊩', '𒋙']",𒊩𒋙,MI₂-šu₂,"['complete', 'complete']",0.0,issušu,sinništu,woman,,P335653,6,5,object sold
516,P335653.6.6,u₂-piš-ma,uppišma[contract]V,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,P335653,6,6,initiation of transaction
517,P335653.6.7,{⸢mi₂⸣}KUR-i-⸢tu₂⸣,Šadditu[1]PN$,PN,PN,"['𒊩', '𒆳', '𒄿', '𒌓']",𒊩𒆳𒄿𒌓,{⸢MI₂⸣}KUR-i-⸢tu₂⸣,"['damaged', 'complete', 'complete', 'damaged']",0.25,Šadditu,Šadditu,1,,P335653,6,7,initiation of transaction
518,P335653.7.1,[DUMU].MI₂,marʾutu[daughter]N,,N,"['𒌉', '𒊩']",𒌉𒊩,[DUMU].MI₂,"['missing', 'complete']",0.5,marʾutu,mārtu,daughter,,P335653,7,1,initiation of transaction
519,P335653.7.2,{1}{d]}30—PAB-MEŠ—SU,+Sin-ahhe-eriba[Sennacherib//Sennacherib]RN'RN$,RN,RN,"['𒁹', '𒀭', '𒌍', '𒉽', '𒈨𒌍', '𒋢']",𒁹𒀭𒌍𒉽𒈨𒌍𒋢,{[1]}{[d]}30-PAB-MEŠ-SU,"['missing', 'missing', 'complete', 'complete', 'complete', 'complete']",0.33,Sin-ahhe-eriba,Sin-ahhe-eriba,Sennacherib,,P335653,7,2,initiation of transaction
520,P335653.7.3,MAN,šar[king]N,,N,['𒌋𒌋'],𒌋𒌋,MAN,['complete'],0.0,šar,šarru,king,,P335653,7,3,initiation of transaction
521,P335653.7.4,KUR—aš-šur,+Mat-Aššur[Assyria//Assyria]GN'GN$,GN,GN,"['𒆳', '𒀸', '𒋩']",𒆳𒀸𒋩,KUR-aš-šur,"['complete', 'complete', 'complete']",0.0,Mat-Aššur,Mat-Aššur,Assyria,,P335653,7,4,initiation of transaction
522,P335653.7.5,NIN-su,ahātu[sister]N$ahāssu,,N,"['𒊩𒌆', '𒋢']",𒊩𒌆𒋢,NIN-su,"['complete', 'complete']",0.0,ahāssu,ahātu,sister,,P335653,7,5,initiation of transaction
523,P335653.8.1,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335653,8,1,initiation of transaction
524,P335653.8.2,{1}aš-[šur]—⸢PAB⸣—AŠ,+Aššur-ahu-iddina[Esarhaddon//Esarhaddon]RN'RN$,RN,RN,"['𒁹', '𒀸', '𒋩', '𒉽', '𒀸']",𒁹𒀸𒋩𒉽𒀸,{1}aš-[šur]-⸢PAB⸣-AŠ,"['complete', 'complete', 'missing', 'damaged', 'complete']",0.3,Aššur-ahu-iddina,Aššur-ahu-iddina,Esarhaddon,,P335653,8,2,initiation of transaction
525,P335653.8.3,MAN,šar[king]N,,N,['𒌋𒌋'],𒌋𒌋,MAN,['complete'],0.0,šar,šarru,king,,P335653,8,3,initiation of transaction
526,P335653.8.4,KUR—aš-šur-ma,+Mat-Aššur[Assyria//Assyria]GN'GN$Mat-Aššurma,GN,GN,"['𒆳', '𒀸', '𒋩', '𒈠']",𒆳𒀸𒋩𒈠,KUR-aš-šur-ma,"['complete', 'complete', 'complete', 'complete']",0.0,Mat-Aššurma,Mat-Aššur,Assyria,,P335653,8,4,initiation of transaction
527,P335653.8.5,ina,ina[in+=for]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335653,8,5,price
528,P335653.8.6,ŠA₃-bi,libbi[interior]N,,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,,P335653,8,6,price
529,P335653.8.7,08,n,NUMBER,n,['𒐍'],𒐍,08,['complete'],0.0,,,,,P335653,8,7,price
530,P335653.8.8,MA.NA,manê[a unit of weight]N,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manê,manû,a unit of weight,,P335653,8,8,price
531,P335653.8.9,⸢KUG.UD⸣,ṣarpi[silver]N,,N,"['𒆬', '𒌓']",𒆬𒌓,⸢KUG⸣.⸢UD⸣,"['damaged', 'damaged']",0.5,ṣarpi,ṣarpu,silver,,P335653,8,9,price
532,P335653.9.1,ina,ina[by]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,by,,P335653,9,1,price
