Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
18049,P337155.2.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P337155,2,1,seal identification
18050,P337155.2.2,{1}za-ab-di-i,Zabdi[1]PN,PN,"['𒁹', '𒍝', '𒀊', '𒁲', '𒄿']",𒁹𒍝𒀊𒁲𒄿,{1}za-ab-di-i,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Zabdi,Zabdi,1,PN,,P337155,2,2,seal identification
18051,P337155.2.3,{lu₂}ma-hi-ṣu,māhiṣu[archer]N,N,"['𒇽', '𒈠', '𒄭', '𒍮']",𒇽𒈠𒄭𒍮,{LU₂}ma-hi-ṣu,"['complete', 'complete', 'complete', 'complete']",0.0,māhiṣu,māhiṣu,archer,,,P337155,2,3,seal identification
18052,P337155.3.1,DUMU,mār[son]N,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,,P337155,3,1,seal identification
18053,P337155.3.2,{1}ha-ti—DINGIR,Hati-il[1]PN$,PN,"['𒁹', '𒄩', '𒋾', '𒀭']",𒁹𒄩𒋾𒀭,{1}ha-ti-DINGIR,"['complete', 'complete', 'complete', 'complete']",0.0,Hati-il,Hati-il,1,PN,,P337155,3,2,seal identification
18054,P337155.3.3,TA,issu[from+=from]PRP,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issu,ištu,from,,,P337155,3,3,seal identification
18055,P337155.3.4,ŠA₃,libbi[interior]N,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,,P337155,3,4,seal identification
18056,P337155.3.5,{uru}ŠE—{1}{d}PA—HAL-a-ni,Kapar-Nabu-šimanni[1]PN$,PN,"['𒌷', '𒊺', '𒁹', '𒀭', '𒉺', '𒄬', '𒀀', '𒉌']",𒌷𒊺𒁹𒀭𒉺𒄬𒀀𒉌,{URU}ŠE-{1}{d}PA-HAL-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Kapar-Nabu-šimanni,Kapar-Nabu-šimanni,1,PN,,P337155,3,5,seal identification
18057,P337155.4.1,ša,ša[in]'PRP,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,in,,,P337155,4,1,seal identification
18058,P337155.4.2,ŠU.2,qāt[hand]N,N,"['𒋗', '𒈫']",𒋗𒈫,ŠU.2,"['complete', 'complete']",0.0,qāt,qātu,hand,,,P337155,4,2,seal identification
18059,P337155.4.3,{1}{d}AG—TI-su—iq-bi,Nabu-balassu-iqbi[1]PN$,PN,"['𒁹', '𒀭', '𒀝', '𒋾', '𒋢', '𒅅', '𒁉']",𒁹𒀭𒀝𒋾𒋢𒅅𒁉,{1}{d}AG-TI-su-iq-bi,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-balassu-iqbi,Nabu-balassu-iqbi,1,PN,,P337155,4,3,seal identification
18060,P337155.4.4,{lu₂}GAR-nu,šaknu[prefect]N,N,"['𒇽', '𒃻', '𒉡']",𒇽𒃻𒉡,{LU₂}GAR-nu,"['complete', 'complete', 'complete']",0.0,šaknu,šaknu,prefect,,,P337155,4,4,seal identification
18061,P337155.5.1,EN,bēl[owner]N,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,,P337155,5,1,seal identification
18062,P337155.5.2,A.ŠA₃,eqli[land]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,land,,,P337155,5,2,seal identification
18063,P337155.5.3,E₂,bēti[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēti,bītu,house,,,P337155,5,3,seal identification
18064,P337155.5.4,ad-ri,adri[threshing floor]N,N,"['𒀜', '𒊑']",𒀜𒊑,ad-ri,"['complete', 'complete']",0.0,adri,adru,threshing floor,,,P337155,5,4,seal identification
18065,P337155.5.5,{giš}SAR,kirie[garden]N,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,kirie,kirû,garden,,,P337155,5,5,seal identification
18066,P337155.5.6,PU₂,būrti[well]N,N,['𒇥'],𒇥,PU₂,['complete'],0.0,būrti,būrtu,well,,,P337155,5,6,seal identification
