Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
1699,P522511.2.1,kūm[instead of]PRP,[ku-um,PRP,"['𒆪', '𒌝']",𒆪𒌝,[ku-um],"['missing', 'missing']",1.0,kūm,kūm,instead of,,P522511,2,1,seal identification
1700,P522511.2.2,kunukkīšu[seal]N,{na₄}KIŠIB-šu₂],N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{[NA₄]}[KIŠIB-šu₂],"['missing', 'missing', 'missing']",1.0,kunukkīšu,kunukku,seal,,P522511,2,2,seal identification
1701,P522511.2.3,ṣuparšu[fingernail]N,⸢ṣu⸣-par₂-šu₂,N,"['𒍮', '𒁇', '𒋙']",𒍮𒁇𒋙,⸢ṣu⸣-par₂-šu₂,"['damaged', 'complete', 'complete']",0.17,ṣuparšu,ṣupru,fingernail,,P522511,2,3,seal identification
1702,P522511.2.4,iškun[place]V,iš-⸢kun⸣,V,"['𒅖', '𒆲']",𒅖𒆲,iš-⸢kun⸣,"['complete', 'damaged']",0.25,iškun,šakānu,place,,P522511,2,4,seal identification
1703,P522511.6.1,u,{1}{d}[x-x]+x,u,"['𒁹', '𒀭', 'X', 'X', 'X']",𒁹𒀭XXX,{1}{d}[x-x]+x,"['complete', 'complete', 'missing', 'missing', 'complete']",0.4,,,,,P522511,6,1,seal identification
1704,P522511.6.2,mār[son]N,DUMU,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,P522511,6,2,seal identification
1705,P522511.6.3,+Remanni-ilu[]PN$Remni-ilu,{1}rem₂-ni-DINGIR,PN,"['𒁹', '𒀖', '𒉌', '𒀭']",𒁹𒀖𒉌𒀭,{1}rem₂-ni-DINGIR,"['complete', 'complete', 'complete', 'complete']",0.0,Remni-ilu,Remanni-ilu,1,PN,P522511,6,3,seal identification
1706,P522511.7.1,bētu[estate]N,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,estate,,P522511,7,1,object sold
1707,P522511.7.2,n,58,n,['𒐐𒐍'],𒐐𒐍,58,['complete'],0.0,,,,NUMBER,P522511,7,2,object sold
1708,P522511.7.3,imār[a unit of capacity]N,⸢ANŠE⸣,N,['𒀲'],𒀲,⸢ANŠE⸣,['damaged'],0.5,imār,imēru,a unit of capacity,,P522511,7,3,object sold
1709,P522511.7.4,eqli[field]N,A.ŠA₃,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P522511,7,4,object sold
1710,P522511.7.5,ina[in]PRP,[ina,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,P522511,7,5,object sold
1711,P522511.7.6,mazarūte[(area or state of) cultivation]N,ma-za]-ru-te,N,"['𒈠', '𒍝', '𒊒', '𒋼']",𒈠𒍝𒊒𒋼,[ma-za]-ru-te,"['missing', 'missing', 'complete', 'complete']",0.5,mazarūte,mazrūtu,(area or state of) cultivation,,P522511,7,6,object sold
1712,P522511.8.1,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522511,8,1,object sold
1713,P522511.8.2,+Nuhub[]GN$Nuhubu,{uru}nu-hu-bu,GN,"['𒌷', '𒉡', '𒄷', '𒁍']",𒌷𒉡𒄷𒁍,{URU}nu-hu-bu,"['complete', 'complete', 'complete', 'complete']",0.0,Nuhubu,Nuhub,1,GN,P522511,8,2,object sold
1714,P522511.8.3,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522511,8,3,object sold
1715,P522511.8.4,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522511,8,4,object sold
1716,P522511.8.5,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522511,8,5,object sold
1717,P522511.8.6,u,(x)],u,['X'],X,[x],['missing'],1.0,,,,,P522511,8,6,object sold
1718,P522511.8.7,n,24,n,['𒌋𒌋𒐉'],𒌋𒌋𒐉,24,['complete'],0.0,,,,NUMBER,P522511,8,7,object sold
1719,P522511.8.8,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522511,8,8,object sold
1720,P522511.8.9,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522511,8,9,object sold
1721,P522511.9.1,+Nabu-uznaya[]PN$,{1}{d}AG-GEŠTUG-a-a,PN,"['𒁹', '𒀭', '𒀝', '𒉿', '𒀀', '𒀀']",𒁹𒀭𒀝𒉿𒀀𒀀,{1}{d}AG-GEŠTUG-a-a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-uznaya,Nabu-uznaya,1,PN,P522511,9,1,initiation of transaction
1722,P522511.9.2,ūtappiš[contract]V,u₂-[tap]-⸢piš⸣,V,"['𒌑', '𒋰', '𒄫']",𒌑𒋰𒄫,u₂-[tap]-⸢piš⸣,"['complete', 'missing', 'damaged']",0.5,ūtappiš,epēšu,contract,,P522511,9,2,initiation of transaction
1723,P522511.10.1,isseqe[acquire]V,[i]-se-qe,V,"['𒄿', '𒋛', '𒆥']",𒄿𒋛𒆥,[i]-se-qe,"['missing', 'complete', 'complete']",0.33,isseqe,leqû,acquire,,P522511,10,1,completion of transaction
1724,P522511.10.2,ana[to]PRP,a-na,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,P522511,10,2,completion of transaction
1725,P522511.10.3,+Aššur-belšu[]PN$,{1}[aš]-⸢šur⸣-EN-šu₂,PN,"['𒁹', '𒀸', '𒋩', '𒂗', '𒋙']",𒁹𒀸𒋩𒂗𒋙,{1}[aš]-⸢šur⸣-EN-šu₂,"['complete', 'missing', 'damaged', 'complete', 'complete']",0.3,Aššur-belšu,Aššur-belšu,1,PN,P522511,10,3,completion of transaction
1726,P522511.11.1,+tadānu[give//give]V'V$ittidīni,⸢SUM⸣-ni,V,"['𒋧', '𒉌']",𒋧𒉌,⸢SUM⸣-ni,"['damaged', 'complete']",0.25,ittidīni,tadānu,give,,P522511,11,1,completion of transaction
1727,P522511.11.2,kaspu[money]N,kas₂-pu,N,"['𒁉', '𒁍']",𒁉𒁍,kas₂-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,,P522511,11,2,confirmation of transfer 1
1728,P522511.11.3,gammur[completed]AJ,ga-⸢mur⸣,AJ,"['𒂵', '𒄯']",𒂵𒄯,ga-⸢mur⸣,"['complete', 'damaged']",0.25,gammur,gammuru,completed,,P522511,11,3,confirmation of transfer 1
1729,P522511.11.4,tadini[paid]AJ,ta-di-ni,AJ,"['𒋫', '𒁲', '𒉌']",𒋫𒁲𒉌,ta-di-ni,"['complete', 'complete', 'complete']",0.0,tadini,tadnu,paid,,P522511,11,4,confirmation of transfer 1
1730,P522511.12.1,eqlu[field]N,[A].ŠA₃,N,"['𒀀', '𒊮']",𒀀𒊮,[A].ŠA₃,"['missing', 'complete']",0.5,eqli,eqlu,field,,P522511,12,1,confirmation of transfer 2
1731,P522511.12.2,zaribi[purchased]AJ,za-ri-bi,AJ,"['𒍝', '𒊑', '𒁉']",𒍝𒊑𒁉,za-ri-bi,"['complete', 'complete', 'complete']",0.0,zaribi,zarpu,purchased,,P522511,12,2,confirmation of transfer 2
1732,P522511.12.3,laqi[acquired]AJ,⸢la⸣-qi₂,AJ,"['𒆷', '𒆠']",𒆷𒆠,⸢la⸣-qi₂,"['damaged', 'complete']",0.25,laqi,leqû,acquired,,P522511,12,3,confirmation of transfer 2
1733,P522511.13.1,mannu[whoever]'XP,[man]-⸢nu⸣,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,[man]-⸢nu⸣,"['missing', 'damaged']",0.75,mannu,mannu,whoever,,P522511,13,1,penalties for litigation: contravention
1734,P522511.13.2,ša[who]REL,ša,REL,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,who,,P522511,13,2,penalties for litigation: contravention
1735,P522511.13.3,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522511,13,3,penalties for litigation: contravention
1736,P522511.13.4,urkiš[later]AV,ur-kiš,AV,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,urkiš,urkiš,later,,P522511,13,4,penalties for litigation: contravention
1737,P522511.13.5,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522511,13,5,penalties for litigation: contravention
1738,P522511.13.6,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522511,13,6,penalties for litigation: contravention
1739,P522511.13.7,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522511,13,7,penalties for litigation: contravention
1740,P522511.13.8,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522511,13,8,penalties for litigation: contravention
1741,P522511.14.1,lū[may]MOD,[lu]-u₂,MOD,"['𒇻', '𒌑']",𒇻𒌑,[lu]-u₂,"['missing', 'complete']",0.5,lū,lū,may,,P522511,14,1,penalties for litigation: contravention
1742,P522511.14.2,u,{1}⸢x-(x)-DU₃,u,"['𒁹', 'X', 'X', '𒆕']",𒁹XX𒆕,{1}⸢x-x⸣-DU₃,"['complete', 'damaged', 'damaged', 'complete']",0.25,,,,,P522511,14,2,penalties for litigation: contravention
1743,P522511.14.3,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522511,14,3,penalties for litigation: contravention
1744,P522511.14.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522511,14,4,penalties for litigation: contravention
1745,P522511.14.5,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522511,14,5,penalties for litigation: contravention
1746,P522511.15.1,lū[or]CNJ,⸢lu⸣-u₂,CNJ,"['𒇻', '𒌑']",𒇻𒌑,⸢lu⸣-u₂,"['damaged', 'complete']",0.25,lū,lū,or,,P522511,15,1,penalties for litigation: contravention
1747,P522511.15.2,marʾēšu[son]N,DUMU-MEŠ-šu₂,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,marʾēšu,māru,son,,P522511,15,2,penalties for litigation: contravention
1748,P522511.15.3,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522511,15,3,penalties for litigation: contravention
1749,P522511.15.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522511,15,4,penalties for litigation: contravention
1750,P522511.15.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522511,15,5,penalties for litigation: contravention
1751,P522511.15.6,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522511,15,6,penalties for litigation: contravention
1752,P522511.16.1,lū[or]CNJ,⸢lu-u₂⸣,CNJ,"['𒇻', '𒌑']",𒇻𒌑,⸢lu-u₂⸣,"['damaged', 'damaged']",0.5,lū,lū,or,,P522511,16,1,penalties for litigation: contravention
1753,P522511.16.2,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522511,16,2,penalties for litigation: contravention
1754,P522511.16.3,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522511,16,3,penalties for litigation: contravention
1755,P522511.16.4,u,x,u,['X'],X,x,['complete'],0.0,,,,,P522511,16,4,penalties for litigation: contravention
1756,P522511.16.5,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522511,16,5,penalties for litigation: contravention
1757,P522511.16.6,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522511,16,6,penalties for litigation: contravention
