Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
4264,P522515.2.1,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522515,2,1,none
4265,P522515.2.2,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522515,2,2,none
4266,P522515.2.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522515,2,3,none
4267,P522515.2.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522515,2,4,none
4268,P522515.2.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522515,2,5,none
4269,P522515.2.6,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522515,2,6,none
4270,P522515.2.7,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522515,2,7,none
4271,P522515.2.8,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522515,2,8,none
4272,P522515.3.1,kūm[instead of]PRP,[ku]-⸢um,PRP,"['𒆪', '𒌝']",𒆪𒌝,[ku]-⸢um⸣,"['missing', 'damaged']",0.75,kūm,kūm,instead of,,P522515,3,1,seal identification
4273,P522515.3.2,kunukkišunu[seal]N,{na₄⸣}[KIŠIB-šu₂]-⸢nu,N,"['𒉌𒌓', '𒈩', '𒋙', '𒉡']",𒉌𒌓𒈩𒋙𒉡,{⸢NA₄⸣}[KIŠIB-šu₂]-⸢nu⸣,"['damaged', 'missing', 'missing', 'damaged']",0.75,kunukkišunu,kunukku,seal,,P522515,3,2,seal identification
4274,P522515.3.3,ṣupuršunu[fingernail]N,ṣu⸣-[pur-šu₂-nu],N,"['𒍮', '𒁓', '𒋙', '𒉡']",𒍮𒁓𒋙𒉡,⸢ṣu⸣-[pur-šu₂-nu],"['damaged', 'missing', 'missing', 'missing']",0.88,ṣupuršunu,ṣupru,fingernail,,P522515,3,3,seal identification
4275,P522515.7.1,gimru[total]N,PAB,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,P522515,7,1,seal identification
4276,P522515.7.2,n,03,n,['0₃'],0₃,03,['complete'],0.0,,,,NUMBER,P522515,7,2,seal identification
4277,P522515.7.3,bēl[owner]N,⸢EN⸣,N,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,bēl,bēlu,owner,,P522515,7,3,seal identification
4278,P522515.7.4,eqlāti[field]N,[A].⸢ŠA₃⸣-MEŠ,N,"['𒀀', '𒊮', '𒈨𒌍']",𒀀𒊮𒈨𒌍,[A].⸢ŠA₃⸣-MEŠ,"['missing', 'damaged', 'complete']",0.5,eqlāti,eqlu,field,,P522515,7,4,seal identification
4279,P522515.7.5,ṣupur[fingernail]N,ṣu-[pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-[pur],"['complete', 'missing']",0.5,ṣupur,ṣupru,fingernail,,P522515,7,5,seal identification
4280,P522515.7.6,Daya[1]PN,{1}da-ia-a],PN,"['𒁹', '𒁕', '𒅀', '𒀀']",𒁹𒁕𒅀𒀀,{[1]}[da-ia-a],"['missing', 'missing', 'missing', 'missing']",1.0,Daya,Daya,1,PN,P522515,7,6,seal identification
4281,P522515.8.1,ṣupur[fingernail]N,ṣu-[pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-[pur],"['complete', 'missing']",0.5,ṣupur,ṣupru,fingernail,,P522515,8,1,seal identification
