Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
1326,P522525.2.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522525,2,1,seal identification
1327,P522525.2.2,+Burru...[]PN$,{1}bur-ru-⸢x-x⸣,PN,"['𒁹', '𒁓', '𒊒', 'X', 'X']",𒁹𒁓𒊒XX,{1}bur-ru-⸢x-x⸣,"['complete', 'complete', 'complete', 'damaged', 'damaged']",0.2,Burru...,Burru...,1,PN,P522525,2,2,seal identification
1328,P522525.3.1,mār[son]N,DUMU,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,P522525,3,1,seal identification
1329,P522525.3.2,+Mut-uri[]PN$,{1}mu-tu₂-u₂-ri,PN,"['𒁹', '𒈬', '𒌓', '𒌑', '𒊑']",𒁹𒈬𒌓𒌑𒊑,{1}mu-tu₂-u₂-ri,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Mut-uri,Mut-uri,1,PN,P522525,3,2,seal identification
1330,P522525.7.1,bētu[house]N,⸢E₂⸣,N,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,bētu,bītu,house,,P522525,7,1,object sold
1331,P522525.7.2,adru[threshing floor]N,ad-ru,N,"['𒀜', '𒊒']",𒀜𒊒,ad-ru,"['complete', 'complete']",0.0,adru,adru,threshing floor,,P522525,7,2,object sold
1332,P522525.7.3,kiriu[garden]N,{giš}⸢SAR⸣,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}⸢SAR⸣,"['complete', 'damaged']",0.25,kiriu,kirû,garden,,P522525,7,3,object sold
1333,P522525.7.4,būrtu[well]N,PU₂,N,['𒇥'],𒇥,PU₂,['complete'],0.0,būrtu,būrtu,well,,P522525,7,4,object sold
1334,P522525.8.1,ina[in]PRP,ina,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P522525,8,1,object sold
1335,P522525.8.2,+Hisiki...[]GN$,{uru}hi-si-ki-x+[x],GN,"['𒌷', '𒄭', '𒋛', '𒆠', 'X', 'X']",𒌷𒄭𒋛𒆠XX,{URU}hi-si-ki-x+[x],"['complete', 'complete', 'complete', 'complete', 'complete', 'missing']",0.17,Hisiki...,Hisiki...,1,GN,P522525,8,2,object sold
1336,P522525.9.1,uppišma[contract]V,up-piš-ma,V,"['𒌒', '𒄫', '𒈠']",𒌒𒄫𒈠,up-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,P522525,9,1,initiation of transaction
1337,P522525.9.2,+Nergal-...anni[]PN$,{1}{d}⸢U.GUR⸣-x-a-ni,PN,"['𒁹', '𒀭', '𒌋', '𒄥', 'X', '𒀀', '𒉌']",𒁹𒀭𒌋𒄥X𒀀𒉌,{1}{d}⸢U⸣.⸢GUR⸣-x-a-ni,"['complete', 'complete', 'damaged', 'damaged', 'complete', 'complete', 'complete']",0.14,Nergal-...anni,Nergal-...anni,1,PN,P522525,9,2,initiation of transaction
