Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
3979,P335314.2.1,{⸢na₄}KIŠIB⸣,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}⸢KIŠIB⸣,"['damaged', 'damaged']",0.5,kunuk,kunukku,seal,,P335314,2,1,seal identification
3980,P335314.2.2,{1}qur-⸢di⸣—15—la-mur,Qurdi-Issar-lamur[1]PN$,PN,PN,"['𒁹', '𒄥', '𒁲', '15', '𒆷', '𒄯']",𒁹𒄥𒁲15𒆷𒄯,{1}qur-⸢di⸣-15-la-mur,"['complete', 'complete', 'damaged', 'complete', 'complete', 'complete']",0.08,Qurdi-Issar-lamur,Qurdi-Issar-lamur,1,,P335314,2,2,seal identification
3981,P335314.3.1,{na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P335314,3,1,seal identification
3982,P335314.3.2,{1}I—aš-šur,+Naʾdi-Aššur[]PN$,PN,PN,"['𒁹', '𒄿', '𒀸', '𒋩']",𒁹𒄿𒀸𒋩,{1}I-aš-šur,"['complete', 'complete', 'complete', 'complete']",0.0,Naʾdi-Aššur,Naʾdi-Aššur,1,,P335314,3,2,seal identification
3983,P335314.4.1,⸢PAB⸣,gimru[total]N,,N,['𒉽'],𒉽,⸢PAB⸣,['damaged'],0.5,gimru,gimru,total,,P335314,4,1,seal identification
3984,P335314.4.2,02,n,NUMBER,n,['𒈫'],𒈫,02,['complete'],0.0,,,,,P335314,4,2,seal identification
3985,P335314.4.3,LU₂-MEŠ-e,amēlē[man]N,,N,"['𒇽', '𒈨𒌍', '𒂊']",𒇽𒈨𒌍𒂊,LU₂-MEŠ-e,"['complete', 'complete', 'complete']",0.0,amēlē,awīlu,man,,P335314,4,3,seal identification
3986,P335314.4.4,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335314,4,4,seal identification
3987,P335314.4.5,{giš}SAR,kirie[garden]N,,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,kirie,kirû,garden,,P335314,4,5,seal identification
3988,P335314.4.6,SUM-ni,tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,P335314,4,6,seal identification
