Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
22178,P335356.3.1,E₂,bētu[plot of land]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,,P335356,3,1,object sold
22179,P335356.3.2,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335356,3,2,object sold
22180,P335356.3.3,ANŠE,imārī[a unit of capacity]N,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imārī,imēru,a unit of capacity,,,P335356,3,3,object sold
22181,P335356.3.4,[A.ŠA₃,eqlu[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,[A].[ŠA₃],"['missing', 'missing']",1.0,eqlu,eqlu,field,,,P335356,3,4,object sold
22182,P335356.3.5,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,[SUHUR],['missing'],1.0,ṭēhi,ṭāhu,adjacent to,,,P335356,3,5,object sold
22183,P335356.3.6,KASKAL,hūli[road]N,N,['𒆜'],𒆜,[KASKAL],['missing'],1.0,hūli,hūlu,road,,,P335356,3,6,object sold
22184,P335356.3.7,ša,ša[that]REL,REL,['𒊭'],𒊭,[ša],['missing'],1.0,ša,ša,that,,,P335356,3,7,object sold
22185,P335356.3.8,a-na,ana[to]PRP,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,ana,ana,to,,,P335356,3,8,object sold
22186,P335356.3.9,{uru}x,u,u,"['𒌷', 'x']",𒌷x,{[URU]}[x],"['missing', 'missing']",1.0,,,,,,P335356,3,9,object sold
22187,P335356.3.10,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335356,3,10,object sold
22188,P335356.3.11,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335356,3,11,object sold
22189,P335356.4.1,DU-u-ni,illakūni[lead]V,V,"['𒁺', '𒌋', '𒉌']",𒁺𒌋𒉌,DU-u-ni,"['complete', 'complete', 'complete']",0.0,illakūni,alāku,lead,,,P335356,4,1,object sold
22190,P335356.4.2,PAB,gimru[total]N,N,['𒉽'],𒉽,PAB,['complete'],0.0,gimru,gimru,total,,,P335356,4,2,object sold
22191,P335356.4.3,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335356,4,3,object sold
22192,P335356.4.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335356,4,4,object sold
22193,P335356.4.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335356,4,5,object sold
22194,P335356.4.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335356,4,6,object sold
