Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
4017,P336637.3.1,⸢TA⸣,issu[from+=from]PRP,,PRP,['𒋫'],𒋫,⸢TA⸣,['damaged'],0.5,issu,ištu,from,,P336637,3,1,completion of transaction
4018,P336637.3.2,IGI,pān[front]N,,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,,P336637,3,2,completion of transaction
4019,P336637.3.3,{1}GIN-a⸣-[ni—{d}15,Kinanni-Issar[1]PN,PN,PN,"['𒁹', '𒁺', '𒀀', '𒉌', '𒀭', '15']",𒁹𒁺𒀀𒉌𒀭15,{⸢1⸣}⸢GIN-a⸣-[ni]-{[d]}[15],"['damaged', 'damaged', 'damaged', 'missing', 'missing', 'missing']",0.75,Kinanni-Issar,Kinanni-Issar,1,,P336637,3,3,completion of transaction
4020,P336637.3.4,il-qi,ilqi[purchase]V,,V,"['𒅋', '𒆥']",𒅋𒆥,[il-qi],"['missing', 'missing']",1.0,ilqi,leqû,purchase,,P336637,3,4,completion of transaction
4021,P336637.3.5,kas-pu,kaspu[money]N,,N,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,kaspu,kaspu,money,,P336637,3,5,confirmation of transfer 1
4022,P336637.3.6,gam-mur],gammur[completed]AJ,,AJ,"['𒃵', '𒄯']",𒃵𒄯,[gam-mur],"['missing', 'missing']",1.0,gammur,gammuru,completed,,P336637,3,6,confirmation of transfer 1
4023,P336637.4.1,ta-din-ni,tadnu[given//paid]AJ$tadinni,,AJ,"['𒋫', '𒁷', '𒉌']",𒋫𒁷𒉌,ta-din-ni,"['complete', 'complete', 'complete']",0.0,tadinni,tadnu,paid,,P336637,4,1,confirmation of transfer 1
4024,P336637.4.2,A.⸢ŠA₃⸣,eqlu[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.⸢ŠA₃⸣,"['complete', 'damaged']",0.25,eqlu,eqlu,land,,P336637,4,2,confirmation of transfer 2
4025,P336637.4.3,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P336637,4,3,confirmation of transfer 2
4026,P336637.4.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P336637,4,4,confirmation of transfer 2
