Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
2223,P335334.3.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,3,1,none
2224,P335334.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,3,2,none
2225,P335334.3.3,x]+⸢x⸣,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P335334,3,3,none
2226,P335334.3.4,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,3,4,none
2227,P335334.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,3,5,none
2228,P335334.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,3,6,none
2229,P335334.3.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,3,7,none
2230,P335334.7.1,E₂,bētu[plot of land]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,,P335334,7,1,object sold
2231,P335334.7.2,06,n,n,['𒐋'],𒐋,06,['complete'],0.0,,,,NUMBER,,P335334,7,2,object sold
2232,P335334.7.3,⸢ANŠE⸣,imārī[a unit of capacity]N,N,['𒀲'],𒀲,⸢ANŠE⸣,['damaged'],0.5,imārī,imēru,a unit of capacity,,,P335334,7,3,object sold
2233,P335334.7.4,[A.ŠA₃],eqlu[land]N,N,"['𒀀', '𒊮']",𒀀𒊮,[A].[ŠA₃],"['missing', 'missing']",1.0,eqlu,eqlu,land,,,P335334,7,4,object sold
2234,P335334.8.1,ina,ina[by]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,by,,,P335334,8,1,object sold
2235,P335334.8.2,{giš}BAN₂,sūti[a unit of capacity]N,N,"['𒄑', '𒑏']",𒄑𒑏,{GIŠ}BAN₂,"['complete', 'complete']",0.0,sūti,sūtu,a unit of capacity,,,P335334,8,2,object sold
2236,P335334.8.3,⸢ša⸣,ša[of]DET,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,ša,ša,of,,,P335334,8,3,object sold
2237,P335334.8.4,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,8,4,object sold
2238,P335334.8.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,8,5,object sold
2239,P335334.8.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,8,6,object sold
2240,P335334.9.1,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,,P335334,9,1,object sold
2241,P335334.9.2,E₂,bēti[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēti,bītu,house,,,P335334,9,2,object sold
2242,P335334.9.3,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,9,3,object sold
2243,P335334.9.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,9,4,object sold
2244,P335334.9.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,9,5,object sold
2245,P335334.9.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,9,6,object sold
2246,P335334.10.1,gab-⸢di⸣,gabdi[adjoining to]PRP,PRP,"['𒃮', '𒁲']",𒃮𒁲,gab-⸢di⸣,"['complete', 'damaged']",0.25,gabdi,gabdi,adjoining to,,,P335334,10,1,object sold
2247,P335334.10.2,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,10,2,object sold
2248,P335334.10.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,10,3,object sold
2249,P335334.10.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,10,4,object sold
2250,P335334.10.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,10,5,object sold
2251,P335334.10.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,10,6,object sold
2252,P335334.11.1,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,,P335334,11,1,object sold
2253,P335334.11.2,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,11,2,object sold
2254,P335334.11.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,11,3,object sold
2255,P335334.11.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,11,4,object sold
2256,P335334.11.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,11,5,object sold
2257,P335334.11.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,11,6,object sold
2258,P335334.12.1,gab-⸢di⸣,gabdi[adjoining to]PRP,PRP,"['𒃮', '𒁲']",𒃮𒁲,gab-⸢di⸣,"['complete', 'damaged']",0.25,gabdi,gabdi,adjoining to,,,P335334,12,1,object sold
2259,P335334.12.2,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,12,2,object sold
2260,P335334.12.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,12,3,object sold
2261,P335334.12.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,12,4,object sold
2262,P335334.12.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,12,5,object sold
2263,P335334.12.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,12,6,object sold
2264,P335334.13.1,u₂-piš-[ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-[ma],"['complete', 'complete', 'missing']",0.33,uppišma,epēšu,contract,,,P335334,13,1,initiation of transaction
2265,P335334.13.2,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335334,13,2,initiation of transaction
2266,P335334.13.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,13,3,initiation of transaction
2267,P335334.13.4,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,13,4,initiation of transaction
2268,P335334.14.1,ina,ina[in+=for]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335334,14,1,price
2269,P335334.14.2,ŠA₃,libbi[interior]N,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,,P335334,14,2,price
2270,P335334.14.3,02,n,n,['𒈫'],𒈫,02,['complete'],0.0,,,,NUMBER,,P335334,14,3,price
2271,P335334.14.4,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,14,4,price
2272,P335334.14.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,14,5,price
2273,P335334.14.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,14,6,price
2274,P335334.14.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,14,7,price
2275,P335334.15.1,kas-pu,kaspu[money]N,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,,,P335334,15,1,confirmation of transfer 1
2276,P335334.15.2,gam-[mur,gammur[completed]AJ,AJ,"['𒃵', '𒄯']",𒃵𒄯,gam-[mur],"['complete', 'missing']",0.5,gammur,gammuru,completed,,,P335334,15,2,confirmation of transfer 1
2277,P335334.15.3,ta-din],tadin[paid]AJ,AJ,"['𒋫', '𒁷']",𒋫𒁷,[ta-din],"['missing', 'missing']",1.0,tadin,tadnu,paid,,,P335334,15,3,confirmation of transfer 1
2278,P335334.16.1,A.ŠA₃,eqlu[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,field,,,P335334,16,1,confirmation of transfer 2
2279,P335334.16.2,šu-a-[tu₂,šuātu[that]'DP,IP,"['𒋗', '𒀀', '𒌓']",𒋗𒀀𒌓,šu-a-[tu₂],"['complete', 'complete', 'missing']",0.33,šuātu,šuāti,that,,,P335334,16,2,confirmation of transfer 2
2280,P335334.16.3,za-rip,zarip[purchased]AJ,AJ,"['𒍝', '𒆗']",𒍝𒆗,[za-rip],"['missing', 'missing']",1.0,zarip,zarpu,purchased,,,P335334,16,3,confirmation of transfer 2
2281,P335334.16.4,la-qi],laqi[acquired]AJ,AJ,"['𒆷', '𒆥']",𒆷𒆥,[la-qi],"['missing', 'missing']",1.0,laqi,leqû,acquired,,,P335334,16,4,confirmation of transfer 2
2282,P335334.17.1,tu-a-ru,tuāru[revocation]'N,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,tuāru,târu,revocation,,,P335334,17,1,exclusion of litigation
2283,P335334.17.2,[de-e-nu,dēnu[lawsuit]N,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,[de-e-nu],"['missing', 'missing', 'missing']",1.0,dēnu,dīnu,lawsuit,,,P335334,17,2,exclusion of litigation
2284,P335334.17.3,DUG₄.DUG₄],dabābu[litigation]'N,V,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,dabābu,dabābu,litigation,,,P335334,17,3,exclusion of litigation
2285,P335334.18.1,la-aš₂-šu,laššu[(there) is not]V,V,"['𒆷', '𒀾', '𒋗']",𒆷𒀾𒋗,la-aš₂-šu,"['complete', 'complete', 'complete']",0.0,laššu,laššu,(there) is not,,,P335334,18,1,exclusion of litigation
2286,P335334.18.2,[man-nu,mannu[whoever]'XP,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,[man-nu],"['missing', 'missing']",1.0,mannu,mannu,whoever,,,P335334,18,2,penalties for litigation: contravention
2287,P335334.18.3,ša,ša[that]REL,REL,['𒊭'],𒊭,[ša],['missing'],1.0,ša,ša,that,,,P335334,18,3,penalties for litigation: contravention
2288,P335334.18.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,18,4,penalties for litigation: contravention
2289,P335334.18.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,18,5,penalties for litigation: contravention
2290,P335334.18.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335334,18,6,penalties for litigation: contravention
2291,P335334.19.1,lu-u,lū[may]MOD,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,lū,lū,may,,,P335334,19,1,penalties for litigation: contravention
2292,P335334.19.2,{1}[x,u,u,"['𒁹', 'x']",𒁹x,{1}[x],"['complete', 'missing']",0.5,,,,,,P335334,19,2,penalties for litigation: contravention
