Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
8517,P527213.2.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527213,2,1,seal identification
8518,P527213.2.2,x[1]PN,{m}[x-x-x-(x)],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{m}[x-x-x-x],"['complete', 'missing', 'missing', 'missing', 'missing']",0.8,PN,,P527213,2,2,seal identification
8519,P527213.4.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527213,4,1,seal identification
8520,P527213.4.2,+Umanu[]PN$,{⸢m⸣}u₂-⸢ma⸣-[nu],Umanu,Umanu,1,PN,"['𒁹', '𒌑', '𒈠', '𒉡']",𒁹𒌑𒈠𒉡,{⸢m⸣}u₂-⸢ma⸣-[nu],"['damaged', 'complete', 'damaged', 'missing']",0.5,PN,,P527213,4,2,seal identification
8521,P527213.5.1,gimru[total]N,PAB,gimru,gimru,total,N,['𒉽'],𒉽,PAB,['complete'],0.0,,,P527213,5,1,seal identification
8522,P527213.5.2,n,02,,,,n,['0₂'],0₂,02,['complete'],0.0,NUMBER,,P527213,5,2,seal identification
8523,P527213.5.3,mār[son]N,⸢DUMU⸣,mār,māru,son,N,['𒌉'],𒌉,⸢DUMU⸣,['damaged'],0.5,,,P527213,5,3,seal identification
8524,P527213.5.4,+Adad-aplu-x[]PN$,{m}{d}IM-A-[x-(x)],Adad-aplu-x,Adad-aplu-x,1,PN,"['𒁹', '𒀭', '𒅎', '𒀀', 'X', 'X']",𒁹𒀭𒅎𒀀XX,{m}{d}IM-A-[x-x],"['complete', 'complete', 'complete', 'complete', 'missing', 'missing']",0.33,PN,,P527213,5,4,seal identification
8525,P527213.6.1,kunuk[seal]N,{⸢na₄⸣}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}KIŠIB,"['damaged', 'complete']",0.25,,,P527213,6,1,seal identification
8526,P527213.6.2,+Hala-x[]PN$,{m}ha-la-[x-x],Hala-x,Hala-x,1,PN,"['𒁹', '𒄩', '𒆷', 'X', 'X']",𒁹𒄩𒆷XX,{m}ha-la-[x-x],"['complete', 'complete', 'complete', 'missing', 'missing']",0.4,PN,,P527213,6,2,seal identification
