Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
23978,P335317.2.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P335317,2,1,seal identification
23979,P335317.2.2,{1}pa-ši-i,Paši[1]PN$,PN,"['𒁹', '𒉺', '𒅆', '𒄿']",𒁹𒉺𒅆𒄿,{1}pa-ši-i,"['complete', 'complete', 'complete', 'complete']",0.0,Paši,Paši,1,PN,,P335317,2,2,seal identification
23980,P335317.3.1,DUMU,mār[son]N,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,,P335317,3,1,seal identification
23981,P335317.3.2,{1}i-ba-aš₂-ši—DINGIR-MEŠ-ni,Ibašši-ilani[1]PN$,PN,"['𒁹', '𒄿', '𒁀', '𒀾', '𒅆', '𒀭', '𒈨𒌍', '𒉌']",𒁹𒄿𒁀𒀾𒅆𒀭𒈨𒌍𒉌,{1}i-ba-aš₂-ši-DINGIR-MEŠ-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Ibašši-ilani,Ibašši-ilani,1,PN,,P335317,3,2,seal identification
23982,P335317.4.1,TA@v,issu[from+=from]PRP,PRP,['𒋬'],𒋬,TA@v,['complete'],0.0,issu,ištu,from,,,P335317,4,1,seal identification
23983,P335317.4.2,ŠA₃,libbi[interior]N,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,,P335317,4,2,seal identification
23984,P335317.4.3,{uru}da-a.a-nu—{d}IM,Dayyanu-Adad[1]GN$,GN,"['𒌷', '𒁕', '𒀀', '𒀀', '𒉡', '𒀭', '𒅎']",𒌷𒁕𒀀𒀀𒉡𒀭𒅎,{URU}da-a.a-nu-{d}IM,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Dayyanu-Adad,Dayyanu-Adad,1,GN,,P335317,4,3,seal identification
23985,P335317.5.1,EN,bēl[owner]N,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,,P335317,5,1,seal identification
23986,P335317.5.2,A.ŠA₃,eqli[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,,P335317,5,2,seal identification
23987,P335317.5.3,ta-da-a-ni,tadāni[giving]'N,V,"['𒋫', '𒁕', '𒀀', '𒉌']",𒋫𒁕𒀀𒉌,ta-da-a-ni,"['complete', 'complete', 'complete', 'complete']",0.0,tadāni,tadānu,giving,,,P335317,5,3,seal identification
