Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
9997,P224555.2.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224555,2,1,seal identification
9998,P224555.2.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224555,2,2,seal identification
9999,P224555.2.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224555,2,3,seal identification
10000,P224555.2.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224555,2,4,seal identification
10001,P224555.2.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224555,2,5,seal identification
10002,P224555.2.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224555,2,6,seal identification
10003,P224555.2.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224555,2,7,seal identification
10004,P224555.2.8,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224555,2,8,seal identification
10005,P224555.3.1,ṣupur[fingernail]N,[ṣu-pur,,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu-pur],"['missing', 'missing']",1.0,ṣupur,ṣupru,fingernail,P224555,3,1,seal identification
10006,P224555.3.2,Šamaš-šallim[1]PN,{1}{d}UTU]-⸢šal⸣-lim,PN,PN,"['𒁹', '𒀭', '𒌓', '𒊩', '𒅆']",𒁹𒀭𒌓𒊩𒅆,{[1]}{[d]}[UTU]-⸢šal⸣-lim,"['missing', 'missing', 'missing', 'damaged', 'complete']",0.7,Šamaš-šallim,Šamaš-šallim,1,P224555,3,2,seal identification
10007,P224555.3.3,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224555,3,3,seal identification
10008,P224555.3.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224555,3,4,seal identification
10009,P224555.3.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224555,3,5,seal identification
10010,P224555.3.6,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224555,3,6,seal identification
10011,P224555.4.1,bēlē[owner]N,[EN-MEŠ,,N,"['𒂗', '𒈨𒌍']",𒂗𒈨𒌍,[EN-MEŠ],"['missing', 'missing']",1.0,bēlē,bēlu,owner,P224555,4,1,seal identification
10012,P224555.4.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224555,4,2,seal identification
10013,P224555.4.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224555,4,3,seal identification
10014,P224555.4.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224555,4,4,seal identification
10015,P224555.4.5,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224555,4,5,seal identification
10016,P224555.8.1,bētu[estate]N,[E₂,,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,estate,P224555,8,1,object sold
10017,P224555.8.2,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224555,8,2,object sold
10018,P224555.8.3,imār[a unit of capacity]N,ANŠE,,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imār,imēru,a unit of capacity,P224555,8,3,object sold
10019,P224555.8.4,eqli[land]N,A.ŠA₃.GA,,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,eqli,eqlu,land,P224555,8,4,object sold
10020,P224555.8.5,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224555,8,5,object sold
10021,P224555.8.6,mazarūte[(area or state of) cultivation]N,ma-za-ru-te,,N,"['𒈠', '𒍝', '𒊒', '𒋼']",𒈠𒍝𒊒𒋼,ma-za-ru-te,"['complete', 'complete', 'complete', 'complete']",0.0,mazarūte,mazrūtu,(area or state of) cultivation,P224555,8,6,object sold
10022,P224555.8.7,n,0,NUMBER,n,['0'],0,[0],['missing'],1.0,,,,P224555,8,7,object sold
10023,P224555.9.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224555,9,1,object sold
10024,P224555.9.2,u,x]+x,,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,P224555,9,2,object sold
10025,P224555.9.3,u,ša,,u,['𒊭'],𒊭,ša,['complete'],0.0,,,,P224555,9,3,object sold
10026,P224555.9.4,u,u,,u,['𒌋'],𒌋,u,['complete'],0.0,,,,P224555,9,4,object sold
10027,P224555.9.5,u,ad,,u,['𒀜'],𒀜,ad,['complete'],0.0,,,,P224555,9,5,object sold
10028,P224555.9.6,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224555,9,6,object sold
10029,P224555.9.7,+Kapar-Bel-...[]GN$Kapri-Bel-...,{uru}kap-ri-⸢EN⸣-[x,GN,GN,"['𒌷', '𒆏', '𒊑', '𒂗', 'X']",𒌷𒆏𒊑𒂗X,{URU}kap-ri-⸢EN⸣-[x],"['complete', 'complete', 'complete', 'damaged', 'missing']",0.3,Kapri-Bel-...,Kapar-Bel-...,1,P224555,9,7,object sold
10030,P224555.9.8,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224555,9,8,object sold
10031,P224555.10.1,ina[in]PRP,[ina,,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,P224555,10,1,price
10032,P224555.10.2,libbi[interior]N,ŠA₃]-⸢bi⸣,,N,"['𒊮', '𒁉']",𒊮𒁉,[ŠA₃]-⸢bi⸣,"['missing', 'damaged']",0.75,libbi,libbu,interior,P224555,10,2,price
10033,P224555.10.3,n,01-me-60,NUMBER,n,"['01', '𒈨', '𒐕']",01𒈨𒐕,01-me-60,"['complete', 'complete', 'complete']",0.0,,,,P224555,10,3,price
10034,P224555.10.4,manā[a unit of weight]N,MA.NA,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,P224555,10,4,price
10035,P224555.10.5,siparrī[bronze]N,UD.KA.BAR-[MEŠ],,N,"['𒌓', '𒅗', '𒁇', '𒈨𒌍']",𒌓𒅗𒁇𒈨𒌍,UD.KA.BAR-[MEŠ],"['complete', 'complete', 'complete', 'missing']",0.25,siparrī,siparru,bronze,P224555,10,5,price
10036,P224555.11.1,uppišūma[contract]V,[u₂]-⸢piš⸣-u₂-ma,,V,"['𒌑', '𒄫', '𒌑', '𒈠']",𒌑𒄫𒌑𒈠,[u₂]-⸢piš⸣-u₂-ma,"['missing', 'damaged', 'complete', 'complete']",0.38,uppišūma,epēšu,contract,P224555,11,1,initiation of transaction
10037,P224555.11.2,ana[to]PRP,a-na,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,P224555,11,2,completion of transaction
10038,P224555.11.3,Sin-eṭir[1]PN,{1}{d}30-⸢KAR⸣-[ir],PN,PN,"['𒁹', '𒀭', '𒌍', '𒋼𒀀', '𒅕']",𒁹𒀭𒌍𒋼𒀀𒅕,{1}{d}30-⸢KAR⸣-[ir],"['complete', 'complete', 'complete', 'damaged', 'missing']",0.3,Sin-eṭir,Sin-eṭir,1,P224555,11,3,completion of transaction
10039,P224555.12.1,ša-rēši[eunuch]N,{[lu₂]}⸢SAG⸣,,N,"['𒇽', '𒊕']",𒇽𒊕,{[LU₂]}⸢SAG⸣,"['missing', 'damaged']",0.75,ša-rēši,ša-rēši,eunuch,P224555,12,1,completion of transaction
10040,P224555.12.2,tupšarru[scribe]N,{lu₂}A.BA,,N,"['𒇽', '𒀀', '𒁀']",𒇽𒀀𒁀,{LU₂}A.BA,"['complete', 'complete', 'complete']",0.0,tupšarru,ṭupšarru,scribe,P224555,12,2,completion of transaction
10041,P224555.12.3,ittannu[give]V,i-ta-⸢nu⸣,,V,"['𒄿', '𒋫', '𒉡']",𒄿𒋫𒉡,i-ta-⸢nu⸣,"['complete', 'complete', 'damaged']",0.17,ittannu,tadānu,give,P224555,12,3,completion of transaction
10042,P224555.13.1,kaspu[money]N,[kas]-⸢pu⸣,,N,"['𒆜', '𒁍']",𒆜𒁍,[kas]-⸢pu⸣,"['missing', 'damaged']",0.75,kaspu,kaspu,money,P224555,13,1,confirmation of transfer 1
