Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
1153,P527133.2.1,kunuk[seal]N,{na₄}KIŠIB,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,,P527133,2,1,seal identification
1154,P527133.2.2,+Adda-hati[]PN$,{m}10-ha-te,Adda-hati,Adda-hati,1,PN,"['𒁹', '𒌋', '𒄩', '𒋼']",𒁹𒌋𒄩𒋼,{m}10-ha-te,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527133,2,2,seal identification
1155,P527133.4.1,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,,P527133,4,1,seal identification
1156,P527133.4.2,+Adda-saka[]PN$,{m}10-⸢sa⸣-ka-a,Adda-saka,Adda-saka,1,PN,"['𒁹', '𒌋', '𒊓', '𒅗', '𒀀']",𒁹𒌋𒊓𒅗𒀀,{m}10-⸢sa⸣-ka-a,"['complete', 'complete', 'damaged', 'complete', 'complete']",0.1,PN,,P527133,4,2,seal identification
1157,P527133.5.1,bēl[owner]N,EN,bēl,bēlu,owner,N,['𒂗'],𒂗,EN,['complete'],0.0,,,P527133,5,1,seal identification
1158,P527133.5.2,+eqlu[field]N$eqli,A.⸢ŠA₃.GA⸣,eqli,eqlu,field,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.⸢ŠA₃⸣.⸢GA⸣,"['complete', 'damaged', 'damaged']",0.33,,,P527133,5,2,seal identification
1159,P527133.5.3,+tadānu[give//giving]V'N$tadāni,SUM-⸢ni⸣,tadāni,tadānu,giving,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-⸢ni⸣,"['complete', 'damaged']",0.25,,,P527133,5,3,seal identification
1160,P527133.7.1,+bītu[house//estate]N'N$bētu,E₂,bētu,bītu,estate,N,['𒂍'],𒂍,E₂,['complete'],0.0,,,P527133,7,1,object sold
1161,P527133.7.2,n,03,,,,n,['0₃'],0₃,03,['complete'],0.0,NUMBER,,P527133,7,2,object sold
1162,P527133.7.3,+imēru[unit//a unit of area]N'N$imār,⸢ANŠE⸣,imār,imēru,a unit of area,N,['𒀲'],𒀲,⸢ANŠE⸣,['damaged'],0.5,,,P527133,7,3,object sold
1163,P527133.7.4,+eqlu[field]N$,A.ŠA₃.GA,eqlu,eqlu,field,N,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,,,P527133,7,4,object sold
