Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
5725,P224571.2.1,kūm[instead of]PRP,⸢ku-um⸣,,PRP,"['𒆪', '𒌝']",𒆪𒌝,⸢ku-um⸣,"['damaged', 'damaged']",0.5,kūm,kūm,instead of,P224571,2,1,seal identification
5726,P224571.2.2,kunukkīšu[seal]N,{na₄}KIŠIB-šu₂,,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{NA₄}KIŠIB-šu₂,"['complete', 'complete', 'complete']",0.0,kunukkīšu,kunukku,seal,P224571,2,2,seal identification
5727,P224571.2.3,ṣupuršu[fingernail]N,ṣu-pur-šu₂,,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,ṣu-pur-šu₂,"['complete', 'complete', 'complete']",0.0,ṣupuršu,ṣupru,fingernail,P224571,2,3,seal identification
5728,P224571.2.4,iškun[place]V,iš-kun,,V,"['𒅖', '𒆲']",𒅖𒆲,iš-kun,"['complete', 'complete']",0.0,iškun,šakānu,place,P224571,2,4,seal identification
5729,P224571.6.1,ṣupur[fingernail]N,ṣu-⸢pur⸣,,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-⸢pur⸣,"['complete', 'damaged']",0.25,ṣupur,ṣupru,fingernail,P224571,6,1,seal identification
5730,P224571.6.2,+Ilu-eppaš[]PN$,{1}DINGIR-DU₃-aš₂,PN,PN,"['𒁹', '𒀭', '𒆕', '𒀾']",𒁹𒀭𒆕𒀾,{1}DINGIR-DU₃-aš₂,"['complete', 'complete', 'complete', 'complete']",0.0,Ilu-eppaš,Ilu-eppaš,1,P224571,6,2,seal identification
5731,P224571.6.3,ša-rēši[eunuch]N,{lu₂}SAG,,N,"['𒇽', '𒊕']",𒇽𒊕,{LU₂}SAG,"['complete', 'complete']",0.0,ša-rēši,ša-rēši,eunuch,P224571,6,3,seal identification
5732,P224571.6.4,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P224571,6,4,seal identification
5733,P224571.6.5,rab[big one]N&ša-rēši[eunuch]N,{⸢lu₂⸣}[GAL-SAG],,N,"['𒇽', '𒃲', '𒊕']",𒇽𒃲𒊕,{⸢LU₂⸣}[GAL-SAG],"['damaged', 'missing', 'missing']",0.83,rab,rabû,big one,P224571,6,5,seal identification
5735,P224571.7.1,bētu[estate]N,⸢E₂,,N,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,bētu,bītu,estate,P224571,7,1,object sold
5736,P224571.7.2,n,60,NUMBER,n,['𒐕'],𒐕,⸢60⸣,['damaged'],0.5,,,,P224571,7,2,object sold
5737,P224571.7.3,imār[a unit of capacity]N,ANŠE,,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imār,imēru,a unit of capacity,P224571,7,3,object sold
5738,P224571.7.4,eqli[field]N,A.ŠA₃,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,P224571,7,4,object sold
5739,P224571.7.5,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224571,7,5,object sold
5740,P224571.7.6,mazarūti[(area or state of) cultivation]N,ma-[za]-⸢ru⸣-ti,,N,"['𒈠', '𒍝', '𒊒', '𒋾']",𒈠𒍝𒊒𒋾,ma-[za]-⸢ru⸣-ti,"['complete', 'missing', 'damaged', 'complete']",0.38,mazarūti,mazrūtu,(area or state of) cultivation,P224571,7,6,object sold
5741,P224571.8.1,ina[by]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,by,P224571,8,1,object sold
5742,P224571.8.2,libbi[interior]N,ŠA₃,,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,P224571,8,2,object sold
5743,P224571.8.3,sūti[a unit of capacity]N,{giš}BAN₂,,N,"['𒄑', '𒑏']",𒄑𒑏,{GIŠ}BAN₂,"['complete', 'complete']",0.0,sūti,sūtu,a unit of capacity,P224571,8,3,object sold
5744,P224571.8.4,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P224571,8,4,object sold
5745,P224571.8.5,n,10,NUMBER,n,['𒌋'],𒌋,10,['complete'],0.0,,,,P224571,8,5,object sold
