Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
22906,P335319.2.1,[ku]-um,kūm[instead of]PRP,,PRP,"['𒆪', '𒌝']",𒆪𒌝,[ku]-um,"['missing', 'complete']",0.5,kūm,kūm,instead of,,P335319,2,1,seal identification
22907,P335319.2.2,{na₄}KIŠIB-⸢šu₂⸣,kunukkīšu[seal]N,,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{NA₄}KIŠIB-⸢šu₂⸣,"['complete', 'complete', 'damaged']",0.17,kunukkīšu,kunukku,seal,,P335319,2,2,seal identification
22908,P335319.2.3,[ṣu-pur-šu₂,ṣupuršu[fingernail]N,,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,[ṣu-pur-šu₂],"['missing', 'missing', 'missing']",1.0,ṣupuršu,ṣupru,fingernail,,P335319,2,3,seal identification
22909,P335319.2.4,GAR-un],iškun[place]V,,V,"['𒃻', '𒌦']",𒃻𒌦,[GAR-un],"['missing', 'missing']",1.0,iškun,šakānu,place,,P335319,2,4,seal identification
22910,P335319.3.1,ṣu-pur,ṣupur[fingernail]N,,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P335319,3,1,seal identification
22911,P335319.3.2,{1}ha-sa-⸢bu⸣,Hasabu[1]PN$,PN,PN,"['𒁹', '𒄩', '𒊓', '𒁍']",𒁹𒄩𒊓𒁍,{1}ha-sa-⸢bu⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,Hasabu,Hasabu,1,,P335319,3,2,seal identification
22912,P335319.3.3,{[lu₂v}x,u,,u,"['𒇽', 'x']",𒇽x,{[LU₂~v]}[x],"['missing', 'missing']",1.0,,,,,P335319,3,3,seal identification
22913,P335319.3.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335319,3,4,seal identification
22914,P335319.3.5,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335319,3,5,seal identification
22915,P335319.4.1,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335319,4,1,seal identification
22916,P335319.4.2,A.ŠA₃,eqli[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,land,,P335319,4,2,seal identification
22917,P335319.4.3,[SUM-ni],tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,[SUM-ni],"['missing', 'missing']",1.0,tadāni,tadānu,giving,,P335319,4,3,seal identification
22918,P335319.8.1,⸢E₂,bētu[plot of land]N,,N,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,bētu,bītu,plot of land,,P335319,8,1,object sold
22919,P335319.8.2,20,n,NUMBER,n,['𒌋𒌋'],𒌋𒌋,⸢20⸣,['damaged'],0.5,,,,,P335319,8,2,object sold
22920,P335319.8.3,ANŠE,imārī[a unit of capacity]N,,N,['𒀲'],𒀲,⸢ANŠE⸣,['damaged'],0.5,imārī,imēru,a unit of capacity,,P335319,8,3,object sold
22921,P335319.8.4,A.ŠA₃⸣,eqlu[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,⸢A⸣.⸢ŠA₃⸣,"['damaged', 'damaged']",0.5,eqlu,eqlu,land,,P335319,8,4,object sold
22922,P335319.8.5,ina,ina[in]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335319,8,5,object sold
22923,P335319.8.6,{uru}⸢ni⸣-[x,u,,u,"['𒌷', '𒉌', 'x']",𒌷𒉌x,{URU}⸢ni⸣-[x],"['complete', 'damaged', 'missing']",0.5,,,,,P335319,8,6,object sold
