Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
2338,P522531.2.1,kūm[instead of]PRP,[ku-um],PRP,"['𒆪', '𒌝']",𒆪𒌝,[ku-um],"['missing', 'missing']",1.0,kūm,kūm,instead of,,P522531,2,1,seal identification
2339,P522531.2.2,kunukkišunu[seal]N,{⸢na₄}KIŠIB⸣-šu₂-nu,N,"['𒉌𒌓', '𒈩', '𒋙', '𒉡']",𒉌𒌓𒈩𒋙𒉡,{⸢NA₄⸣}⸢KIŠIB⸣-šu₂-nu,"['damaged', 'damaged', 'complete', 'complete']",0.25,kunukkišunu,kunukku,seal,,P522531,2,2,seal identification
2340,P522531.2.3,ṣupuršunu[fingernail]N,ṣu-pur-[šu₂-nu],N,"['𒍮', '𒁓', '𒋙', '𒉡']",𒍮𒁓𒋙𒉡,ṣu-pur-[šu₂-nu],"['complete', 'complete', 'missing', 'missing']",0.5,ṣupuršunu,ṣupru,fingernail,,P522531,2,3,seal identification
2341,P522531.3.1,iškunu[place]V,⸢iš⸣-ku-⸢nu⸣,V,"['𒅖', '𒆪', '𒉡']",𒅖𒆪𒉡,⸢iš⸣-ku-⸢nu⸣,"['damaged', 'complete', 'damaged']",0.33,iškunu,šakānu,place,,P522531,3,1,seal identification
2342,P522531.7.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522531,7,1,seal identification
2343,P522531.7.2,+Ipparšidu[]PN$Paršidu,{1}par₂-ši-du,PN,"['𒁹', '𒁇', '𒅆', '𒁺']",𒁹𒁇𒅆𒁺,{1}par₂-ši-du,"['complete', 'complete', 'complete', 'complete']",0.0,Paršidu,Ipparšidu,1,PN,P522531,7,2,seal identification
2344,P522531.7.3,u,0,u,['0'],0,[0],['missing'],1.0,,,,,P522531,7,3,seal identification
2345,P522531.8.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522531,8,1,seal identification
2346,P522531.8.2,+Ilu-qur...[]PN$,{1}DINGIR-qur-[x-(x)],PN,"['𒁹', '𒀭', '𒄥', 'X', 'X']",𒁹𒀭𒄥XX,{1}DINGIR-qur-[x-x],"['complete', 'complete', 'complete', 'missing', 'missing']",0.4,Ilu-qur...,Ilu-qur...,1,PN,P522531,8,2,seal identification
2347,P522531.9.1,ṣupur[fingernail]N,ṣu-pur,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P522531,9,1,seal identification
2348,P522531.9.2,u,{1}qu-ur-du-[x,u,"['𒁹', '𒄣', '𒌨', '𒁺', 'X']",𒁹𒄣𒌨𒁺X,{1}qu-ur-du-[x],"['complete', 'complete', 'complete', 'complete', 'missing']",0.2,,,,,P522531,9,2,seal identification
2349,P522531.9.3,u,x],u,['X'],X,[x],['missing'],1.0,,,,,P522531,9,3,seal identification
2350,P522531.10.1,mār[son]N,DUMU,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,P522531,10,1,seal identification
2351,P522531.10.2,+Ilu-lamur[]PN$,{1}DINGIR-IGI.⸢LA₂⸣,PN,"['𒁹', '𒀭', '𒅆', '𒇲']",𒁹𒀭𒅆𒇲,{[1]}DINGIR-IGI.⸢LA₂⸣,"['missing', 'complete', 'complete', 'damaged']",0.38,Ilu-lamur,Ilu-lamur,1,PN,P522531,10,2,seal identification
2352,P522531.12.1,bētu[estate]N,E₂,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,estate,,P522531,12,1,object sold
2353,P522531.12.2,n,01,n,['01'],01,01,['complete'],0.0,,,,NUMBER,P522531,12,2,object sold
2354,P522531.12.3,imār[a unit of capacity]N,⸢ANŠE⸣,N,['𒀲'],𒀲,⸢ANŠE⸣,['damaged'],0.5,imār,imēru,a unit of capacity,,P522531,12,3,object sold
2355,P522531.12.4,u,[(x)+01,u,"['X', '01']",X01,[x]+[01],"['missing', 'missing']",1.0,,,,,P522531,12,4,object sold
2356,P522531.12.5,sūt[a unit of capacity]N,BAN₂,N,['𒑏'],𒑏,BAN₂,['complete'],0.0,sūt,sūtu,a unit of capacity,,P522531,12,5,object sold
2357,P522531.12.6,eqli[field]N,A.ŠA₃,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,P522531,12,6,object sold
2358,P522531.12.7,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P522531,12,7,object sold
2359,P522531.12.8,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P522531,12,8,object sold
2360,P522531.12.9,u,(x)],u,['X'],X,[x],['missing'],1.0,,,,,P522531,12,9,object sold
