Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
11720,P335289.2.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P335289,2,1,seal identification
11721,P335289.2.2,{1}SUHUŠ-i,Ubri[1]PN,PN,"['𒁹', '𒁼', '𒄿']",𒁹𒁼𒄿,{1}SUHUŠ-i,"['complete', 'complete', 'complete']",0.0,Ubri,Ubri,1,PN,,P335289,2,2,seal identification
11722,P335289.3.1,DUMU,mār[son]N,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,,,P335289,3,1,seal identification
11723,P335289.3.2,{1}ha-la-id-di,Halaiddi[1]PN$,PN,"['𒁹', '𒄩', '𒆷', '𒀉', '𒁲']",𒁹𒄩𒆷𒀉𒁲,{1}ha-la-id-di,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Halaiddi,Halaiddi,1,PN,,P335289,3,2,seal identification
11724,P335289.4.1,EN,bēl[owner]N,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,,P335289,4,1,seal identification
11725,P335289.4.2,E₂,!bēti[house]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēti,bītu,house,,,P335289,4,2,seal identification
11726,P335289.4.3,ta-da-ni,tadāni[giving]'N,V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,ta-da-ni,"['complete', 'complete', 'complete']",0.0,tadāni,tadānu,giving,,,P335289,4,3,seal identification
11727,P335289.10.1,IGI,šību[witness]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,,P335289,10,1,witness
11728,P335289.10.2,{1}hi-ri-ṣa-a-[a],Hiriṣayu[1]PN$Hiriṣaya,PN,"['𒁹', '𒄭', '𒊑', '𒍝', '𒀀', '𒀀']",𒁹𒄭𒊑𒍝𒀀𒀀,{1}hi-ri-ṣa-a-[a],"['complete', 'complete', 'complete', 'complete', 'complete', 'missing']",0.17,Hiriṣaya,Hiriṣayu,1,PN,,P335289,10,2,witness
11729,P335289.10.3,{lu₂}[I₃.DU₈],atû[gatekeeper]N,N,"['𒇽', '𒉌', '𒂃']",𒇽𒉌𒂃,{LU₂}[I₃].[DU₈],"['complete', 'missing', 'missing']",0.67,atû,atû,gatekeeper,,,P335289,10,3,witness
11730,P335289.11.1,IGI,šību[witness]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,,P335289,11,1,witness
11731,P335289.11.2,{1}ZU-te—DINGIR,Lit-ili[1]PN$Lite-ili,PN,"['𒁹', '𒍪', '𒋼', '𒀭']",𒁹𒍪𒋼𒀭,{1}ZU-te-DINGIR,"['complete', 'complete', 'complete', 'complete']",0.0,Lite-ili,Lit-ili,1,PN,,P335289,11,2,witness
11732,P335289.11.3,{lu₂}⸢da⸣-[a.a]-⸢li⸣,dayālī[scout]N,N,"['𒇽', '𒁕', '𒀀', '𒀀', '𒇷']",𒇽𒁕𒀀𒀀𒇷,{LU₂}⸢da⸣-[a].[a]-⸢li⸣,"['complete', 'damaged', 'missing', 'missing', 'damaged']",0.6,dayālī,dayyālu,scout,,,P335289,11,3,witness
11733,P335289.12.1,IGI,šību[witness]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,,P335289,12,1,witness
11734,P335289.12.2,{1}aq-da-aš₂—DINGIR,Aqdaš-il[1]PN$,PN,"['𒁹', '𒀝', '𒁕', '𒀾', '𒀭']",𒁹𒀝𒁕𒀾𒀭,{1}aq-da-aš₂-DINGIR,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Aqdaš-il,Aqdaš-il,1,PN,,P335289,12,2,witness
11735,P335289.12.3,{lu₂}BAPPIR,sīrāšû[brewer]N$,N,"['𒇽', '𒋋']",𒇽𒋋,{LU₂}BAPPIR,"['complete', 'complete']",0.0,sīrāšû,sīrāšû,brewer,,,P335289,12,3,witness
11736,P335289.13.1,IGI,šību[witness]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,,P335289,13,1,witness
11737,P335289.13.2,{1}AD—ul—ZU,Abu-ul-idi[1]PN,PN,"['𒁹', '𒀜', '𒌌', '𒍪']",𒁹𒀜𒌌𒍪,{1}AD-ul-ZU,"['complete', 'complete', 'complete', 'complete']",0.0,Abu-ul-idi,Abu-ul-idi,1,PN,,P335289,13,2,witness
11738,P335289.14.1,IGI,šību[witness]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,,P335289,14,1,witness
11739,P335289.14.2,{1}ZALAG₂—{d}UTU,Nur-Šamaš[1]PN$,PN,"['𒁹', '𒂟', '𒀭', '𒌓']",𒁹𒂟𒀭𒌓,{1}ZALAG₂-{d}UTU,"['complete', 'complete', 'complete', 'complete']",0.0,Nur-Šamaš,Nur-Šamaš,1,PN,,P335289,14,2,witness
11740,P335289.14.3,{lu₂}SIMUG.KUG.GI,ṣarrāpu[goldsmith]N,N,"['𒇽', '𒌣', '𒆬', '𒄀']",𒇽𒌣𒆬𒄀,{LU₂}SIMUG.KUG.GI,"['complete', 'complete', 'complete', 'complete']",0.0,ṣarrāpu,ṣarrāpu,goldsmith,,,P335289,14,3,witness
