Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
23187,P335938.2.1,ṣu-pur,ṣupur[fingernail]N,,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P335938,2,1,seal identification
23188,P335938.2.2,{1}se—da-⸢la⸣-[a],Seʾ-dala[1]PN$,PN,PN,"['𒁹', '𒋛', '𒁕', '𒆷', '𒀀']",𒁹𒋛𒁕𒆷𒀀,{1}se-da-⸢la⸣-[a],"['complete', 'complete', 'complete', 'damaged', 'missing']",0.3,Seʾ-dala,Seʾ-dala,1,,P335938,2,2,seal identification
23189,P335938.3.1,ṣu-pur,ṣupur[fingernail]N,,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,,P335938,3,1,seal identification
23190,P335938.3.2,{1}30—I,Sin-naʾdi[1]PN,PN,PN,"['𒁹', '𒌍', '𒄿']",𒁹𒌍𒄿,{1}30-I,"['complete', 'complete', 'complete']",0.0,Sin-naʾdi,Sin-naʾdi,1,,P335938,3,2,seal identification
23191,P335938.3.3,PAB-[šu₂],ahūšu[brother]N,,N,"['𒉽', '𒋙']",𒉽𒋙,PAB-[šu₂],"['complete', 'missing']",0.5,ahūšu,ahu,brother,,P335938,3,3,seal identification
23192,P335938.4.1,EN,bēlu[lord//owner]N$bēl,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335938,4,1,seal identification
23193,P335938.4.2,A.ŠA₃,eqlu[field//land]N$eqli,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,land,,P335938,4,2,seal identification
23194,P335938.4.3,ta-da-ni,tadānu[give//giving]'N$tadāni,,V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,ta-da-ni,"['complete', 'complete', 'complete']",0.0,tadāni,tadānu,giving,,P335938,4,3,seal identification
23195,P335938.8.1,E₂,bītu[house//plot of land]N$bētu,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,P335938,8,1,object sold
23196,P335938.8.2,02,n,NUMBER,n,['𒈫'],𒈫,02,['complete'],0.0,,,,,P335938,8,2,object sold
23197,P335938.8.3,ANŠE,imārī[a unit of area]N,,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imārī,imēru,a unit of area,,P335938,8,3,object sold
23198,P335938.8.4,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335938,8,4,object sold
23199,P335938.8.5,{1}se—dal₃-a,Seʾ-dala[1]PN$,PN,PN,"['𒁹', '𒋛', '𒀸', '𒀀']",𒁹𒋛𒀸𒀀,{[1]}se-dal₃-a,"['missing', 'complete', 'complete', 'complete']",0.25,Seʾ-dala,Seʾ-dala,1,,P335938,8,5,object sold
23200,P335938.8.6,ša,ša[of]DET,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,P335938,8,6,object sold
23201,P335938.8.7,{1}30—I,Sin-naʾdi[1]PN,PN,PN,"['𒁹', '𒌍', '𒄿']",𒁹𒌍𒄿,{1}30-I,"['complete', 'complete', 'complete']",0.0,Sin-naʾdi,Sin-naʾdi,1,,P335938,8,7,object sold
23202,P335938.9.1,ina,ina[in]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335938,9,1,object sold
23203,P335938.9.2,{uru}{1}me-ze-e,Meze[1]GN$,GN,GN,"['𒌷', '𒁹', '𒈨', '𒍣', '𒂊']",𒌷𒁹𒈨𒍣𒂊,{URU}{1}me-ze-e,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Meze,Meze,1,,P335938,9,2,object sold
23204,P335938.9.3,up-piš-ma,epēšu[do//contract]V$uppišma,,V,"['𒌒', '𒄫', '𒈠']",𒌒𒄫𒈠,up-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,P335938,9,3,initiation of transaction
23205,P335938.9.4,o,u,,u,['o'],o,o,['complete'],0.0,,,,,P335938,9,4,initiation of transaction
23206,P335938.10.1,{lu₂v}SAG,ša-rēši[eunuch]N,,N,"['𒇽', '𒊕']",𒇽𒊕,{LU₂~v}SAG,"['complete', 'complete']",0.0,ša-rēši,ša-rēši,eunuch,,P335938,10,1,initiation of transaction
23207,P335938.10.2,ina,ina[in+=for]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335938,10,2,price
23208,P335938.10.3,ŠA₃,libbi[interior]N,,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,P335938,10,3,price
23209,P335938.10.4,05,n,NUMBER,n,['𒐊'],𒐊,05,['complete'],0.0,,,,,P335938,10,4,price
23210,P335938.10.5,GIN₂,šiqlī[a unit of weight]N,,N,['𒂆'],𒂆,GIN₂,['complete'],0.0,šiqlī,šiqlu,a unit of weight,,P335938,10,5,price
23211,P335938.10.6,KUG.UD,ṣarpi[silver]N,,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpi,ṣarpu,silver,,P335938,10,6,price
