Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
299,P428832.2.1,kūm[instead of]PRP,ku-um,,PRP,"['𒆪', '𒌝']",𒆪𒌝,ku-um,"['complete', 'complete']",0.0,kūm,kūm,instead of,P428832,2,1,seal identification
300,P428832.2.2,kunukkīšu[seal]N,{na₄}KIŠIB-šu₂,,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{NA₄}KIŠIB-šu₂,"['complete', 'complete', 'complete']",0.0,kunukkīšu,kunukku,seal,P428832,2,2,seal identification
301,P428832.2.3,ṣubaršu[fingernail]N,ṣu-bar-šu₂,,N,"['𒍮', '𒁇', '𒋙']",𒍮𒁇𒋙,ṣu-bar-šu₂,"['complete', 'complete', 'complete']",0.0,ṣubaršu,ṣupru,fingernail,P428832,2,3,seal identification
302,P428832.2.4,iškun[place]V,iš-⸢kun⸣,,V,"['𒅖', '𒆲']",𒅖𒆲,iš-⸢kun⸣,"['complete', 'damaged']",0.25,iškun,šakānu,place,P428832,2,4,seal identification
303,P428832.4.1,+Meniʾ[]PN$,{1}me-ni-iʾ,PN,PN,"['𒁹', '𒈨', '𒉌', '𒀪']",𒁹𒈨𒉌𒀪,{1}me-ni-iʾ,"['complete', 'complete', 'complete', 'complete']",0.0,Meniʾ,Meniʾ,1,P428832,4,1,seal identification
304,P428832.4.2,bētu[house]N,E₂,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,house,P428832,4,2,object sold
305,P428832.4.3,epšu[built]AJ,ep-šu₂,,AJ,"['𒅁', '𒋙']",𒅁𒋙,ep-šu₂,"['complete', 'complete']",0.0,epšu,epšu,built,P428832,4,3,object sold
306,P428832.5.1,adi[with]PRP,a-di,,PRP,"['𒀀', '𒁲']",𒀀𒁲,a-di,"['complete', 'complete']",0.0,adi,adi,with,P428832,5,1,object sold
307,P428832.5.2,gušūrīšu[log]N,{giš}UR₃-MEŠ-šu₂,,N,"['𒄑', '𒃡', '𒈨𒌍', '𒋙']",𒄑𒃡𒈨𒌍𒋙,{GIŠ}UR₃-MEŠ-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,gušūrīšu,gušūru,log,P428832,5,2,object sold
308,P428832.6.1,+Aššur-taklak[]PN$,{1}aš-šur-tak₃-lak,PN,PN,"['𒁹', '𒀸', '𒋩', '𒉌𒌓', '𒋃']",𒁹𒀸𒋩𒉌𒌓𒋃,{1}aš-šur-tak₃-lak,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Aššur-taklak,Aššur-taklak,1,P428832,6,1,initiation of transaction
309,P428832.6.2,+rabû[big one]N$rab&+bītu[house]N$bēti,{lu₂}GAL-E₂,,N,"['𒇽', '𒃲', '𒂍']",𒇽𒃲𒂍,{LU₂}GAL-E₂,"['complete', 'complete', 'complete']",0.0,rab,rabû,big one,P428832,6,2,initiation of transaction
311,P428832.7.1,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P428832,7,1,price
312,P428832.7.2,libbi[interior]N,ŠA₃,,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,P428832,7,2,price
313,P428832.7.3,n,40,NUMBER,n,['𒐏'],𒐏,40,['complete'],0.0,,,,P428832,7,3,price
314,P428832.7.4,manā[a unit of weight]N,⸢MA.NA⸣,,N,"['𒈠', '𒈾']",𒈠𒈾,⸢MA⸣.⸢NA⸣,"['damaged', 'damaged']",0.5,manā,manû,a unit of weight,P428832,7,4,price
315,P428832.7.5,erî[copper]N,URUDU-MEŠ,,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU-MEŠ,"['complete', 'complete']",0.0,erî,erû,copper,P428832,7,5,price
316,P428832.8.1,ūtappiš[contract]V,u₂-tap-piš,,V,"['𒌑', '𒋰', '𒄫']",𒌑𒋰𒄫,u₂-tap-piš,"['complete', 'complete', 'complete']",0.0,ūtappiš,epēšu,contract,P428832,8,1,initiation of transaction
317,P428832.8.2,issiqi[purchase]V,i-si-qi,,V,"['𒄿', '𒋛', '𒆥']",𒄿𒋛𒆥,i-si-qi,"['complete', 'complete', 'complete']",0.0,issiqi,leqû,purchase,P428832,8,2,confirmation of transfer 2
318,P428832.8.3,kaspu[money]N,kas₂-pu,,N,"['𒁉', '𒁍']",𒁉𒁍,kas₂-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,P428832,8,3,confirmation of transfer 1
319,P428832.9.1,gammur[completed]AJ,ga-mur,,AJ,"['𒂵', '𒄯']",𒂵𒄯,ga-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,P428832,9,1,confirmation of transfer 1
320,P428832.9.2,tadin[paid]AJ,ta-(din),,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,tadin,tadnu,paid,P428832,9,2,confirmation of transfer 1
321,P428832.9.3,bētu[house]N,E₂,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,house,P428832,9,3,confirmation of transfer 2
322,P428832.9.4,zarip[purchased]AJ,za-rip,,AJ,"['𒍝', '𒆗']",𒍝𒆗,za-rip,"['complete', 'complete']",0.0,zarip,zarpu,purchased,P428832,9,4,confirmation of transfer 2
323,P428832.10.1,laqqi[acquired]AJ,laq-qi₂,,AJ,"['𒋃', '𒆠']",𒋃𒆠,laq-qi₂,"['complete', 'complete']",0.0,laqqi,leqû,acquired,P428832,10,1,confirmation of transfer 2
324,P428832.10.2,tuāru[revocation]'N,tu-a-ru,,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,tuāru,târu,revocation,P428832,10,2,exclusion of litigation
325,P428832.10.3,dabābu[litigation]'N,DUG₄.DUG₄,,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,dabābu,dabābu,litigation,P428832,10,3,exclusion of litigation
326,P428832.10.4,laššu[(there) is not]V,la-šu₂,,V,"['𒆷', '𒋙']",𒆷𒋙,la-šu₂,"['complete', 'complete']",0.0,laššu,laššu,(there) is not,P428832,10,4,exclusion of litigation
327,P428832.11.1,mannu[whoever]'XP,man-nu,,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,mannu,mannu,whoever,P428832,11,1,penalties for litigation: contravention
328,P428832.11.2,ša[who]REL,ša₂,,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,who,P428832,11,2,penalties for litigation: contravention
329,P428832.11.3,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P428832,11,3,penalties for litigation: contravention
330,P428832.11.4,urkiš[later]AV,ur-kiš,,AV,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,urkiš,urkiš,later,P428832,11,4,penalties for litigation: contravention
331,P428832.11.5,issi[with]PRP,TA,,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issi,išti,with,P428832,11,5,penalties for litigation: contravention
332,P428832.11.6,Aššur-taklak[1]PN,{1}aš-šur-tak₃-lak,PN,PN,"['𒁹', '𒀸', '𒋩', '𒉌𒌓', '𒋃']",𒁹𒀸𒋩𒉌𒌓𒋃,{1}aš-šur-tak₃-lak,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Aššur-taklak,Aššur-taklak,1,P428832,11,6,penalties for litigation: contravention
333,P428832.12.1,lū[or]CNJ,lu-u,,CNJ,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,lū,lū,or,P428832,12,1,penalties for litigation: contravention
334,P428832.12.2,Meniʾ[1]PN,{1}me-ni-iʾ,PN,PN,"['𒁹', '𒈨', '𒉌', '𒀪']",𒁹𒈨𒉌𒀪,{1}me-ni-iʾ,"['complete', 'complete', 'complete', 'complete']",0.0,Meniʾ,Meniʾ,1,P428832,12,2,penalties for litigation: contravention
335,P428832.12.3,lū[or]CNJ,lu-u,,CNJ,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,lū,lū,or,P428832,12,3,penalties for litigation: contravention
336,P428832.12.4,marʾēšu[son]N,DUMU-MEŠ-šu₂,,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,marʾēšu,māru,son,P428832,12,4,penalties for litigation: contravention
