Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word,annotation
1360,P514291.13.3,šattu[year]N$šatti,MU.AN.NA,šatti,šattu,year,N,"['𒈬', '𒀭', '𒈾']",𒈬𒀭𒈾,MU.AN.NA,"['complete', 'complete', 'complete']",0.0,,P514291,13,3,other clauses
1361,P514291.13.4,kî[like]PRP,⸢ki⸣-[i,kî,kī,like,PRP,"['𒆠', '𒄿']",𒆠𒄿,⸢ki⸣-[i],"['damaged', 'missing']",0.75,,P514291,13,4,other clauses
1362,P514291.13.5,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,[ša],['missing'],1.0,,P514291,13,5,other clauses
1363,P514291.13.6,n,1,,,,n,['𒁹'],𒁹,[1],['missing'],1.0,NUMBER,P514291,13,6,other clauses
1364,P514291.13.7,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,,P514291,13,7,other clauses
1365,P514291.13.8,erî[copper]N,URUDU.MEŠ],erî,erû,copper,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,[URUDU].[MEŠ],"['missing', 'missing']",1.0,,P514291,13,8,other clauses
1366,P514291.14.1,n,4,,,,n,['𒐉'],𒐉,4,['complete'],0.0,NUMBER,P514291,14,1,other clauses
1367,P514291.14.2,sūt[a unit of capacity]N,BAN₂,sūt,sūtu,a unit of capacity,N,['𒑏'],𒑏,BAN₂,['complete'],0.0,,P514291,14,2,other clauses
1368,P514291.14.3,kurummāti[barley (ration)]N,ŠE.PAD.MEŠ,kurummāti,kurummutu,barley (ration),N,"['𒊺', '𒉻', '𒈨𒌍']",𒊺𒉻𒈨𒌍,ŠE.PAD.MEŠ,"['complete', 'complete', 'complete']",0.0,,P514291,14,3,other clauses
1369,P514291.14.4,ittalkūni[come]V,DU-u-ni,ittalkūni,alāku,come,V,"['𒁺', '𒌋', '𒉌']",𒁺𒌋𒉌,DU-u-ni,"['complete', 'complete', 'complete']",0.0,,P514291,14,4,other clauses
1370,P514291.14.5,uppišūma[contract]V,u₂-[piš-u₂-ma],uppišūma,epēšu,contract,V,"['𒌑', '𒄫', '𒌑', '𒈠']",𒌑𒄫𒌑𒈠,u₂-[piš-u₂-ma],"['complete', 'missing', 'missing', 'missing']",0.75,,P514291,14,5,initiation of transaction
1371,P514291.15.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514291,15,1,price
1372,P514291.15.2,libbi[interior]N,⸢ŠA₃⸣-bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,⸢ŠA₃⸣-bi,"['damaged', 'complete']",0.25,,P514291,15,2,price
1373,P514291.15.3,n,3,,,,n,['𒐈'],𒐈,3,['complete'],0.0,NUMBER,P514291,15,3,price
1374,P514291.15.4,meʾatu[(one) hundred]NU$mē,ME,mē,meʾatu,(one) hundred,NU,['𒈨'],𒈨,ME,['complete'],0.0,,P514291,15,4,price
1375,P514291.15.5,n,80,,,,n,['𒐕𒌋𒌋'],𒐕𒌋𒌋,⸢80⸣,['damaged'],0.5,NUMBER,P514291,15,5,price
1376,P514291.15.6,manā[a unit of weight]N,MA.NA⸣,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,⸢MA⸣.⸢NA⸣,"['damaged', 'damaged']",0.5,,P514291,15,6,price
1377,P514291.15.7,erî[copper]N,URUDU.HI.A,erî,erû,copper,N,"['𒍏', '𒄭', '𒀀']",𒍏𒄭𒀀,URUDU.HI.A,"['complete', 'complete', 'complete']",0.0,,P514291,15,7,price
1378,P514291.15.8,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,P514291,15,8,none
1379,P514291.15.9,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514291,15,9,none
1380,P514291.15.10,u,x],,,,u,['X'],X,[x],['missing'],1.0,,P514291,15,10,none
1381,P514291.16.1,ana[to]PRP,a-[na],ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-[na],"['complete', 'missing']",0.5,,P514291,16,1,completion of transaction
1382,P514291.16.2,La-tubašanni-Aššur[]PN$,{⸢m⸣}la-tu₂-TEŠ₂-ni-aš+šur,La-tubašanni-Aššur,La-tubašanni-Aššur,1,PN,"['𒁹', '𒆷', '𒌓', '𒌨', '𒉌', '𒀸', '𒋩']",𒁹𒆷𒌓𒌨𒉌𒀸𒋩,{⸢m⸣}la-tu₂-TEŠ₂-ni-aš+šur,"['damaged', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.07,PN,P514291,16,2,completion of transaction
1383,P514291.16.3,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,P514291,16,3,completion of transaction
1384,P514291.16.4,u,{m}⸢x⸣-[x-x-x],,,,u,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{m}⸢x⸣-[x-x-x],"['complete', 'damaged', 'missing', 'missing', 'missing']",0.7,,P514291,16,4,completion of transaction
1385,P514291.17.1,išīmu[buy]V,⸢i⸣-[ši]-⸢mu⸣,išīmu,šâmu,buy,V,"['𒄿', '𒅆', '𒈬']",𒄿𒅆𒈬,⸢i⸣-[ši]-⸢mu⸣,"['damaged', 'missing', 'damaged']",0.67,,P514291,17,1,completion of transaction
1386,P514291.17.2,bētu[house]N,E₂,bētu,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514291,17,2,confirmation of transfer 2
1387,P514291.17.3,šuātu[that]'DP,šu₂-a-tu₂,šuātu,šuāti,that,IP,"['𒋙', '𒀀', '𒌓']",𒋙𒀀𒌓,šu₂-a-tu₂,"['complete', 'complete', 'complete']",0.0,,P514291,17,3,confirmation of transfer 2
1388,P514291.17.4,uppuš[contracted]AJ,up-[pu-uš],uppuš,epšu,contracted,AJ,"['𒌒', '𒁍', '𒍑']",𒌒𒁍𒍑,up-[pu-uš],"['complete', 'missing', 'missing']",0.67,,P514291,17,4,confirmation of transfer 2
1389,P514291.18.1,laqqi[acquired]AJ,⸢laq-qi⸣,laqqi,leqû,acquired,AJ,"['𒋃', '𒆥']",𒋃𒆥,⸢laq-qi⸣,"['damaged', 'damaged']",0.5,,P514291,18,1,confirmation of transfer 2
1390,P514291.18.2,zarip[purchased]AJ,za-rip,zarip,zarpu,purchased,AJ,"['𒍝', '𒆗']",𒍝𒆗,za-rip,"['complete', 'complete']",0.0,,P514291,18,2,confirmation of transfer 2
1391,P514291.18.3,tadnu[given//paid]AJ'AJ$tadin,ta-din,tadin,tadnu,paid,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,,P514291,18,3,confirmation of transfer 2
1392,P514291.18.4,tuāru[revocation]'N,tu-⸢a⸣-[ru,tuāru,târu,revocation,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-⸢a⸣-[ru],"['complete', 'damaged', 'missing']",0.5,,P514291,18,4,exclusion of litigation
1393,P514291.18.5,dēnu[lawsuit]N,de-e-nu,dēnu,dīnu,lawsuit,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,[de-e-nu],"['missing', 'missing', 'missing']",1.0,,P514291,18,5,exclusion of litigation
1394,P514291.18.6,dabābu[litigation]'N,DU₁₁.DU₁₁],dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,[DU₁₁].[DU₁₁],"['missing', 'missing']",1.0,,P514291,18,6,exclusion of litigation
1395,P514291.19.1,lāšu[(there) is not]V,⸢la-a-šu₂⸣,lāšu,laššu,(there) is not,V,"['𒆷', '𒀀', '𒋙']",𒆷𒀀𒋙,⸢la-a-šu₂⸣,"['damaged', 'damaged', 'damaged']",0.5,,P514291,19,1,exclusion of litigation
1396,P514291.19.2,mannu[who?//whoever]QP'XP,man-nu,mannu,mannu,whoever,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,P514291,19,2,penalties for litigation: contravention
1397,P514291.19.3,ša[that]REL,ša,ša,ša,that,REL,['𒊭'],𒊭,ša,['complete'],0.0,,P514291,19,3,penalties for litigation: contravention
1398,P514291.19.4,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514291,19,4,penalties for litigation: contravention
1399,P514291.19.5,urkiš[later]AV,ur-⸢kiš⸣,urkiš,urkiš,later,AV,"['𒌨', '𒆧']",𒌨𒆧,ur-⸢kiš⸣,"['complete', 'damaged']",0.25,,P514291,19,5,penalties for litigation: contravention
1400,P514291.19.6,ina[in]PRP,[ina,ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,P514291,19,6,penalties for litigation: contravention
1401,P514291.19.7,matēma[ever]AV,ma-te-ma],matēma,matīma,ever,AV,"['𒈠', '𒋼', '𒈠']",𒈠𒋼𒈠,[ma-te-ma],"['missing', 'missing', 'missing']",1.0,,P514291,19,7,penalties for litigation: contravention
1402,P514291.20.1,lū[may]MOD,⸢lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,⸢lu-u⸣,"['damaged', 'damaged']",0.5,,P514291,20,1,penalties for litigation: contravention
1403,P514291.20.2,Nabu-mudammiq[1]PN,{m⸣}{d}PA-mu-SIG,Nabu-mudammiq,Nabu-mudammiq,1,PN,"['𒁹', '𒀭', '𒉺', '𒈬', '𒋝']",𒁹𒀭𒉺𒈬𒋝,{⸢m⸣}{d}PA-mu-SIG,"['damaged', 'complete', 'complete', 'complete', 'complete']",0.1,PN,P514291,20,2,penalties for litigation: contravention
1404,P514291.20.3,lū[may]MOD,lu-u,lū,lū,may,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P514291,20,3,penalties for litigation: contravention
1405,P514291.20.4,marʾēšu[son]N,[DUMU.MEŠ-šu₂],marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,[DUMU].[MEŠ-šu₂],"['missing', 'missing', 'missing']",1.0,,P514291,20,4,penalties for litigation: contravention
1406,P514291.20.5,u,⸢x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514291,20,5,penalties for litigation: contravention
1407,P514291.21.1,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,P514291,21,1,penalties for litigation: contravention
1408,P514291.21.2,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514291,21,2,penalties for litigation: contravention
1409,P514291.21.3,u,x],,,,u,['X'],X,[x],['missing'],1.0,,P514291,21,3,penalties for litigation: contravention
1410,P514291.21.4,u,A,,,,u,['𒀀'],𒀀,A,['complete'],0.0,,P514291,21,4,penalties for litigation: contravention
1411,P514291.21.5,u,NU,,,,u,['𒉡'],𒉡,NU,['complete'],0.0,,P514291,21,5,penalties for litigation: contravention
1412,P514291.21.6,u,DA,,,,u,['𒁕'],𒁕,DA,['complete'],0.0,,P514291,21,6,penalties for litigation: contravention
1413,P514291.21.7,u,⸢x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514291,21,7,penalties for litigation: contravention
1414,P514291.21.8,u,[x,,,,u,['X'],X,[x],['missing'],1.0,,P514291,21,8,penalties for litigation: contravention
1415,P514291.21.9,u,x,,,,u,['X'],X,[x],['missing'],1.0,,P514291,21,9,penalties for litigation: contravention
1416,P514291.21.10,u,x],,,,u,['X'],X,[x],['missing'],1.0,,P514291,21,10,penalties for litigation: contravention
1417,P514291.21.11,u,⸢x⸣,,,,u,['X'],X,⸢x⸣,['damaged'],0.5,,P514291,21,11,penalties for litigation: contravention
1418,P514291.23.1,issi[with]PRP,[TA,issi,išti,with,PRP,['𒋫'],𒋫,[TA],['missing'],1.0,,P514291,23,1,penalties for litigation: contravention
1419,P514291.23.2,La-tubašanni-Aššur[]PN$,{m]}⸢la⸣-tu₂-TEŠ₂-ni-aš+šur,La-tubašanni-Aššur,La-tubašanni-Aššur,1,PN,"['𒁹', '𒆷', '𒌓', '𒌨', '𒉌', '𒀸', '𒋩']",𒁹𒆷𒌓𒌨𒉌𒀸𒋩,{[m]}⸢la⸣-tu₂-TEŠ₂-ni-aš+šur,"['missing', 'damaged', 'complete', 'complete', 'complete', 'complete', 'complete']",0.21,PN,P514291,23,2,penalties for litigation: contravention
1420,P514291.23.3,dēnu[lawsuit]N,⸢de⸣-[e-nu,dēnu,dīnu,lawsuit,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,⸢de⸣-[e-nu],"['damaged', 'missing', 'missing']",0.83,,P514291,23,3,penalties for litigation: contravention
1421,P514291.23.4,dabābu[litigation]'N,DU₁₁.DU₁₁],dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,[DU₁₁].[DU₁₁],"['missing', 'missing']",1.0,,P514291,23,4,penalties for litigation: contravention
1422,P514291.24.1,ubtaʾʾūni[seek]V,[ub]-⸢ta⸣-ʾu-u-ni,ubtaʾʾūni,buʾʾû,seek,V,"['𒌒', '𒋫', '𒀪', '𒌋', '𒉌']",𒌒𒋫𒀪𒌋𒉌,[ub]-⸢ta⸣-ʾu-u-ni,"['missing', 'damaged', 'complete', 'complete', 'complete']",0.3,,P514291,24,1,penalties for litigation: contravention
1423,P514291.24.2,mā[saying]PRP,ma-a,mā,mā,saying,PRP,"['𒈠', '𒀀']",𒈠𒀀,ma-a,"['complete', 'complete']",0.0,,P514291,24,2,penalties for litigation: contravention
1424,P514291.24.3,bētu[house]N,E₂,bētu,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514291,24,3,penalties for litigation: contravention
1425,P514291.24.4,abīni[father]N,AD-ni,abīni,abu,father,N,"['𒀜', '𒉌']",𒀜𒉌,AD-ni,"['complete', 'complete']",0.0,,P514291,24,4,penalties for litigation: contravention
1426,P514291.24.5,šû[it]IP,šu₂-[u],šû,šū,it,IP,"['𒋙', '𒌋']",𒋙𒌋,šu₂-[u],"['complete', 'missing']",0.5,,P514291,24,5,penalties for litigation: contravention
1427,P514291.26.1,n,1,,,,n,['𒁹'],𒁹,1,['complete'],0.0,NUMBER,P514291,26,1,penalties for litigation: penalty
1428,P514291.26.2,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P514291,26,2,penalties for litigation: penalty
1429,P514291.26.3,ṣarpu[silver]N,KU₃.BABBAR,ṣarpu,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P514291,26,3,penalties for litigation: penalty
1430,P514291.26.4,n,1,,,,n,['𒁹'],𒁹,1,['complete'],0.0,NUMBER,P514291,26,4,penalties for litigation: penalty
1431,P514291.26.5,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P514291,26,5,penalties for litigation: penalty
1432,P514291.26.6,hurāṣu[gold]N,KU₃.GI,hurāṣu,hurāṣu,gold,N,"['𒆬', '𒄀']",𒆬𒄀,KU₃.GI,"['complete', 'complete']",0.0,,P514291,26,6,penalties for litigation: penalty
1433,P514291.26.7,ana[to]PRP,ana,ana,ana,to,PRP,['𒁹'],𒁹,ana,['complete'],0.0,,P514291,26,7,penalties for litigation: penalty
1434,P514291.26.8,Mullissu[1]DN,{d}NIN.LIL₂,Mullissu,Mullissu,1,DN,"['𒀭', '𒊩𒌆', '𒆤']",𒀭𒊩𒌆𒆤,{d}NIN.LIL₂,"['complete', 'complete', 'complete']",0.0,DN,P514291,26,8,penalties for litigation: penalty
1435,P514291.26.9,iddan[give]V,[SUM-an],iddan,tadānu,give,V,"['𒋧', '𒀭']",𒋧𒀭,[SUM-an],"['missing', 'missing']",1.0,,P514291,26,9,penalties for litigation: penalty
1436,P514291.27.1,n,2,,,,n,['𒈫'],𒈫,2,['complete'],0.0,NUMBER,P514291,27,1,penalties for litigation: penalty
1437,P514291.27.2,sissê[horse]N,ANŠE.KUR.⸢RA⸣,sissê,sisû,horse,N,"['𒀲', '𒆳', '𒊏']",𒀲𒆳𒊏,ANŠE.KUR.⸢RA⸣,"['complete', 'complete', 'damaged']",0.17,,P514291,27,2,penalties for litigation: penalty
1438,P514291.27.3,paṣūti[white]AJ,BABBAR.MEŠ,paṣūti,peṣû,white,AJ,"['𒌓', '𒈨𒌍']",𒌓𒈨𒌍,BABBAR.MEŠ,"['complete', 'complete']",0.0,,P514291,27,3,penalties for litigation: penalty
