Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word,annotation
6846,P514322.8.5,Handaya[1]PN,{m}ha-an-⸢da⸣-a-a,Handaya,Handaya,1,PN,"['𒁹', '𒄩', '𒀭', '𒁕', '𒀀', '𒀀']",𒁹𒄩𒀭𒁕𒀀𒀀,{m}ha-an-⸢da⸣-a-a,"['complete', 'complete', 'complete', 'damaged', 'complete', 'complete']",0.08,PN,P514322,8,5,object sold
6847,P514322.9.1,ṭēhi[adjacent to]PRP,SUHUR,ṭēhi,ṭāhu,adjacent to,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,,P514322,9,1,object sold
6848,P514322.9.2,suqāqu[street]N,⸢su⸣-qa-qu,suqāqu,sūqāqû,street,N,"['𒋢', '𒋡', '𒄣']",𒋢𒋡𒄣,⸢su⸣-qa-qu,"['damaged', 'complete', 'complete']",0.17,,P514322,9,2,object sold
6849,P514322.9.3,qaqqaru[ground]N$kaqqiri,KI.MEŠ,kaqqiri,qaqqaru,ground,N,"['𒆠', '𒈨𒌍']",𒆠𒈨𒌍,KI.MEŠ,"['complete', 'complete']",0.0,,P514322,9,3,object sold
6850,P514322.9.4,šuātu[this]'DP,šu-a-tu₂,šuātu,šuāti,this,IP,"['𒋗', '𒀀', '𒌓']",𒋗𒀀𒌓,šu-a-tu₂,"['complete', 'complete', 'complete']",0.0,,P514322,9,4,object sold
6851,P514322.10.1,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,P514322,10,1,object sold
6852,P514322.10.2,Kanunayu[]PN$Kanunaya,{⸢m⸣}ITI.AB-a-a,Kanunaya,Kanunayu,1,PN,"['𒁹', '𒌗', '𒀊', '𒀀', '𒀀']",𒁹𒌗𒀊𒀀𒀀,{⸢m⸣}ITI.AB-a-a,"['damaged', 'complete', 'complete', 'complete', 'complete']",0.1,PN,P514322,10,2,object sold
6853,P514322.10.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514322,10,3,object sold
6854,P514322.10.4,Dannu-Nergal[1]PN,{m}dan-nu-U.GUR,Dannu-Nergal,Dannu-Nergal,1,PN,"['𒁹', '𒆗', '𒉡', '𒌋', '𒄥']",𒁹𒆗𒉡𒌋𒄥,{m}dan-nu-U.GUR,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514322,10,4,object sold
6855,P514322.11.1,uppišma[contract]V,up-piš-ma,uppišma,epēšu,contract,V,"['𒌒', '𒄫', '𒈠']",𒌒𒄫𒈠,up-piš-ma,"['complete', 'complete', 'complete']",0.0,,P514322,11,1,initiation of transaction
6856,P514322.11.2,Dadi[1]PN,{m}⸢da⸣-di-i,Dadi,Dadi,1,PN,"['𒁹', '𒁕', '𒁲', '𒄿']",𒁹𒁕𒁲𒄿,{m}⸢da⸣-di-i,"['complete', 'damaged', 'complete', 'complete']",0.12,PN,P514322,11,2,initiation of transaction
6857,P514322.11.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514322,11,3,initiation of transaction
6858,P514322.11.4,Handaya[1]PN,{m}ha-an-da-a-a,Handaya,Handaya,1,PN,"['𒁹', '𒄩', '𒀭', '𒁕', '𒀀', '𒀀']",𒁹𒄩𒀭𒁕𒀀𒀀,{m}ha-an-da-a-a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514322,11,4,initiation of transaction
6859,P514322.12.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514322,12,1,price
6860,P514322.12.2,libbi[interior]N,ŠA₃,libbi,libbu,interior,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,,P514322,12,2,price
6861,P514322.12.3,n,14,,,,n,['𒌋𒐉'],𒌋𒐉,14,['complete'],0.0,NUMBER,P514322,12,3,price
6862,P514322.12.4,šiqlu[a unit of weight]N$šiqil,GIN₂,šiqil,šiqlu,a unit of weight,N,['𒂆'],𒂆,GIN₂,['complete'],0.0,,P514322,12,4,price
6863,P514322.12.5,ṣarpi[silver]N,KU₃.BABBAR,ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P514322,12,5,price
6864,P514322.12.6,issu[from]PRP,TA,issu,ištu,from,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,P514322,12,6,completion of transaction
6865,P514322.12.7,pān[front]N,⸢IGI⸣,pān,pānu,front,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514322,12,7,completion of transaction
6866,P514322.12.8,Kanunayu[]PN$Kanunaya,{m}ka-nun-a-a,Kanunaya,Kanunayu,1,PN,"['𒁹', '𒅗', '𒉣', '𒀀', '𒀀']",𒁹𒅗𒉣𒀀𒀀,{m}ka-nun-a-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514322,12,8,completion of transaction
6867,P514322.13.1,ilqi[purchase]V,il-qi₂,ilqi,leqû,purchase,V,"['𒅋', '𒆠']",𒅋𒆠,il-qi₂,"['complete', 'complete']",0.0,,P514322,13,1,completion of transaction
6868,P514322.13.2,kaspu[money]N,kas-⸢pu⸣,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,kas-⸢pu⸣,"['complete', 'damaged']",0.25,,P514322,13,2,confirmation of transfer 1
6869,P514322.13.3,gammur[finished]AJ,ga-am-mur,gammur,gammuru,finished,AJ,"['𒂵', '𒄠', '𒄯']",𒂵𒄠𒄯,ga-am-mur,"['complete', 'complete', 'complete']",0.0,,P514322,13,3,confirmation of transfer 1
6870,P514322.13.4,tadnu[given//paid]AJ'AJ$tadin,ta-din,tadin,tadnu,paid,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,,P514322,13,4,confirmation of transfer 1
6871,P514322.14.1,qaqqaru[ground]N$kaqqiri,KI.MEŠ,kaqqiri,qaqqaru,ground,N,"['𒆠', '𒈨𒌍']",𒆠𒈨𒌍,KI.MEŠ,"['complete', 'complete']",0.0,,P514322,14,1,confirmation of transfer 2
6872,P514322.14.2,šuātu[this]'DP,šu-a-⸢tu₂,šuātu,šuāti,this,IP,"['𒋗', '𒀀', '𒌓']",𒋗𒀀𒌓,šu-a-⸢tu₂⸣,"['complete', 'complete', 'damaged']",0.17,,P514322,14,2,confirmation of transfer 2
6873,P514322.14.3,zarpu[purchased]AJ,za⸣-ar-pu,zarpu,zarpu,purchased,AJ,"['𒍝', '𒅈', '𒁍']",𒍝𒅈𒁍,⸢za⸣-ar-pu,"['damaged', 'complete', 'complete']",0.17,,P514322,14,3,confirmation of transfer 2
6874,P514322.14.4,laqiu[acquired]AJ,la-qi-u,laqiu,leqû,acquired,AJ,"['𒆷', '𒆥', '𒌋']",𒆷𒆥𒌋,la-qi-u,"['complete', 'complete', 'complete']",0.0,,P514322,14,4,confirmation of transfer 2
6875,P514322.15.1,tuāru[revocation]'N,tu-a-ru,tuāru,târu,revocation,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,,P514322,15,1,exclusion of litigation
6876,P514322.15.2,dēnu[lawsuit]N,⸢de-e⸣-nu,dēnu,dīnu,lawsuit,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,⸢de-e⸣-nu,"['damaged', 'damaged', 'complete']",0.33,,P514322,15,2,exclusion of litigation
6877,P514322.15.3,dabābu[litigation]'N,DU₁₁.DU₁₁,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,DU₁₁.DU₁₁,"['complete', 'complete']",0.0,,P514322,15,3,exclusion of litigation
6878,P514322.15.4,laššu[(there) is not]V,la-šu₂,laššu,laššu,(there) is not,V,"['𒆷', '𒋙']",𒆷𒋙,la-šu₂,"['complete', 'complete']",0.0,,P514322,15,4,exclusion of litigation
6879,P514322.16.1,mannu[who?//whoever]QP'XP,man-nu,mannu,mannu,whoever,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,P514322,16,1,penalties for litigation: contravention
6880,P514322.16.2,ša[that]REL,ša,ša,ša,that,REL,['𒊭'],𒊭,ša,['complete'],0.0,,P514322,16,2,penalties for litigation: contravention
6881,P514322.16.3,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514322,16,3,penalties for litigation: contravention
6882,P514322.16.4,urkiš[later]AV,⸢ur-kiš⸣,urkiš,urkiš,later,AV,"['𒌨', '𒆧']",𒌨𒆧,⸢ur-kiš⸣,"['damaged', 'damaged']",0.5,,P514322,16,4,penalties for litigation: contravention
6883,P514322.16.5,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514322,16,5,penalties for litigation: contravention
6884,P514322.16.6,matīma[ever]AV$matēmi,ma-te-mi,matēmi,matīma,ever,AV,"['𒈠', '𒋼', '𒈪']",𒈠𒋼𒈪,ma-te-mi,"['complete', 'complete', 'complete']",0.0,,P514322,16,6,penalties for litigation: contravention
6885,P514322.17.1,lū[may]MOD,lu,lū,lū,may,MOD,['𒇻'],𒇻,lu,['complete'],0.0,,P514322,17,1,penalties for litigation: contravention
6886,P514322.17.2,Kanunayu[]PN$Kanunaya,{m}ITI.AB-a-a,Kanunaya,Kanunayu,1,PN,"['𒁹', '𒌗', '𒀊', '𒀀', '𒀀']",𒁹𒌗𒀊𒀀𒀀,{m}ITI.AB-a-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514322,17,2,penalties for litigation: contravention
6887,P514322.17.3,lū[may]MOD,lu,lū,lū,may,MOD,['𒇻'],𒇻,lu,['complete'],0.0,,P514322,17,3,penalties for litigation: contravention
6888,P514322.17.4,marʾēšu[son]N,DUMU.MEŠ-šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,P514322,17,4,penalties for litigation: contravention
6889,P514322.18.1,lū[may]MOD,lu,lū,lū,may,MOD,['𒇻'],𒇻,lu,['complete'],0.0,,P514322,18,1,penalties for litigation: contravention
6890,P514322.18.2,mār[son]N,DUMU,mār,māru,son,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,P514322,18,2,penalties for litigation: contravention
6891,P514322.18.3,marʾēšu[son]N,DUMU.MEŠ-šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,P514322,18,3,penalties for litigation: contravention
6892,P514322.18.4,ša[that]REL,ša₂,ša,ša,that,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,,P514322,18,4,penalties for litigation: contravention
6893,P514322.18.5,dēnu[case]N,de-e-nu,dēnu,dīnu,case,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,,P514322,18,5,penalties for litigation: contravention
6894,P514322.20.1,dabābu[litigation]'N,DU₁₁.DU₁₁,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,DU₁₁.DU₁₁,"['complete', 'complete']",0.0,,P514322,20,1,penalties for litigation: contravention
6895,P514322.20.2,issi[with]PRP,TA,issi,išti,with,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,P514322,20,2,penalties for litigation: contravention
6896,P514322.20.3,Dadi[1]PN,{m}da-di-i,Dadi,Dadi,1,PN,"['𒁹', '𒁕', '𒁲', '𒄿']",𒁹𒁕𒁲𒄿,{m}da-di-i,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514322,20,3,penalties for litigation: contravention
6897,P514322.21.1,u[and]CNJ,u,u,u,and,CNJ,['𒌋'],𒌋,u,['complete'],0.0,,P514322,21,1,penalties for litigation: contravention
6898,P514322.21.2,marʾēšu[son]N,DUMU.MEŠ-šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,P514322,21,2,penalties for litigation: contravention
6899,P514322.21.3,buʾʾû[look for//seek]V'V$ubtaʾʾūni,ub-ta-ʾ-u-ni,ubtaʾʾūni,buʾʾû,seek,V,"['𒌒', '𒋫', '𒀪', '𒌋', '𒉌']",𒌒𒋫𒀪𒌋𒉌,ub-ta-ʾ-u-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P514322,21,3,penalties for litigation: contravention
6900,P514322.22.1,mā[saying]PRP,ma-a,mā,mā,saying,PRP,"['𒈠', '𒀀']",𒈠𒀀,ma-a,"['complete', 'complete']",0.0,,P514322,22,1,penalties for litigation: contravention
6901,P514322.22.2,kaqqiri[ground]N,kaq-qi₂-ri,kaqqiri,qaqqaru,ground,N,"['𒆕', '𒆠', '𒊑']",𒆕𒆠𒊑,kaq-qi₂-ri,"['complete', 'complete', 'complete']",0.0,,P514322,22,2,penalties for litigation: contravention
6902,P514322.22.3,paṭāru[loosen//release]V'V$apaṭṭar,a-pa-ṭar,apaṭṭar,paṭāru,release,V,"['𒀀', '𒉺', '𒋻']",𒀀𒉺𒋻,a-pa-ṭar,"['complete', 'complete', 'complete']",0.0,,P514322,22,3,penalties for litigation: contravention
6903,P514322.24.1,n,1,,,,n,['𒁹'],𒁹,1,['complete'],0.0,NUMBER,P514322,24,1,penalties for litigation: penalty
6904,P514322.24.2,manû[unit//a unit of weight]N'N$manā,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P514322,24,2,penalties for litigation: penalty
6905,P514322.24.3,ṣarpu[silver]N,KU₃.BABBAR,ṣarpu,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P514322,24,3,penalties for litigation: penalty
6906,P514322.24.4,n,1,,,,n,['𒁹'],𒁹,1,['complete'],0.0,NUMBER,P514322,24,4,penalties for litigation: penalty
6907,P514322.24.5,manû[unit//a unit of weight]N'N$manā,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P514322,24,5,penalties for litigation: penalty
6908,P514322.24.6,hurāṣu[gold]N,KU₃.GI,hurāṣu,hurāṣu,gold,N,"['𒆬', '𒄀']",𒆬𒄀,KU₃.GI,"['complete', 'complete']",0.0,,P514322,24,6,penalties for litigation: penalty
6909,P514322.24.7,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,P514322,24,7,penalties for litigation: penalty
6910,P514322.25.1,Mullissu[1]DN,{d}NIN.LIL₂,Mullissu,Mullissu,1,DN,"['𒀭', '𒊩𒌆', '𒆤']",𒀭𒊩𒌆𒆤,{d}NIN.LIL₂,"['complete', 'complete', 'complete']",0.0,DN,P514322,25,1,penalties for litigation: penalty
6911,P514322.25.2,iddan[give]V,SUM-an,iddan,tadānu,give,V,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,,P514322,25,2,penalties for litigation: penalty
6912,P514322.25.3,n,2,,,,n,['𒈫'],𒈫,2,['complete'],0.0,NUMBER,P514322,25,3,penalties for litigation: penalty
6913,P514322.25.4,sisû[horse]N$sissê,ANŠE.KUR.RA,sissê,sisû,horse,N,"['𒀲', '𒆳', '𒊏']",𒀲𒆳𒊏,ANŠE.KUR.RA,"['complete', 'complete', 'complete']",0.0,,P514322,25,4,penalties for litigation: penalty
6914,P514322.25.5,paṣūti[white]AJ,BABBAR.MEŠ,paṣūti,peṣû,white,AJ,"['𒌓', '𒈨𒌍']",𒌓𒈨𒌍,BABBAR.MEŠ,"['complete', 'complete']",0.0,,P514322,25,5,penalties for litigation: penalty
6915,P514322.26.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514322,26,1,penalties for litigation: penalty
6916,P514322.26.2,šēpē[foot]N,GIR₃.2,šēpē,šēpu,foot,N,"['𒄊', '𒈫']",𒄊𒈫,GIR₃.2,"['complete', 'complete']",0.0,,P514322,26,2,penalties for litigation: penalty
6917,P514322.26.3,Aššur[1]DN,aš+šur,Aššur,Aššur,1,DN,"['𒀸', '𒋩']",𒀸𒋩,aš+šur,"['complete', 'complete']",0.0,DN,P514322,26,3,penalties for litigation: penalty
6918,P514322.26.4,irakkas[bind]V,i-rak-kas,irakkas,rakāsu,bind,V,"['𒄿', '𒊩', '𒆜']",𒄿𒊩𒆜,i-rak-kas,"['complete', 'complete', 'complete']",0.0,,P514322,26,4,penalties for litigation: penalty
6919,P514322.26.5,aplu[heir//son]N'N$apilšu,DUMU.NITA-šu₂,apilšu,aplu,son,N,"['𒌉', '𒍑', '𒋙']",𒌉𒍑𒋙,DUMU.NITA-šu₂,"['complete', 'complete', 'complete']",0.0,,P514322,26,5,penalties for litigation: penalty
6920,P514322.26.6,rabiu[great]AJ,GAL-u,rabiu,rabû,great,AJ,"['𒃲', '𒌋']",𒃲𒌋,GAL-u,"['complete', 'complete']",0.0,,P514322,26,6,penalties for litigation: penalty
6921,P514322.27.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514322,27,1,penalties for litigation: penalty
6922,P514322.27.2,"hamri[holy place (of Adad, Assur)]N",{d}ha-am-ri,hamri,hamru,"holy place (of Adad, Assur)",N,"['𒀭', '𒄩', '𒄠', '𒊑']",𒀭𒄩𒄠𒊑,{d}ha-am-ri,"['complete', 'complete', 'complete', 'complete']",0.0,,P514322,27,2,penalties for litigation: penalty
6923,P514322.27.3,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,P514322,27,3,penalties for litigation: penalty
6924,P514322.27.4,Adad[1]DN,{d}⸢IŠKUR⸣,Adad,Adad,1,DN,"['𒀭', '𒅎']",𒀭𒅎,{d}⸢IŠKUR⸣,"['complete', 'damaged']",0.25,DN,P514322,27,4,penalties for litigation: penalty
6925,P514322.27.5,qalû[roast//burn]V'V$iqallu,GIBIL₂,iqallu,qalû,burn,V,['𒋙𒀾'],𒋙𒀾,GIBIL₂,['complete'],0.0,,P514322,27,5,penalties for litigation: penalty
6926,P514322.28.1,kaspu[money]N,kas-pu,kaspu,kaspu,money,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,P514322,28,1,penalties for litigation: penalty
6927,P514322.28.2,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,P514322,28,2,penalties for litigation: penalty
6928,P514322.28.3,ešriātu[tenfold]AV$ešrāte,10.MEŠ,ešrāte,ešriātu,tenfold,AV,"['𒌋', '𒈨𒌍']",𒌋𒈨𒌍,10.MEŠ,"['complete', 'complete']",0.0,,P514322,28,3,penalties for litigation: penalty
6929,P514322.28.4,ana[to]PRP,ana,ana,ana,to,PRP,['𒁹'],𒁹,ana,['complete'],0.0,,P514322,28,4,penalties for litigation: penalty
6930,P514322.28.5,bēlēšu[lord]N,EN.MEŠ-šu₂,bēlēšu,bēlu,lord,N,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,EN.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,P514322,28,5,penalties for litigation: penalty
6931,P514322.28.6,utâra[return]V,GUR-ra,utâra,târu,return,V,"['𒄥', '𒊏']",𒄥𒊏,GUR-ra,"['complete', 'complete']",0.0,,P514322,28,6,penalties for litigation: penalty
6932,P514322.29.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514322,29,1,penalties for litigation: penalty
6933,P514322.29.2,dēnīšu[lawsuit]N,de-ni-šu₂,dēnīšu,dīnu,lawsuit,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,,P514322,29,2,penalties for litigation: penalty
6934,P514322.29.3,idabbubma[contest]V,DU₁₁.DU₁₁-ma,idabbubma,dabābu,contest,V,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,DU₁₁.DU₁₁-ma,"['complete', 'complete', 'complete']",0.0,,P514322,29,3,penalties for litigation: penalty
6935,P514322.29.4,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,la,['complete'],0.0,,P514322,29,4,penalties for litigation: penalty
6936,P514322.29.5,ilaqqi[succeed]V,i-laq-qi₂,ilaqqi,leqû,succeed,V,"['𒄿', '𒋃', '𒆠']",𒄿𒋃𒆠,i-laq-qi₂,"['complete', 'complete', 'complete']",0.0,,P514322,29,5,penalties for litigation: penalty
6937,P514322.31.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514322,31,1,witness
6938,P514322.31.2,Ellu-naʾdi[1]PN,{m}KU₃-I,Ellu-naʾdi,Ellu-naʾdi,1,PN,"['𒁹', '𒆬', '𒄿']",𒁹𒆬𒄿,{m}KU₃-I,"['complete', 'complete', 'complete']",0.0,PN,P514322,31,2,witness
6939,P514322.31.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514322,31,3,witness
6940,P514322.31.4,Ubru-ahhe[1]PN,{m}SUHUŠ-PAB.MEŠ,Ubru-ahhe,Ubru-ahhe,1,PN,"['𒁹', '𒁼', '𒉽', '𒈨𒌍']",𒁹𒁼𒉽𒈨𒌍,{m}SUHUŠ-PAB.MEŠ,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514322,31,4,witness
6941,P514322.32.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514322,32,1,witness
6942,P514322.32.2,Nergal-zeru[1]PN,{m}U.GUR-NUMUN,Nergal-zeru,Nergal-zeru,1,PN,"['𒁹', '𒌋', '𒄥', '𒆰']",𒁹𒌋𒄥𒆰,{m}U.GUR-NUMUN,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514322,32,2,witness
6943,P514322.32.3,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514322,32,3,witness
6944,P514322.32.4,Šepaya[1]PN,{m}GIR₃.2-a-a,Šepaya,Šepayu,1,PN,"['𒁹', '𒄊', '𒈫', '𒀀', '𒀀']",𒁹𒄊𒈫𒀀𒀀,{m}GIR₃.2-a-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514322,32,4,witness
6945,P514322.33.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514322,33,1,witness
6946,P514322.33.2,Bel-ahu-uṣur[1]PN,{m}EN-PAB-PAB,Bel-ahu-uṣur,Bel-ahu-uṣur,1,PN,"['𒁹', '𒂗', '𒉽', '𒉽']",𒁹𒂗𒉽𒉽,{m}EN-PAB-PAB,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514322,33,2,witness
6947,P514322.34.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514322,34,1,witness
6948,P514322.34.2,Ribate[1]PN,{m}ri-ba-te,Ribate,Rabati,1,PN,"['𒁹', '𒊑', '𒁀', '𒋼']",𒁹𒊑𒁀𒋼,{m}ri-ba-te,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514322,34,2,witness
