Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
5395,P224594.2.1,kūm[instead of]PRP,[ku-um,,PRP,"['𒆪', '𒌝']",𒆪𒌝,[ku-um],"['missing', 'missing']",1.0,kūm,kūm,instead of,P224594,2,1,seal identification
5396,P224594.2.2,kunukkišunu[seal]N,{na₄}KIŠIB-šu₂-nu],,N,"['𒉌𒌓', '𒈩', '𒋙', '𒉡']",𒉌𒌓𒈩𒋙𒉡,{[NA₄]}[KIŠIB-šu₂-nu],"['missing', 'missing', 'missing', 'missing']",1.0,kunukkišunu,kunukku,seal,P224594,2,2,seal identification
5397,P224594.2.3,ṣubaršunu[fingernail]N,⸢ṣu⸣-bar-šu₂-nu,,N,"['𒍮', '𒁇', '𒋙', '𒉡']",𒍮𒁇𒋙𒉡,⸢ṣu⸣-bar-šu₂-nu,"['damaged', 'complete', 'complete', 'complete']",0.12,ṣubaršunu,ṣupru,fingernail,P224594,2,3,seal identification
5398,P224594.2.4,iškunu[place]V,iš-ku-nu,,V,"['𒅖', '𒆪', '𒉡']",𒅖𒆪𒉡,iš-ku-nu,"['complete', 'complete', 'complete']",0.0,iškunu,šakānu,place,P224594,2,4,seal identification
5399,P224594.6.1,ṣupur[fingernail]N,[ṣu-pur,,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu-pur],"['missing', 'missing']",1.0,ṣupur,ṣupru,fingernail,P224594,6,1,seal identification
5400,P224594.6.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224594,6,2,seal identification
5401,P224594.6.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224594,6,3,seal identification
5402,P224594.6.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224594,6,4,seal identification
5403,P224594.6.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224594,6,5,seal identification
5404,P224594.6.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224594,6,6,seal identification
5405,P224594.6.7,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224594,6,7,seal identification
5406,P224594.6.8,+Qunia[]PN$,{1}qu-ni-ia,PN,PN,"['𒁹', '𒄣', '𒉌', '𒅀']",𒁹𒄣𒉌𒅀,{1}qu-ni-ia,"['complete', 'complete', 'complete', 'complete']",0.0,Qunia,Qunia,1,P224594,6,8,seal identification
5407,P224594.7.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224594,7,1,seal identification
5408,P224594.7.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224594,7,2,seal identification
5409,P224594.7.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224594,7,3,seal identification
5410,P224594.7.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224594,7,4,seal identification
5411,P224594.7.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224594,7,5,seal identification
5412,P224594.7.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224594,7,6,seal identification
5413,P224594.7.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224594,7,7,seal identification
5414,P224594.7.8,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224594,7,8,seal identification
