Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
1842,P496518.2.1,+kunukku[seal//seal]N'N$kunuk,{⸢na₄}KIŠIB⸣,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}⸢KIŠIB⸣,"['damaged', 'damaged']",0.5,kunuk,kunukku,seal,P496518,2,1,seal identification
1843,P496518.2.2,+Nabu-pi-ahi-uṣur[]PN$,{1}{d}PA-KA-ŠEŠ-PAB,PN,PN,"['𒁹', '𒀭', '𒉺', '𒅗', '𒋀', '𒉽']",𒁹𒀭𒉺𒅗𒋀𒉽,{1}{d}PA-KA-ŠEŠ-PAB,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Nabu-pi-ahi-uṣur,Nabu-pi-ahi-uṣur,1,P496518,2,2,seal identification
1844,P496518.3.1,+qattinu[(a rural class)//tiller]N'N$qatinnu,{lu₂}qa-tin-nu,,N,"['𒇽', '𒋡', '𒁷', '𒉡']",𒇽𒋡𒁷𒉡,{LU₂}qa-tin-nu,"['complete', 'complete', 'complete', 'complete']",0.0,qatinnu,qattinu,tiller,P496518,3,1,seal identification
1845,P496518.3.2,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P496518,3,2,seal identification
1846,P496518.3.3,Nabu[1]DN,{d}PA,DN,DN,"['𒀭', '𒉺']",𒀭𒉺,{d}PA,"['complete', 'complete']",0.0,Nabu,Nabu,1,P496518,3,3,seal identification
1847,P496518.4.1,bēl[owner]N,EN,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,P496518,4,1,seal identification
1848,P496518.4.2,bēti[house]N,E₂,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēti,bītu,house,P496518,4,2,seal identification
1849,P496518.4.3,tadāni[giving]'N,ta-SUM-ni,,V,"['𒋫', '𒋧', '𒉌']",𒋫𒋧𒉌,ta-SUM-ni,"['complete', 'complete', 'complete']",0.0,tadāni,tadānu,giving,P496518,4,3,seal identification
1850,P496518.8.1,bētu[house]N,[E₂,,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,house,P496518,8,1,object sold
1851,P496518.8.2,epšu[built]AJ,ep]-⸢šu₂,,AJ,"['𒅁', '𒋙']",𒅁𒋙,[ep]-⸢šu₂⸣,"['missing', 'damaged']",0.75,epšu,epšu,built,P496518,8,2,object sold
1852,P496518.8.3,adi[with]PRP,a-di,,PRP,"['𒀀', '𒁲']",𒀀𒁲,⸢a-di⸣,"['damaged', 'damaged']",0.5,adi,adi,with,P496518,8,3,object sold
1853,P496518.8.4,+gušūru[tree-trunk//(roof-)beam]N'N$gušūrīšu,GIŠ⸣.UR₃.MEŠ-šu₂,,N,"['𒄑', '𒃡', '𒈨𒌍', '𒋙']",𒄑𒃡𒈨𒌍𒋙,⸢GIŠ⸣.UR₃.MEŠ-šu₂,"['damaged', 'complete', 'complete', 'complete']",0.12,gušūrīšu,gušūru,(roof-)beam,P496518,8,4,object sold
1854,P496518.9.1,adi[with]PRP,[a]-⸢di⸣,,PRP,"['𒀀', '𒁲']",𒀀𒁲,[a]-⸢di⸣,"['missing', 'damaged']",0.75,adi,adi,with,P496518,9,1,object sold
1855,P496518.9.2,+daltu[door//door]N'N$dalātīšu,{giš}⸢IG⸣.[MEŠ-šu₂,,N,"['𒄑', '𒅅', '𒈨𒌍', '𒋙']",𒄑𒅅𒈨𒌍𒋙,{GIŠ}⸢IG⸣.[MEŠ-šu₂],"['complete', 'damaged', 'missing', 'missing']",0.62,dalātīšu,daltu,door,P496518,9,2,object sold
1856,P496518.9.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P496518,9,3,object sold
1857,P496518.9.4,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P496518,9,4,object sold
1858,P496518.9.5,u,a,,u,['𒀀'],𒀀,a,['complete'],0.0,,,,P496518,9,5,object sold
1859,P496518.9.6,u,nu,,u,['𒉡'],𒉡,nu,['complete'],0.0,,,,P496518,9,6,object sold
1860,P496518.9.7,u,GUR,,u,['𒄥'],𒄥,GUR,['complete'],0.0,,,,P496518,9,7,object sold
1861,P496518.9.8,u,šu₂,,u,['𒋙'],𒋙,šu₂,['complete'],0.0,,,,P496518,9,8,object sold
1862,P496518.9.9,u,ni,,u,['𒉌'],𒉌,ni,['complete'],0.0,,,,P496518,9,9,object sold
1863,P496518.9.10,u,[...],,u,['x'],x,[x],['missing'],1.0,,,,P496518,9,10,object sold
1864,P496518.10.1,u,du,,u,['𒁺'],𒁺,du,['complete'],0.0,,,,P496518,10,1,object sold
1865,P496518.10.2,u,[(x)],,u,['X'],X,[x],['missing'],1.0,,,,P496518,10,2,object sold
1866,P496518.10.3,u,ta,,u,['𒋫'],𒋫,ta,['complete'],0.0,,,,P496518,10,3,object sold
1867,P496518.10.4,u,⸢x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P496518,10,4,object sold
1868,P496518.10.5,u,x⸣,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P496518,10,5,object sold
1869,P496518.10.6,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P496518,10,6,object sold
1870,P496518.10.7,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P496518,10,7,object sold
1871,P496518.10.8,bēt[house]N,E₂,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēt,bītu,house,P496518,10,8,object sold
1872,P496518.10.9,u,{⸢lu₂⸣}[...],,u,"['𒇽', 'x']",𒇽x,{⸢LU₂⸣}[x],"['damaged', 'missing']",0.75,,,,P496518,10,9,object sold
1873,P496518.11.1,ṭēhi[adjacent to]PRP,SUHUR,,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,P496518,11,1,object sold
1874,P496518.11.2,bēt[house]N,E₂,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēt,bītu,house,P496518,11,2,object sold
