Unnamed: 0,ref,inst,frag,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,text,line,word,annotation
4572,P528265.2.1,X,{[na₄]}⸢KIŠIB⸣,X,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}⸢KIŠIB⸣,"['missing', 'damaged']",0.75,,,,,P528265,2,1,seal identification
4573,P528265.2.2,X,{m}ia-ti-iʾ,X,"['𒁹', '𒅀', '𒋾', '𒀪']",𒁹𒅀𒋾𒀪,{m}ia-ti-iʾ,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528265,2,2,seal identification
4574,P528265.2.3,X,{lu₂}ša₂-⸢UGU⸣-[URU],X,"['𒇽', '𒃻', '𒌋𒅗', '𒌷']",𒇽𒃻𒌋𒅗𒌷,{LU₂}ša₂-⸢UGU⸣-[URU],"['complete', 'complete', 'damaged', 'missing']",0.38,,,,,P528265,2,3,seal identification
4575,P528265.6.1,X,⸢E₂⸣,X,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,,,,,P528265,6,1,object sold
4576,P528265.6.2,X,[ep-šu₂],X,"['𒅁', '𒋙']",𒅁𒋙,[ep-šu₂],"['missing', 'missing']",1.0,,,,,P528265,6,2,object sold
4577,P528265.6.3,X,a-[di,X,"['𒀀', '𒁲']",𒀀𒁲,a-[di],"['complete', 'missing']",0.5,,,,,P528265,6,3,object sold
4578,P528265.6.4,X,GIŠ.UR₃].MEŠ-šu,X,"['𒄑', '𒃡', '𒈨𒌍', '𒋗']",𒄑𒃡𒈨𒌍𒋗,[GIŠ].[UR₃].MEŠ-šu,"['missing', 'missing', 'complete', 'complete']",0.5,,,,,P528265,6,4,object sold
4579,P528265.6.5,X,{giš}IG.MEŠ-šu₂,X,"['𒄑', '𒅅', '𒈨𒌍', '𒋙']",𒄑𒅅𒈨𒌍𒋙,{GIŠ}IG.MEŠ-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,,,,,P528265,6,5,object sold
4580,P528265.7.1,X,⸢ina⸣,X,['𒀸'],𒀸,⸢ina⸣,['damaged'],0.5,,,,,P528265,7,1,object sold
4581,P528265.7.2,u,[x,u,['X'],X,[x],['missing'],1.0,,,,,P528265,7,2,object sold
4582,P528265.7.3,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528265,7,3,object sold
4583,P528265.7.4,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528265,7,4,object sold
4584,P528265.7.5,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528265,7,5,object sold
4585,P528265.7.6,u,x,u,['X'],X,[x],['missing'],1.0,,,,,P528265,7,6,object sold
