Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
4960,P335353.3.1,E₂,bētu[plot of land]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,,P335353,3,1,object sold
4961,P335353.3.2,60,n,n,['𒐕'],𒐕,60,['complete'],0.0,,,,NUMBER,,P335353,3,2,object sold
4962,P335353.3.3,ANŠE,imārī[a unit of capacity]N,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imārī,imēru,a unit of capacity,,,P335353,3,3,object sold
4963,P335353.3.4,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335353,3,4,object sold
4964,P335353.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335353,3,5,object sold
4965,P335353.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335353,3,6,object sold
4966,P335353.3.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335353,3,7,object sold
4967,P335353.3.8,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335353,3,8,object sold
4968,P335353.4.1,SAG,u,u,['𒊕'],𒊕,SAG,['complete'],0.0,,,,,,P335353,4,1,object sold
4969,P335353.4.2,{uru}ki-⸢x⸣+[x,u,u,"['𒌷', '𒆠', 'x', 'x']",𒌷𒆠xx,{URU}ki-⸢x⸣+[x],"['complete', 'complete', 'damaged', 'missing']",0.38,,,,,,P335353,4,2,object sold
4970,P335353.4.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335353,4,3,object sold
4971,P335353.4.4,u₂-piš-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš-ma],"['missing', 'missing', 'missing']",1.0,uppišma,epēšu,contract,,,P335353,4,4,initiation of transaction
4972,P335353.4.5,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335353,4,5,initiation of transaction
4973,P335353.4.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335353,4,6,initiation of transaction
4974,P335353.4.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335353,4,7,initiation of transaction
4975,P335353.5.1,TA@v,ištu[from+=from]PRP$issu,PRP,['𒋬'],𒋬,TA@v,['complete'],0.0,issu,ištu,from,,,P335353,5,1,completion of transaction
4976,P335353.5.2,pa-an,pānu[front]N$pān,N,"['𒉺', '𒀭']",𒉺𒀭,pa-an,"['complete', 'complete']",0.0,pān,pānu,front,,,P335353,5,2,completion of transaction
