Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
27386,P336031.2.1,ku-um,kūm[instead of]PRP,PRP,"['𒆪', '𒌝']",𒆪𒌝,ku-um,"['complete', 'complete']",0.0,kūm,kūm,instead of,,,P336031,2,1,seal identification
27387,P336031.2.2,{[na₄}KIŠIB-šu₂,kunukkīšu[seal]N,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{[NA₄]}[KIŠIB-šu₂],"['missing', 'missing', 'missing']",1.0,kunukkīšu,kunukku,seal,,,P336031,2,2,seal identification
27388,P336031.2.3,ṣu-pur-šu₂,ṣupuršu[fingernail]N,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,[ṣu-pur-šu₂],"['missing', 'missing', 'missing']",1.0,ṣupuršu,ṣupru,fingernail,,,P336031,2,3,seal identification
27389,P336031.2.4,iš-kun,iškun[place]V,V,"['𒅖', '𒆲']",𒅖𒆲,[iš-kun],"['missing', 'missing']",1.0,iškun,šakānu,place,,,P336031,2,4,seal identification
27390,P336031.2.5,ṣu-pur,ṣupur[fingernail]N,N,"['𒍮', '𒁓']",𒍮𒁓,[ṣu-pur],"['missing', 'missing']",1.0,ṣupur,ṣupru,fingernail,,,P336031,2,5,seal identification
27391,P336031.2.6,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P336031,2,6,seal identification
27392,P336031.2.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336031,2,7,seal identification
27393,P336031.2.8,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336031,2,8,seal identification
27394,P336031.3.1,⸢EN⸣,bēl[owner]N,N,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,bēl,bēlu,owner,,,P336031,3,1,seal identification
27395,P336031.3.2,[E₂,bētu[plot of land]N,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,plot of land,,,P336031,3,2,seal identification
27396,P336031.3.3,ta-da]-a-[ni],tadānu[give//giving]'N$tadāni,V,"['𒋫', '𒁕', '𒀀', '𒉌']",𒋫𒁕𒀀𒉌,[ta-da]-a-[ni],"['missing', 'missing', 'complete', 'missing']",0.75,tadāni,tadānu,giving,,,P336031,3,3,seal identification
27397,P336031.7.1,E₂,bētu[plot of land]N,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,plot of land,,,P336031,7,1,object sold
27398,P336031.7.2,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P336031,7,2,object sold
27399,P336031.7.3,ANŠE,imārī[a unit of capacity]N,N,['𒀲'],𒀲,ANŠE,['complete'],0.0,imārī,imēru,a unit of capacity,,,P336031,7,3,object sold
27400,P336031.7.4,A.ŠA₃,eqlu[land]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,land,,,P336031,7,4,object sold
27401,P336031.7.5,{uru}sa-ma-[x,u,u,"['𒌷', '𒊓', '𒈠', 'x']",𒌷𒊓𒈠x,{URU}sa-ma-[x],"['complete', 'complete', 'complete', 'missing']",0.25,,,,,,P336031,7,5,object sold
27402,P336031.7.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336031,7,6,object sold
27403,P336031.7.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336031,7,7,object sold
27404,P336031.8.1,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,,P336031,8,1,object sold
27405,P336031.8.2,A.ŠA₃,eqli[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,,P336031,8,2,object sold
27406,P336031.8.3,NUMUN,zēru[seed(s)]N$zarʾē,N,['𒆰'],𒆰,NUMUN,['complete'],0.0,zarʾē,zēru,seed(s),,,P336031,8,3,object sold
27407,P336031.8.4,{uru}na-⸢x⸣-[x],u,u,"['𒌷', '𒈾', 'x', 'x']",𒌷𒈾xx,{URU}na-⸢x⸣-[x],"['complete', 'complete', 'damaged', 'missing']",0.38,,,,,,P336031,8,4,object sold
27408,P336031.9.1,SUHUR,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,SUHUR,['complete'],0.0,ṭēhi,ṭāhu,adjacent to,,,P336031,9,1,object sold
27409,P336031.9.2,⸢x,u,u,['x'],x,⸢x⸣,['damaged'],0.5,,,,,,P336031,9,2,object sold
27410,P336031.9.3,x,u,u,['x'],x,⸢x⸣,['damaged'],0.5,,,,,,P336031,9,3,object sold
27411,P336031.9.4,i⸣,u,u,['𒄿'],𒄿,⸢i⸣,['damaged'],0.5,,,,,,P336031,9,4,object sold
27412,P336031.9.5,ina,ina[in+=in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P336031,9,5,object sold
27413,P336031.9.6,ŠA₃,libbi[interior]N,N,['𒊮'],𒊮,ŠA₃,['complete'],0.0,libbi,libbu,interior,,,P336031,9,6,object sold
27414,P336031.9.7,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336031,9,7,object sold
27415,P336031.9.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336031,9,8,object sold
27416,P336031.9.9,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336031,9,9,object sold
27417,P336031.10.1,[x]+⸢x⸣,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P336031,10,1,object sold
27418,P336031.10.2,šu,u,u,['𒋗'],𒋗,šu,['complete'],0.0,,,,,,P336031,10,2,object sold
27419,P336031.10.3,x,u,u,['x'],x,x,['complete'],0.0,,,,,,P336031,10,3,object sold
27420,P336031.10.4,[x]+⸢x,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P336031,10,4,object sold
27421,P336031.10.5,LU₂⸣,u,u,['𒇽'],𒇽,⸢LU₂⸣,['damaged'],0.5,,,,,,P336031,10,5,object sold
27422,P336031.10.6,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P336031,10,6,object sold
27423,P336031.10.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P336031,10,7,object sold
27424,P336031.11.1,u₂-piš-[ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-[ma],"['complete', 'complete', 'missing']",0.33,uppišma,epēšu,contract,,,P336031,11,1,initiation of transaction
27425,P336031.11.2,x]+⸢x⸣+[x],u,u,"['x', 'x', 'x']",xxx,[x]+⸢x⸣+[x],"['missing', 'damaged', 'missing']",0.83,,,,,,P336031,11,2,none
27426,P336031.11.3,02,n,n,['𒈫'],𒈫,02,['complete'],0.0,,,,NUMBER,,P336031,11,3,none
