Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
27175,P335394.2.1,{[na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,kunuk,kunukku,seal,,P335394,2,1,seal identification
27176,P335394.2.2,{1}⸢PAB⸣—BAD₃,Ahu-duri[1]PN$,PN,PN,"['𒁹', '𒉽', '𒂦']",𒁹𒉽𒂦,{[1]}⸢PAB⸣-BAD₃,"['missing', 'damaged', 'complete']",0.5,Ahu-duri,Ahu-duri,1,,P335394,2,2,seal identification
27177,P335394.3.1,[EN,bēl[owner]N,,N,['𒂗'],𒂗,[EN],['missing'],1.0,bēl,bēlu,owner,,P335394,3,1,seal identification
27178,P335394.3.2,A.ŠA₃],eqli[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,[A].[ŠA₃],"['missing', 'missing']",1.0,eqli,eqlu,land,,P335394,3,2,seal identification
27179,P335394.3.3,E₂,bēti[house]N,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bēti,bītu,house,,P335394,3,3,seal identification
27180,P335394.3.4,UN-MEŠ,nišē[people]N,,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,UN-MEŠ,"['complete', 'complete']",0.0,nišē,nišu,people,,P335394,3,4,seal identification
27181,P335394.3.5,SUM-ni,tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,tadāni,tadānu,giving,,P335394,3,5,seal identification
27182,P335394.7.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335394,7,1,object sold
27183,P335394.7.2,ANŠE,imārī[a unit of capacity]N,,N,['𒀲'],𒀲,[ANŠE],['missing'],1.0,imārī,imēru,a unit of capacity,,P335394,7,2,object sold
27184,P335394.7.3,A].ŠA₃,eqlu[land]N,,N,"['𒀀', '𒊮']",𒀀𒊮,[A].ŠA₃,"['missing', 'complete']",0.5,eqlu,eqlu,land,,P335394,7,3,object sold
27185,P335394.7.4,E₂,bētu[house]N,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,house,,P335394,7,4,object sold
27186,P335394.7.5,ad-ru,adru[threshing floor]N,,N,"['𒀜', '𒊒']",𒀜𒊒,ad-ru,"['complete', 'complete']",0.0,adru,adru,threshing floor,,P335394,7,5,object sold
27187,P335394.8.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335394,8,1,object sold
27188,P335394.8.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335394,8,2,object sold
27189,P335394.8.3,E₂,bētu[house]N,,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,house,,P335394,8,3,object sold
27190,P335394.8.4,ši]-qi,šīqu[irrigation]N$šīqi,,N,"['𒅆', '𒆥']",𒅆𒆥,[ši]-qi,"['missing', 'complete']",0.5,šīqi,šīqu,irrigation,,P335394,8,4,object sold
27191,P335394.8.5,ina,ina[in]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335394,8,5,object sold
27192,P335394.8.6,{uru}ši-ba-ni-ba,Šibaniba[1]GN$,GN,GN,"['𒌷', '𒅆', '𒁀', '𒉌', '𒁀']",𒌷𒅆𒁀𒉌𒁀,{URU}ši-ba-ni-ba,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šibaniba,Šibaniba,1,,P335394,8,6,object sold
27193,P335394.9.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335394,9,1,object sold
27194,P335394.9.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335394,9,2,object sold
27195,P335394.9.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335394,9,3,object sold
27196,P335394.9.4,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335394,9,4,object sold
27197,P335394.9.5,{1}mil-ki—su-[ri],Milki-suri[1]PN$,PN,PN,"['𒁹', '𒅖', '𒆠', '𒋢', '𒊑']",𒁹𒅖𒆠𒋢𒊑,{1}mil-ki-su-[ri],"['complete', 'complete', 'complete', 'complete', 'missing']",0.2,Milki-suri,Milki-suri,1,,P335394,9,5,object sold
27198,P335394.10.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335394,10,1,object sold
27199,P335394.10.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335394,10,2,object sold
27200,P335394.10.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335394,10,3,object sold
27201,P335394.10.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335394,10,4,object sold
27202,P335394.10.5,x]-⸢a⸣,u,,u,"['x', '𒀀']",x𒀀,[x]-⸢a⸣,"['missing', 'damaged']",0.75,,,,,P335394,10,5,object sold
27203,P335394.10.6,MI₂-šu₂,issušu[woman]N,,N,"['𒊩', '𒋙']",𒊩𒋙,MI₂-šu₂,"['complete', 'complete']",0.0,issušu,sinništu,woman,,P335394,10,6,object sold
27204,P335394.10.7,[o],u,,u,['o'],o,[o],['missing'],1.0,,,,,P335394,10,7,object sold
27205,P335394.11.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335394,11,1,object sold
27206,P335394.11.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335394,11,2,object sold
27207,P335394.11.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335394,11,3,object sold
27208,P335394.11.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335394,11,4,object sold
27209,P335394.11.5,{1}⸢bal⸣-ṭa-a.a,Balṭi-Aya[1]PN$,PN,PN,"['𒁹', '𒁄', '𒁕', '𒀀', '𒀀']",𒁹𒁄𒁕𒀀𒀀,{[1]}⸢bal⸣-ṭa-a.a,"['missing', 'damaged', 'complete', 'complete', 'complete']",0.3,Balṭi-Aya,Balṭi-Aya,1,,P335394,11,5,object sold
27210,P335394.12.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335394,12,1,object sold
27211,P335394.12.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335394,12,2,object sold
27212,P335394.12.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335394,12,3,object sold
