Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
11185,P224561.2.1,kūm[instead of]PRP,ku-um,,PRP,"['𒆪', '𒌝']",𒆪𒌝,ku-um,"['complete', 'complete']",0.0,kūm,kūm,instead of,P224561,2,1,seal identification
11186,P224561.2.2,kunukkīšu[seal]N,{⸢na₄⸣}[KIŠIB-šu₂],,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{⸢NA₄⸣}[KIŠIB-šu₂],"['damaged', 'missing', 'missing']",0.83,kunukkīšu,kunukku,seal,P224561,2,2,seal identification
11187,P224561.2.3,ṣupuršu[fingernail]N,⸢ṣu⸣-pur-šu₂,,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,⸢ṣu⸣-pur-šu₂,"['damaged', 'complete', 'complete']",0.17,ṣupuršu,ṣupru,fingernail,P224561,2,3,seal identification
11188,P224561.2.4,iškun[place]V,iš-kun,,V,"['𒅖', '𒆲']",𒅖𒆲,iš-kun,"['complete', 'complete']",0.0,iškun,šakānu,place,P224561,2,4,seal identification
11189,P224561.3.1,ṣupur[fingernail]N,ṣu-pur,,N,"['𒍮', '𒁓']",𒍮𒁓,ṣu-pur,"['complete', 'complete']",0.0,ṣupur,ṣupru,fingernail,P224561,3,1,seal identification
11190,P224561.3.2,+Tabši-lešir[]PN$,{1}[tab]-⸢ši⸣-SI.SA₂,PN,PN,"['𒁹', '𒋰', '𒅆', '𒋛', '𒁲']",𒁹𒋰𒅆𒋛𒁲,{1}[tab]-⸢ši⸣-SI.SA₂,"['complete', 'missing', 'damaged', 'complete', 'complete']",0.3,Tabši-lešir,Tabši-lešir,1,P224561,3,2,seal identification
11191,P224561.3.3,mār[son]N,A,,N,['𒀀'],𒀀,A,['complete'],0.0,mār,māru,son,P224561,3,3,seal identification
11192,P224561.3.4,+Quia[]PN$Quwa,{1}qu-u₂-a,PN,PN,"['𒁹', '𒄣', '𒌑', '𒀀']",𒁹𒄣𒌑𒀀,{1}qu-u₂-a,"['complete', 'complete', 'complete', 'complete']",0.0,Quwa,Quia,1,P224561,3,4,seal identification
11193,P224561.4.1,bēl[owner]N,⸢EN⸣,,N,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,bēl,bēlu,owner,P224561,4,1,seal identification
11194,P224561.4.2,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224561,4,2,seal identification
11195,P224561.4.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224561,4,3,seal identification
11196,P224561.4.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224561,4,4,seal identification
11197,P224561.4.5,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224561,4,5,seal identification
11198,P224561.4.6,eqli[land]N,A.ŠA₃,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,land,P224561,4,6,seal identification
11199,P224561.8.1,bētu[estate]N,E₂,,N,['𒂍'],𒂍,E₂,['complete'],0.0,bētu,bītu,estate,P224561,8,1,object sold
11200,P224561.8.2,n,5,NUMBER,n,['𒐊'],𒐊,5,['complete'],0.0,,,,P224561,8,2,object sold
11201,P224561.8.3,sūt[a unit of capacity]N,[BAN₂],,N,['𒑏'],𒑏,[BAN₂],['missing'],1.0,sūt,sūtu,a unit of capacity,P224561,8,3,object sold
11202,P224561.8.4,eqli[land]N,A.ŠA₃,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,land,P224561,8,4,object sold
11203,P224561.8.5,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224561,8,5,object sold
11204,P224561.8.6,ušalli[meadow]N,u₂-šal-li,,N,"['𒌑', '𒊩', '𒇷']",𒌑𒊩𒇷,u₂-šal-li,"['complete', 'complete', 'complete']",0.0,ušalli,ušallu,meadow,P224561,8,6,object sold
11205,P224561.9.1,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224561,9,1,object sold
11206,P224561.9.2,+Bit-šašširi[]GN$Bit-šaššeri,{uru}E₂-IM.DIR,GN,GN,"['𒌷', '𒂍', '𒅎', '𒋛𒀀']",𒌷𒂍𒅎𒋛𒀀,{URU}E₂-IM.DIR,"['complete', 'complete', 'complete', 'complete']",0.0,Bit-šaššeri,Bit-šašširi,1,P224561,9,2,object sold
11207,P224561.9.3,uppišma[contract]V,u₂-piš-ma,,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,P224561,9,3,initiation of transaction
11208,P224561.10.1,+Giritu[]PN$,{1}⸢gi⸣-ri-tu₂,PN,PN,"['𒁹', '𒄀', '𒊑', '𒌓']",𒁹𒄀𒊑𒌓,{1}⸢gi⸣-ri-tu₂,"['complete', 'damaged', 'complete', 'complete']",0.12,Giritu,Giritu,1,P224561,10,1,initiation of transaction
11209,P224561.10.2,issu[from]PRP,TA,,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issu,ištu,from,P224561,10,2,initiation of transaction
11210,P224561.10.3,pān[front]N,IGI,,N,['𒅆'],𒅆,IGI,['complete'],0.0,pān,pānu,front,P224561,10,3,initiation of transaction
11211,P224561.10.4,Tabši-lešir[1]PN,{1}tab-ši-SI.SA₂,PN,PN,"['𒁹', '𒋰', '𒅆', '𒋛', '𒁲']",𒁹𒋰𒅆𒋛𒁲,{1}tab-ši-SI.SA₂,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Tabši-lešir,Tabši-lešir,1,P224561,10,4,initiation of transaction
11212,P224561.11.1,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224561,11,1,price
11213,P224561.11.2,libbi[interior]N,ŠA₃-bi,,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,P224561,11,2,price
11214,P224561.11.3,n,17,NUMBER,n,['𒌋𒐌'],𒌋𒐌,17,['complete'],0.0,,,,P224561,11,3,price
11215,P224561.11.4,manā[a unit of weight]N,MA.NA,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,P224561,11,4,price
11216,P224561.11.5,erî[copper]N,URUDU-MEŠ,,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU-MEŠ,"['complete', 'complete']",0.0,erî,erû,copper,P224561,11,5,price
11217,P224561.11.6,ilqi[purchase]V,il-qi,,V,"['𒅋', '𒆥']",𒅋𒆥,il-qi,"['complete', 'complete']",0.0,ilqi,leqû,purchase,P224561,11,6,completion of transaction
11218,P224561.12.1,kaspu[money]N,kas-pu,,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,P224561,12,1,confirmation of transfer 1
11219,P224561.12.2,gammur[completed]AJ,ga-mur,,AJ,"['𒂵', '𒄯']",𒂵𒄯,ga-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,P224561,12,2,confirmation of transfer 1
11220,P224561.12.3,tadin[paid]AJ,ta-din,,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,tadin,tadnu,paid,P224561,12,3,confirmation of transfer 1
11221,P224561.12.4,eqlu[land]N,A.ŠA₃,,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqlu,eqlu,land,P224561,12,4,confirmation of transfer 2
11222,P224561.12.5,šuātu[that]'DP,šu₂-a-tu₂,,IP,"['𒋙', '𒀀', '𒌓']",𒋙𒀀𒌓,šu₂-a-tu₂,"['complete', 'complete', 'complete']",0.0,šuātu,šuāti,that,P224561,12,5,confirmation of transfer 2
11223,P224561.13.1,zarip[purchased]AJ,za-rip,,AJ,"['𒍝', '𒆗']",𒍝𒆗,za-rip,"['complete', 'complete']",0.0,zarip,zarpu,purchased,P224561,13,1,confirmation of transfer 2
11224,P224561.13.2,laqi[acquired]AJ,la-qi,,AJ,"['𒆷', '𒆥']",𒆷𒆥,la-qi,"['complete', 'complete']",0.0,laqi,leqû,acquired,P224561,13,2,confirmation of transfer 2
11225,P224561.13.3,tuāru[revocation]'N,tu-a-ru,,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,tuāru,târu,revocation,P224561,13,3,exclusion of litigation
11226,P224561.13.4,dēnu[lawsuit]N,de-nu,,N,"['𒁲', '𒉡']",𒁲𒉡,de-nu,"['complete', 'complete']",0.0,dēnu,dīnu,lawsuit,P224561,13,4,exclusion of litigation
11227,P224561.14.1,dabābu[litigation]'N,DUG₄.DUG₄,,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,dabābu,dabābu,litigation,P224561,14,1,exclusion of litigation
11228,P224561.14.2,laššu[(there) is not]V,la-aš₂-šu₂,,V,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,la-aš₂-šu₂,"['complete', 'complete', 'complete']",0.0,laššu,laššu,(there) is not,P224561,14,2,exclusion of litigation
11229,P224561.14.3,mannu[whoever]'XP,man-nu,,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,mannu,mannu,whoever,P224561,14,3,penalties for litigation: contravention
11230,P224561.14.4,ša[who]REL,ša,,REL,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,who,P224561,14,4,penalties for litigation: contravention
11231,P224561.14.5,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224561,14,5,penalties for litigation: contravention
11232,P224561.14.6,urkiš[later]AV,ur-kiš,,AV,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,urkiš,urkiš,later,P224561,14,6,penalties for litigation: contravention
11233,P224561.15.1,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224561,15,1,penalties for litigation: contravention
11234,P224561.15.2,matēma[ever]AV,ma-te-ma,,AV,"['𒈠', '𒋼', '𒈠']",𒈠𒋼𒈠,ma-te-ma,"['complete', 'complete', 'complete']",0.0,matēma,matīma,ever,P224561,15,2,penalties for litigation: contravention
11235,P224561.15.3,lū[may]MOD,lu-u,,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,lū,lū,may,P224561,15,3,penalties for litigation: contravention
11236,P224561.15.4,Tabši-lešir[1]PN,{1}tab-ši-SI.SA₂,PN,PN,"['𒁹', '𒋰', '𒅆', '𒋛', '𒁲']",𒁹𒋰𒅆𒋛𒁲,{1}tab-ši-SI.SA₂,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Tabši-lešir,Tabši-lešir,1,P224561,15,4,penalties for litigation: contravention
11237,P224561.16.1,lū[or]CNJ,lu-u,,CNJ,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,lū,lū,or,P224561,16,1,penalties for litigation: contravention
11238,P224561.16.2,marʾēšu[son]N,DUMU-MEŠ-šu₂,,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,marʾēšu,māru,son,P224561,16,2,penalties for litigation: contravention
11239,P224561.16.3,lū[or]CNJ,lu-u,,CNJ,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,lū,lū,or,P224561,16,3,penalties for litigation: contravention
11240,P224561.16.4,ahhēšu[brother]N,ŠEŠ-MEŠ-šu₂,,N,"['𒋀', '𒈨𒌍', '𒋙']",𒋀𒈨𒌍𒋙,ŠEŠ-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,ahhēšu,ahu,brother,P224561,16,4,penalties for litigation: contravention
11241,P224561.17.1,ša[who]REL,ša,,REL,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,who,P224561,17,1,penalties for litigation: contravention
11242,P224561.17.2,dēnu[lawsuit]N,de-nu,,N,"['𒁲', '𒉡']",𒁲𒉡,de-nu,"['complete', 'complete']",0.0,dēnu,dīnu,lawsuit,P224561,17,2,penalties for litigation: contravention
11243,P224561.17.3,dabābu[litigation]'N,DUG₄.DUG₄,,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,dabābu,dabābu,litigation,P224561,17,3,penalties for litigation: contravention
11244,P224561.17.4,issi[with]PRP,TA,,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issi,išti,with,P224561,17,4,penalties for litigation: contravention
