Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
18680,P335283.3.1,[SUHUR],ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,[SUHUR],['missing'],1.0,ṭēhi,ṭāhu,adjacent to,,,P335283,3,1,object sold
18681,P335283.3.2,su-⸢qa⸣-[qi,sūqāqî[street]N,N,"['𒋢', '𒋡', '𒆥']",𒋢𒋡𒆥,su-⸢qa⸣-[qi],"['complete', 'damaged', 'missing']",0.5,sūqāqî,sūqāqû,street,,,P335283,3,2,object sold
18682,P335283.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335283,3,3,object sold
18683,P335283.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335283,3,4,object sold
18684,P335283.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335283,3,5,object sold
18685,P335283.3.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335283,3,6,object sold
18686,P335283.4.1,[E₂,bētu[plot of land]N,N,['𒂍'],𒂍,[E₂],['missing'],1.0,bētu,bītu,plot of land,,,P335283,4,1,object sold
18687,P335283.4.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335283,4,2,object sold
18688,P335283.4.3,ANŠE],imārī[a unit of capacity]N,N,['𒀲'],𒀲,[ANŠE],['missing'],1.0,imārī,imēru,a unit of capacity,,,P335283,4,3,object sold
18689,P335283.4.4,2(ban₂),n,n,['𒑐'],𒑐,2(ban₂),['complete'],0.0,,,,NUMBER,,P335283,4,4,object sold
18690,P335283.4.5,{giš}SAR,kiriu[garden]N,N,"['𒄑', '𒊬']",𒄑𒊬,{GIŠ}SAR,"['complete', 'complete']",0.0,kiriu,kirû,garden,,,P335283,4,5,object sold
18691,P335283.4.6,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335283,4,6,object sold
18692,P335283.4.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335283,4,7,object sold
18693,P335283.4.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335283,4,8,object sold
18694,P335283.4.9,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335283,4,9,object sold
18695,P335283.4.10,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335283,4,10,object sold
18696,P335283.5.1,u₂-piš-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,uppišma,epēšu,contract,,,P335283,5,1,initiation of transaction
18697,P335283.5.2,{mi₂}[x,u,u,"['𒊩', 'x']",𒊩x,{MI₂}[x],"['complete', 'missing']",0.5,,,,,,P335283,5,2,initiation of transaction
18698,P335283.5.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335283,5,3,initiation of transaction
18699,P335283.5.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335283,5,4,initiation of transaction
18700,P335283.5.5,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335283,5,5,initiation of transaction
18701,P335283.6.1,{lu₂}ša₂-kin₂-te,šakintu[(a female official)//governess]N$šakinte,N,"['𒇽', '𒃻', '𒄯', '𒋼']",𒇽𒃻𒄯𒋼,{LU₂}ša₂-kin₂-te,"['complete', 'complete', 'complete', 'complete']",0.0,šakinte,šakintu,governess,,,P335283,6,1,initiation of transaction
18702,P335283.6.2,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P335283,6,2,initiation of transaction
18703,P335283.6.3,{⸢uru⸣}[MURUB₄—URU],qabaltu[middle]N$qabsi&ālu[city]N$āli,N,"['𒌷', '𒉠', '𒌷']",𒌷𒉠𒌷,{⸢URU⸣}[MURUB₄-URU],"['damaged', 'missing', 'missing']",0.83,qabsi,qabaltu,middle,,,P335283,6,3,initiation of transaction
18705,P335283.7.1,TA,issu[from+=from]PRP,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issu,ištu,from,,,P335283,7,1,completion of transaction
18706,P335283.7.2,IGI,šību[witness]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,,P335283,7,2,completion of transaction
18707,P335283.7.3,{1}lu-te-⸢x⸣+[x,u,u,"['𒁹', '𒇻', '𒋼', 'x', 'x']",𒁹𒇻𒋼xx,{1}lu-te-⸢x⸣+[x],"['complete', 'complete', 'complete', 'damaged', 'missing']",0.3,,,,,,P335283,7,3,completion of transaction
18708,P335283.7.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335283,7,4,completion of transaction
18709,P335283.7.5,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335283,7,5,completion of transaction
