Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
6638,P428823.5.1,ṣupur[fingernail]N,⸢ṣu⸣-pur,,N,"['𒍮', '𒁓']",𒍮𒁓,⸢ṣu⸣-pur,"['damaged', 'complete']",0.25,ṣupur,ṣupru,fingernail,P428823,5,1,seal identification
6639,P428823.5.2,u,{1}⸢na⸣-x+[x,,u,"['𒁹', '𒈾', 'X', 'X']",𒁹𒈾XX,{1}⸢na⸣-x+[x],"['complete', 'damaged', 'complete', 'missing']",0.38,,,,P428823,5,2,seal identification
6640,P428823.5.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428823,5,3,seal identification
6641,P428823.5.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428823,5,4,seal identification
6642,P428823.5.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428823,5,5,seal identification
6643,P428823.5.6,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428823,5,6,seal identification
6644,P428823.6.1,u,[x],,u,['X'],X,[x],['missing'],1.0,,,,P428823,6,1,seal identification
6645,P428823.6.2,bēl[owner]N,EN,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,P428823,6,2,seal identification
6646,P428823.6.3,ahhē[brother]N,PAB-MEŠ,,N,"['𒉽', '𒈨𒌍']",𒉽𒈨𒌍,PAB-MEŠ,"['complete', 'complete']",0.0,ahhē,ahu,brother,P428823,6,3,seal identification
6647,P428823.6.4,marʾē[son]N,⸢DUMU⸣-MEŠ,,N,"['𒌉', '𒈨𒌍']",𒌉𒈨𒌍,⸢DUMU⸣-MEŠ,"['damaged', 'complete']",0.25,marʾē,māru,son,P428823,6,4,seal identification
6648,P428823.6.5,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428823,6,5,seal identification
6649,P428823.6.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428823,6,6,seal identification
6650,P428823.6.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428823,6,7,seal identification
6651,P428823.6.8,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428823,6,8,seal identification
6652,P428823.7.1,kaqqiri[ground]N,⸢kaq⸣-qi-⸢ri⸣,,N,"['𒆕', '𒆥', '𒊑']",𒆕𒆥𒊑,⸢kaq⸣-qi-⸢ri⸣,"['damaged', 'complete', 'damaged']",0.33,kaqqiri,qaqqaru,ground,P428823,7,1,object sold
6653,P428823.7.2,puṣê[clear(ed ground)]N,pu-⸢ṣe-e⸣,,N,"['𒁍', '𒍢', '𒂊']",𒁍𒍢𒂊,pu-⸢ṣe-e⸣,"['complete', 'damaged', 'damaged']",0.33,puṣê,puṣû,clear(ed ground),P428823,7,2,object sold
6654,P428823.7.3,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428823,7,3,object sold
6655,P428823.7.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428823,7,4,object sold
6656,P428823.7.5,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428823,7,5,object sold
6657,P428823.8.1,mūruku[length]N,[GID₂].⸢DA⸣,,N,"['𒁍', '𒁕']",𒁍𒁕,[GID₂].⸢DA⸣,"['missing', 'damaged']",0.75,mūruku,mūraku,length,P428823,8,1,object sold
6658,P428823.8.2,n,33,NUMBER,n,['𒌍𒐈'],𒌍𒐈,33,['complete'],0.0,,,,P428823,8,2,object sold
6659,P428823.8.3,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P428823,8,3,object sold
6660,P428823.8.4,n,01,NUMBER,n,['01'],01,01,['complete'],0.0,,,,P428823,8,4,object sold
6661,P428823.8.5,ammiti[a unit of length]N,⸢KUŠ₃⸣,,N,['𒌑'],𒌑,⸢KUŠ₃⸣,['damaged'],0.5,ammiti,ammatu,a unit of length,P428823,8,5,object sold
6662,P428823.8.6,rapšu[wide]AJ,[DAGAL,,AJ,['𒂼'],𒂼,[DAGAL],['missing'],1.0,rapšu,rapšu,wide,P428823,8,6,object sold
6663,P428823.8.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428823,8,7,object sold
6664,P428823.8.8,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428823,8,8,object sold
6665,P428823.9.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428823,9,1,none
6666,P428823.9.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428823,9,2,none
6667,P428823.9.3,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428823,9,3,none
6668,P428823.9.4,u,⸢x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P428823,9,4,none
6669,P428823.9.5,u,x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P428823,9,5,none
6670,P428823.9.6,u,x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P428823,9,6,none
6671,P428823.9.7,u,x⸣,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P428823,9,7,none
6672,P428823.9.8,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P428823,9,8,none
6673,P428823.9.9,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P428823,9,9,none
6674,P428823.9.10,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P428823,9,10,none
