Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
9397,P335986.3.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335986,3,1,none
9398,P335986.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335986,3,2,none
9399,P335986.3.3,x]+⸢x,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P335986,3,3,none
9400,P335986.3.4,x,u,u,['x'],x,⸢x⸣,['damaged'],0.5,,,,,,P335986,3,4,none
9401,P335986.3.5,x,u,u,['x'],x,⸢x⸣,['damaged'],0.5,,,,,,P335986,3,5,none
9402,P335986.3.6,x⸣,u,u,['x'],x,⸢x⸣,['damaged'],0.5,,,,,,P335986,3,6,none
9403,P335986.3.7,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335986,3,7,none
9404,P335986.3.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335986,3,8,none
9405,P335986.3.9,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335986,3,9,none
9406,P335986.3.10,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335986,3,10,none
9407,P335986.3.11,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335986,3,11,none
9408,P335986.4.1,[A].⸢ŠA₃⸣,eqlu[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,[A].⸢ŠA₃⸣,"['missing', 'damaged']",0.75,eqlu,eqlu,field,,,P335986,4,1,object sold
9409,P335986.4.2,ina,ina[in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335986,4,2,object sold
9410,P335986.4.3,na-hal,nahal[wadi]N,N,"['𒈾', '𒄬']",𒈾𒄬,na-hal,"['complete', 'complete']",0.0,nahal,nahallu,wadi,,,P335986,4,3,object sold
9411,P335986.4.4,{1}kur-⸢ri⸣-[x,u,u,"['𒁹', '𒆳', '𒊑', 'x']",𒁹𒆳𒊑x,{1}kur-⸢ri⸣-[x],"['complete', 'complete', 'damaged', 'missing']",0.38,,,,,,P335986,4,4,object sold
9412,P335986.4.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335986,4,5,object sold
9413,P335986.4.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335986,4,6,object sold
9414,P335986.5.1,⸢SUHUR⸣,ṭēhi[adjacent to]PRP,PRP,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,ṭēhi,ṭāhu,adjacent to,,,P335986,5,1,object sold
9415,P335986.5.2,A.ŠA₃,eqli[field]N,N,"['𒀀', '𒊮']",𒀀𒊮,A.ŠA₃,"['complete', 'complete']",0.0,eqli,eqlu,field,,,P335986,5,2,object sold
9416,P335986.5.3,ina,ina[in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335986,5,3,object sold
9417,P335986.5.4,KASKAL,hūli[road]N,N,['𒆜'],𒆜,KASKAL,['complete'],0.0,hūli,hūlu,road,,,P335986,5,4,object sold
9418,P335986.5.5,⸢x⸣+[x,u,u,"['x', 'x']",xx,⸢x⸣+[x],"['damaged', 'missing']",0.75,,,,,,P335986,5,5,none
9419,P335986.5.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335986,5,6,none
9420,P335986.5.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335986,5,7,none
9421,P335986.5.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335986,5,8,none
9422,P335986.5.9,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335986,5,9,none
